stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
924,1941,E. N. 17 (cruz. p/ Carvalhosas) - Sent. Ceira,,40.179521,-8.392094
925,1942,E. N. 17 (cruz. p/ Carvalhosas) - Sent. Portela,,40.179239,-8.391839
926,1943,Ceira (antes ponte sobre a Linha da Cp) - Sent. Conraria,,40.17176,-8.3933
927,1944,Ceira (depois ponte sobre a Linha da Cp) - Sent. Portela,,40.171976,-8.39301
928,1945,Estrada Principal da Rocha - Alto da Rocha Nova - Sent. Serra da Rocha,,40.237818,-8.390642
929,1946,E. M. 536 (cruz. Est.dos Malheiros ) - Sent. Vale de Canas,,40.212036,-8.389435
930,1947,E. M. 536 (cruz.est. dos Malheiros) - Sent. São Sebatião,,40.212191,-8.389753
931,1948,E. M. 536 (tovim de Cima - Paragem 1) - Sent.vale de Canas,,40.213043,-8.387024
932,1949,E. M. 536 (tovim de Cima - Paragem 1) - Sent. São Sebastião,,40.213174,-8.386402
933,1950,E. M. 536 (tovim de Cima - Paragem 2) - Sent. Vale de Canas,,40.210931,-8.384999
934,1951,E. M. 536 (tovim de Cima - Paragem 2) - Sent. São Sebastião,,40.211135,-8.384735
935,1952,E. M. 536 (tovim de Cima) - Sent. São Sebastião,,40.212982,-8.384366
936,1953,E. M. 536 (tovim de Cima) - Sent. Vale de Canas,,40.213059,-8.384196
937,1954,E. M. 536 (picoto dos Barbados) - Sent. Vale de Canas,,40.212144,-8.383514
938,1955,E. M. 536 (picoto dos Barbados) - Sent. São Sebastião,,40.212566,-8.383659
939,1956,"Daniel Rodrigues, R. - Sent. Olivais",,40.210142,-8.390045
940,1957,Malheiros - Sent. Olivais,,40.207717,-8.390151
941,1958,E. N. 110 (torres do Mondego - Sul) - Sent. Casal da Misarela,,40.192881,-8.384595
942,1959,E. N. 110 (torres do Mondego - Centro) - Sent. Portela,,40.195025,-8.380977
943,1960,E. N. 110 (torres do Mondego - Sul) - Sent. Portela,,40.192998,-8.384544
944,1961,C. M. 1151 Estrada das Carvalhosas (rotunda) - Sent. Coimbra,,40.180659,-8.392254
945,1962,C. M. 1146 (golpe)- Sent. Carapinheira,,40.246064,-8.36969
946,1963,C. M. 1146 (golpe)- Sent. Rocha Velha,,40.246144,-8.369766
947,1964,C. M. 1146 (golpe - Norte) - Sent. Carapinheira,,40.249252,-8.369137
948,1965,C. M. 1146 (golpe - Norte) - Sent. Rocha Velha,,40.249534,-8.368962
949,1966,C. M. 1146 (rocha Velha - Términus L. 16g),,40.250021,-8.371971
950,1967,E. M. 536 (cova do Ouro - Paragem 2 - Cruz.) - Sent. Carapinheira,,40.228353,-8.374888
951,1968,E. M. 536 (cova do Ouro - Paragem 2 - Cruz.) - Sent. Vale de Canas,,40.228443,-8.374484
952,1969,E. M. 536 (cova do Ouro - Paragem 3) - Sent. Carapinheira,,40.229169,-8.372979
953,1970,E. M. 536 (cova do Ouro - Paragem 3) - Sent. Vale de Canas,,40.228874,-8.373296
954,1971,E. M. 536 (dianteiro - Cemitério - Paragem 1) - Sent.carapinheira,,40.232722,-8.370616
955,1972,E. M. 536 (dianteiro - Cemitério - Paragem 1) - Sent. Vale de Canas,,40.232541,-8.370731
956,1973,E. M. 536 (dianteiro - Paragem 2) «escola» - Sent.carapinheira,,40.234451,-8.367474
957,1974,E. M. 536 (dianteiro - Paragem 2) «escola»- Sent. Vale de Canas,,40.234619,-8.367398
958,1975,C. M. 1145 (serra da Rocha 2) - Sent. Rocha Nova,,40.23544,-8.378298
959,1976,C. M. 1145 (serra da Rocha 2) - Sent. Cova do Ouro,,40.235276,-8.378257
960,1977,C. M. 1145 Cova do Ouro (vale de Fontinha) - Sent. Rocha Nova,,40.230529,-8.376452
961,1978,C. M. 1145 Cova do Ouro - (vale de Fontinha) - Sent. Dianteiro,,40.230263,-8.376454
962,1979,E. M. 536 (casal do Lobo - Paragem 2 - Centro) - Sent. Vale de Canas,,40.217652,-8.374583
963,1980,E. M. 536 (casal do Lobo - Paragem 2 - Centro) - Sent. Carapinheira,,40.217433,-8.37446
964,1981,E. M. 536 (casal do Lobo - Paragem 3) - Sent. Vale de Canas,,40.219827,-8.373918
965,1982,E. M. 536 (casal do Lobo - Paragem 3) - Sent. Carapinheira,,40.219491,-8.374041
966,1983,E. M. 536 (casal do Lobo - Paragem 4) - Sent. Vale de Canas,,40.223883,-8.375687
967,1984,E. M. 536 (casal do Lobo - Paragem 4) - Sent. Carapinheira,,40.223377,-8.375423
968,1985,E. M. 536 (cova do Ouro - Paragem 1) - Sent. Vale de Canas,,40.226926,-8.376384
969,1986,E. M. 536 (cova do Ouro - Paragem 1) - Sent. Carapinheira,,40.226504,-8.376293
970,1987,E. M. 536 (vale de Canas - Mata Nacional) - Sent. Carapinheira,,40.210274,-8.37938
971,1988,E. M.536 (vale de Canas - Mata Nacional) - Sent. Tovim,,40.210506,-8.379472
972,1989,E. M.536 (vale de Canas - Norte) - Sent. Carapinheira,,40.212732,-8.377008
973,1990,E. M.536 (vale de Canas - Norte) - Sent. Tovim,,40.212322,-8.377262
974,1991,E. M. 536 (casal do Lobo - Paragem 1) - Sent. Carapinheira,,40.215012,-8.373766
975,1992,E. M. 536 (casal do Lobo - Paragem 1) - Sent. Vale de Canas,,40.214439,-8.374552
976,1993,E. N. 110 (cruz. p/ Vale de Canas) - Sent. Casal da Misarela,,40.199889,-8.370651
977,1994,E. N. 110 (cruz. p/ Vale de Canas) - Sent. Torres do Mondego,,40.200056,-8.370588
978,1995,E. N. 110-2 (torres do Mondego - Centro) - Sent. Casal da Misarela,,40.195917,-8.379124
979,1996,E. N. 110 (torres do Mondego - Norte) - Sent. Casal da Misarela,,40.197706,-8.376915
980,1997,E. N. 110 (torres do Mondego - Norte) - Sent. Portela,,40.197232,-8.377893
981,1998,E. M. 536 (cruz. do Golpe) - Sent. Carapinheira,,40.245613,-8.363645
982,1999,C. M. 1146 (cruz. do Golpe) - Sent. Rocha Velha,,40.246078,-8.364143
983,2000,E. M. 536 (carapinheira da Serra) - Sent. Aveleira,,40.240416,-8.363066
984,2001,E. M. 536 (carapinheira da Serra) - Sent. Vale de Canas,,40.240576,-8.363226
985,2002,E. M. 536 (dianteiro - Paragem - Centro) - Sent. Carapinheira,,40.23749,-8.362779
986,2003,E. M. 536 (dianteiro - Paragem - Centro) - Sent. Vale de Canas,,40.237308,-8.362874
987,2004,E. M. 536 (dianteiro - Paragem 4) «centro»- Sent. Carapinheira,,40.236029,-8.363778
988,2005,E. M. 536 (dianteiro - Paragem 4) «centro»- Sent. Vale de Canas,,40.236155,-8.36375
989,2006,E. M. 536 (carapinheira da Serra - Urb. Valbon) - Sent. Aveleira,,40.243092,-8.362452
990,2007,E. M. 536 (carapinheira da Serra - Urb. Valbon) - Sent. Vale de Canas,,40.242532,-8.362551
991,2008,E. M. 536 (dianteiro - Paragem 3) - Sent. Carapinheira,,40.235256,-8.365877
992,2009,E. M. 536 (dianteiro - Paragem 3) - Sent. Vale de Canas,,40.235444,-8.36561
993,2010,E. M. 110 (casal da Misarela - Centro) - Sent. Penacova,,40.205564,-8.363694
994,2011,E. M. 110 (casal da Misarela - Centro) - Sent. Coimbra,,40.205623,-8.364091
995,2012,E. M. 110 (casal da Misarela - Sul) - Sent. Casal da Misarela,,40.202735,-8.367314
996,2013,E. M. 110 (casal da Misarela - Sul) - Sent. Torres do Mondego,,40.202239,-8.367947
997,2014,E. M. 110 (casal da Misarela - Norte) - Terminús L. 9,,40.207499,-8.359618
998,2015,Rua Combatentes (2)- Vila Pouca - Sent. Taveiro,,40.191619,-8.526575
999,2016,Rua Combatentes (2)- Vila Pouca - Sent. Ameal,,40.191479,-8.526565
1000,2017,Rua Central - Apeadeiro dos Casais - Sent. Taveiro,,40.204907,-8.484604
1001,2018,Variante Nova - Casais -sent. Cemiterio,,40.203143,-8.484963
1002,2019,Rua Central - Apeadeiro dos Casais Sent. Coimbra,,40.204882,-8.484445
1003,2020,Rua das Paredes 1 - Sent. Eiras,,40.258068,-8.397206
1004,2021,Rua 25 Abril - Vale da Luz - Sent. Casal da Rosa,,40.252572,-8.395008
1005,2022,Rua António Jardim (1),,40.21667,-8.399152
1006,2023,Rua António Jardim (2),,40.214943,-8.397921
1007,2024,Rua António Jardim (3),,40.212698,-8.399027
1008,2025,Rua António Jardim (5),,40.210522,-8.398592
1009,2026,Rua João de Deus Ramos,,40.203689,-8.404266
1010,2027,Rua da Mata - sent. Asc.,,40.211811,-8.377258
1011,2028,Rua de S. Bento - cz. trav. Vale do Melo,,40.204104,-8.369647
1012,2029,Rua Eládio Alle Alvarez - 1,,40.211546,-8.380317
1013,2030,Rua Eládio Alle Alvarez - 2,,40.213376,-8.381161
1014,2031,Rua António Neves da Costa - 1,,40.216545,-8.384597
1015,2032,Rua António Neves da Costa - 2,,40.215599,-8.386021
1016,2033,Estrada de Coselhas,,40.222245,-8.426316
1017,2034,Variante de Eiras 1 - Sent. S. Paulo de Frades,,40.249418,-8.415315
1018,2035,Rua da Oureça,,40.251317,-8.416097
1019,2036,Rua da Tojeira,,40.252714,-8.417331
1020,2037,"José Bonifácio A. Silva, Av. (forum - Bombas) - Sent. Centro Saúde Stª Clara",,40.20975,-8.444698
1021,2038,"José Bonifácio A. Silva, Av. (forum - Bombas) - Sent. Pollo Ii",,40.208966,-8.443805
1022,2039,R. José Leite de Vasconcelos - Stª Apolónia - Sent. Ponte Eiras,,40.253676,-8.43546
1023,2040,Largo da Portagem,,40.207274,-8.429275
1024,2042,Rua José Alberto dos Reis,,40.216752,-8.409075
1025,2043,R. O Conimbricence 2 - sent. Polo Ii,,40.182954,-8.407097
1026,2044,Largo Poço do Mato - Sent. Carvalhais,,40.166037,-8.432033
1027,2045,Largo Poço do Mato - Sent. M. dos Pereiros,,40.165855,-8.432049
1028,2046,Casal de S. João - Sent. Carvalhais,,40.164237,-8.426687
1029,2047,Casal de S. João - Sent. M. dos Pereiros,,40.164178,-8.426775
1030,2048,Santa Luzia - Sent. Carvalhais,,40.163856,-8.423152
1031,2049,Santa Luzia - Sent. M. dos Pereiros,,40.163742,-8.422963
1032,2050,Marco dos Pereiros (centro - Rua da Portela) - Sent. Coimbra,,40.165357,-8.417705
1033,2051,Marco dos Pereiros (centro - Rua da Portela) - Sent. Almalaguês,,40.164761,-8.418156
1034,2052,Rua da Portela - 1 - Sent. Coimbra,,40.161128,-8.419099
1035,2053,Rua da Portela - 1 - Sent. Almalaguês,,40.161323,-8.419672
1036,2054,Rua da Portela - 2 - Sent. Coimbra,,40.158688,-8.417889
1037,2055,Rua da Portela - 2 - Sent. Almalaguês,,40.159009,-8.417838
1038,2056,Rua da Portela - 3 - Sent. Coimbra,,40.152085,-8.415573
1039,2057,Rua da Portela - 3 - Sent. Almalaguês,,40.152508,-8.415705
1040,2058,Portela do Gato - Sent. Coimbra,,40.148274,-8.412121
1041,2059,Portela do Gato - Sent. Almalaguês,,40.148078,-8.411926
1042,2060,Rua do Meio - Sent. Coimbra,,40.146968,-8.410751
1043,2061,Rua do Meio - Sent. Almalaguês,,40.146243,-8.410899
1044,2062,Rua da Oliveira - Céstas - Sent. Coimbra,,40.142707,-8.40856
1045,2063,Rua da Oliveira - Céstas - Sent. Almalaguês,,40.142876,-8.408746
1046,2064,Outeiro de Bera - Sent. Coimbra,,40.140203,-8.405019
1047,2065,Outeiro de Bera - Sent. Almalaguês,,40.139978,-8.404945
1048,2066,Rua dos Lagos - 1 - Sent. Coimbra,,40.136459,-8.40225
1049,2067,Rua dos Lagos - 1 - Sent. Almalaguês,,40.136729,-8.402574
1050,2068,Rua dos Lagos - 2 - Sent. Coimbra,,40.136191,-8.397603
1051,2069,Rua dos Lagos - 2 - Sent. Almalaguês,,40.136203,-8.397196
1052,2070,Rua da Estr. Nova 1- Sent. Coimbra,,40.13419,-8.393584
1053,2071,Rua da Estr. Nova 1 - Sent. Almalaguês (centro),,40.134145,-8.393327
1054,2072,Rua do Santo Cristo - Sent. Coimbra,,40.135199,-8.391957
1055,2073,Rua dos Pereiros - Sent. Almalaguês (centro),,40.135303,-8.39146
1056,2074,Rua de Santiago - Sent. Almalaguês (centro),,40.135157,-8.390296
1057,2075,Rua de Santiago - Sent. Coimbra,,40.13525,-8.390149
1058,2076,Largo do Terreiro - Almalaguês (centro),,40.130178,-8.391231
1059,2077,"Mendes Silva, Av. - Quinta da Nora - Dir. Portagem",,40.19305,-8.418965
1062,2080,Mourelos - sent. Granja de Ança,,40.275964,-8.486842
1063,2081,Fonte da Portela - Mourelos,,40.27475,-8.490193
1064,2082,Rua de São Bento - Cz. E.n. 110,,40.200085,-8.370604
1065,2083,Rua 25 Abril 1 - Vale de Canas - Sent. Olivais,,40.207015,-8.372035
1066,2084,Rua de São Bento 1,,40.20228,-8.369686
1067,2085,Rua 25 Abril 2 - Vale de Canas - Sent. Olivais,,40.20591,-8.37148
1068,2086,Rua do Lagar  - Sargento Mor,,40.28909,-8.447206
1069,2087,Estrada do Lameirão - sent. Adões,,40.287214,-8.449641
1070,2088,Rua da Estr. Nova 2 - Sent. Coimbra,,40.135438,-8.395161
1071,2089,Rua da Estr. Nova 2 - Sent. Almalaguês (centro),,40.134871,-8.394722
1072,2090,Av.afonso Romão - Polo Iii,,40.221275,-8.416876
1073,2091,Rua de Baixo - Reveles - sent. Vila Pouca,,40.188526,-8.514619
1074,2092,Rua de Baixo - Reveles - sent. Taveiro,,40.188638,-8.514905
1075,2093,Est. Principal do Vale Velho - Cz. Bairro das Fachadas - sent. Lordemão,,40.2422,-8.402107
1076,2094,Rua da Almaziva (s.p.frades) - sent. Eiras,,40.247254,-8.395565
1077,2095,Rua da Almaziva (s.p.frades) - sent. Lordemão,,40.247022,-8.395205
1078,2096,Rua 25 de Abril - Cova do Ouro - sent. Dianteiro,,40.230812,-8.372469
1079,2097,Rua 25 de Abril - Cova do Ouro - sent. Coimbra,,40.23067,-8.37275
1080,2098,Rua do Regatinho - cz R.do Cabeço - sent. Golpe,,40.246539,-8.368433
1081,2099,Rua do Regatinho - cz R.do Cabeço - sent. Carapinheira,,40.246759,-8.368193
1082,2100,Estrada da Beira - cz R. dos Correios - sent. Coimbra,,40.173765,-8.390881
1083,2101,R. Abílio Fernandes - sent. Polo Ii,,40.185406,-8.411568
1084,2102,Praia do Rebolim - sent. Polo Ii,,40.182887,-8.411268
1085,2103,Parque Industrial Taveiro 1,,40.198244,-8.512679
1086,2104,Parque Industrial Taveiro 2,,40.196303,-8.509321
1087,2105,Hosp. Pediátrico - Cir. Interna,,40.222691,-8.414527
1088,2106,Rua de Condeixa - Cemitério - sent. Lameira,,40.180899,-8.548057
1089,2107,Rua de Condeixa - Cemitério - sent. Arzila,,40.181054,-8.548269
1090,2109,Fala - travessa da Rua Esc. Nova,,40.201646,-8.467588
1110,1479,Rua de Santo António - Misarela - Sent. Asc.,,40.210556,-8.366363
1111,1481,Jardim Botânico (mata),,40.205248,-8.424322
1112,1522,Couraça de Lisboa,,40.206887,-8.428573
1113,1520,"Larga, R. - Universidade - Sent. Porta Férrea",,40.207977,-8.424345
1114,1495,Jardim Botânico (estufa),,40.206627,-8.422606
1115,1482,Jardim Botânico (bambuzal),,40.206104,-8.423551
1116,1466,"Luís António Verney, R. - Estádio Universário - Sent. Av. Conimbriga",,40.207913,-8.436337
1117,1597,Rua da Chavinha - Casas Novas - Sent Coalhadas,,40.202524,-8.480535
1118,1595,Estr. de Valongo - Cruz. R. da Gândara - Sent. Esp. Santo,,40.181998,-8.472528
1119,1594,Estr. de Valongo - Cruz. R. da Gândara - Sent. Valongo,,40.181543,-8.473066
1120,1650,Conchada - Cemitério,,40.217084,-8.431667
1121,1653,Rua do Freixo,,40.216665,-8.451124
1122,1775,E. N. 110-2 - Bencanta (junta de Freguesia) - Sent. Taveiro,,40.214486,-8.459311
1123,1774,Bencanta (apeadeiro) - Sent. Taveiro,,40.214791,-8.456992
1124,1773,Gorgulão,,40.215453,-8.454024
1125,1831,E. N. 110-2 - 2 - Parreiras - Bissaya Barreto - Sent. Taveiro,,40.213344,-8.461909
1126,2041,E. N. 110-2 - Montessão - Sent. Taveiro,,40.212606,-8.464331
1127,2113,Rua do Pinheiro Manso - S. Martinho - Sent. Bencanta,,40.210808,-8.455218
1128,2112,S. Martinho - Piscinas - Sent. Norte,,40.209554,-8.454288
1129,2111,Rua da Misericórdia - Términus 13p,,40.207246,-8.454501
1130,2110,S. Martinho - Piscinas - Sent. Sul,,40.209302,-8.454438
1131,2108,Rua do Pinheiro Manso - S. Martinho - Sent. Piscinas,,40.210264,-8.455418
1132,1051,Rua da Casa do Povo - Misarela - Sent. Asc.,,40.208069,-8.364067
1134,1651,C. M. 1150 - Casal do Lobo - Sent. Misarela,,40.214046,-8.3745
1135,1652,C. M. 1150 - Casal do Lobo - Sent. Vale de Canas,,40.214116,-8.374518
1136,2114,Rua do Luseiro 1 - Sent. Lordemão,,40.226244,-8.401142
1137,2115,"Afonso Henriques, Av. - Paragem 3 - Dir Arcos",,40.207366,-8.415331
1138,2116,Póvoa - (rotunda) - sent. S.martinho,,40.195646,-8.450741
1139,2118,Rua Quinta da Portela 1 - sent. Alto de S. João,,40.18895,-8.401507
1140,2117,Rua Quinta da Portela 1 - sent. Q. da Portela,,40.188578,-8.401722
1141,2120,Alameda Marquesa de Pomares - Q. Portela (centro) - sent. Alto S. João,,40.184882,-8.403328
1142,2119,Alameda Marquesa de Pomares - Q. Portela (centro) - sent.ic3,,40.184806,-8.403736
1143,2121,Rotunda das Carvalhosas - sent. Zorro,,40.181162,-8.392202
1144,2122,Escola de Ceira - sent. Coimbra,,40.184117,-8.393708
1145,2123,Rua do Corgo (carvalhosas)- sent. Coimbra,,40.188644,-8.383279
1146,2124,Rua do Corgo (carvalhosas)- sent. Zorro,,40.188861,-8.383058
1147,2126,Rua 25 de Abril 1 (carvalhosas ) - sent. Coimbra,,40.188312,-8.38123
1148,2125,Rua 25 de Abril 1 (carvalhosas ) - sent. Zorro,,40.188325,-8.380961
1149,2128,Rua 25 de Abril 2 (carvalhosas) - sent. Coimbra,,40.190019,-8.377837
1150,2127,Rua 25 de Abril 2 (carvalhosas ) - sent. Zorro,,40.189979,-8.377774
1151,2130,Estrada dos Palheiros 1 (carvalhosas) - sent. Coimbra,,40.190773,-8.374786
1152,2129,Estrada dos Palheiros 1 (carvalhosas) - sent. Zorro,,40.190785,-8.37468
1153,2132,Estrada dos Palheiros 2 (carvalhosas) - sent. Coimbra,,40.193608,-8.37315
1154,2131,Estrada dos Palheiros 2 (carvalhosas) - sent. Zorro,,40.193744,-8.373105
1155,2136,Rua da Barca 2 ( Praia Fluvial) - sent. Coimbra,,40.198917,-8.366087
1156,2135,Rua da Barca 2 ( Praia Fluvial) - sent. Zorro,,40.19875,-8.365909
1157,2134,Rua da Barca 1 ( Cemitério) - sent. Coimbra,,40.196855,-8.369026
1158,2133,Rua da Barca 1 ( Cemitério) - sent. Zorro,,40.196922,-8.368787
1159,2145,Largo de São Francisco - Zorro,,40.202525,-8.354062
1160,2144,Rua da Liberdade 4 ( Palheiros ) - sent. Coimbra,,40.202564,-8.357892
1161,2143,Rua da Liberdade 4 ( Palheiros ) - sent. Zorro,,40.202561,-8.357826
1162,2142,Rua da Liberdade 3 ( Palheiros ) - sent. Coimbra,,40.201853,-8.359944
1163,2141,Rua da Liberdade 3 ( Palheiros ) - sent. Zorro,,40.201807,-8.359809
1164,2140,Rua da Liberdade 2 ( Palheiros ) - sent. Coimbra,,40.201756,-8.361719
1165,2139,Rua da Liberdade 2 ( Palheiros ) - sent. Zorro,,40.201718,-8.361672
1166,2138,Rua da Liberdade 1 ( Palheiros ) - sent. Coimbra,,40.200656,-8.363916
1167,2137,Rua da Liberdade 1 ( Palheiros ) - sent. Zorro,,40.200858,-8.363713
1168,2147,Rua das Vendas 1 (vendas de Ceira) - sent. Coimbra,,40.169267,-8.391295
1169,2146,Rua das Vendas 1 (vendas de Ceira) - sent. Anaguéis,,40.16945,-8.391201
1170,2153,Rua do Sobral - centro (sobral de Ceira) - sent. Coimbra,,40.165262,-8.387667
1171,2152,Rua do Sobral - centro (sobral de Ceira) - sent. Anaguéis,,40.164759,-8.3872
1172,2151,Carvalhais (cruzamento) - Ic2 - sent. Coimbra,,40.181549,-8.442345
1173,2150,Carvalhais (cruzamento) - Ic2 - sent. Antanhol,,40.181909,-8.442227
1174,2149,Rua das Vendas 2 (vendas de Ceira) - sent. Coimbra,,40.167714,-8.391697
1175,2148,Rua das Vendas 2 (vendas de Ceira) - sent. Anaguéis,,40.167423,-8.391621
1176,2159,Rua Principal 3 (cartaxos) - sent. Coimbra,,40.154513,-8.390242
1177,2158,Rua Principal 3 (cartaxos)- sent. Anaguéis,,40.154499,-8.390336
1178,2157,Rua Principal  (crz.abelheira) - sent. Coimbra,,40.159639,-8.385339
1179,2156,Rua Principal 2 (cruz. Abelheira) - sent. Anaguéis,,40.15979,-8.38554
1180,2155,Rua Principal 1 (sobral de Ceira 3) - sent. Coimbra,,40.163231,-8.385419
1181,2154,Rua Principal 1 (sobral de Ceira 3) - sent. Anaguéis,,40.16318,-8.385746
1182,2161,Rua Principal 4 (cruz. Cartaxos) - sent. Coimbra,,40.153014,-8.390975
1183,2160,Rua Principal 4 (cruz. Cartaxos) - sent. Anaguéis,,40.152996,-8.391136
1186,2170,Rua da Madroa 2 - sent. Almalaguês,,40.137733,-8.393043
1187,2169,Rua da Madroa 1 - sent. Ceira,,40.140273,-8.394816
1188,2168,Rua da Madroa 1 - sent. Almalaguês,,40.139927,-8.394864
1189,2167,Rua da Catraia (anaguéis 3) - sent. Ceira,,40.144259,-8.392101
1190,2166,Rua da Catraia (anaguéis 3) - sent. Almalaguês,,40.143782,-8.392572
1191,2165,Largo Srª. da Graça ( Anaguéis - centro) - sent. Ceira,,40.145563,-8.391093
1192,2164,Largo Srª. da Graça ( Anaguéis - centro) - sent. Almalaguês,,40.145694,-8.39114
1193,2163,Rua do Jardim - Escola (anaguéis 1) sent. Ceira,,40.147562,-8.391275
1194,2162,Rua do Jardim - Escola (anaguéis 1) sent. Almalaguês,,40.147411,-8.392057
1197,2173,Rua da Madroa (almalaguês - centro) -  sent. Ceira,,40.13596,-8.39187
1198,2171,Rua da Madroa 2 - sent. Ceira,,40.138426,-8.393142
1199,2174,E. N. 111(cruz. Alcarraques)  - Sent. Alcarraques,,40.252522,-8.463
1200,2176,Rua Quinta da Portela 2 - sent. Alto de S.joão,,40.186524,-8.403439
1201,2175,Rua Quinta da Portela 2 - sent. Q. da Portela,,40.186462,-8.404163
1202,2177,"Emídio Navarro, Av. - Parque Dr. Manuel Braga 3 - Dir. Av. Lousã",,40.206324,-8.428737
1203,2185,Antanhol (casa Meada) - Estrada da Ponte - sent. Coimbra,,40.163608,-8.459914
1204,2184,Antanhol (casa Meada) - Estrada da Ponte - sent. Cernache,,40.163266,-8.460216
1205,2183,Casa Meada (cruzamento) - Estrada Principal - sent. Coimbra,,40.16324,-8.457549
1206,2182,Casa Meada - Ic2 - sent. Coimbra,,40.164943,-8.457508
1207,2181,Murteira - Ic2 - sent. Coimbra,,40.168909,-8.455354
1208,2180,Murteira - Ic2 - sent. Cernache,,40.168942,-8.455578
1209,2179,Quinta do Limoeiro - Ic2 - sent. Coimbra,,40.175576,-8.450839
1210,2178,Quinta do Limoeiro - Ic2 - sent. Antanhol,,40.175207,-8.451513
1211,2201,Rua da Chanfurrina - sent. Palheira,,40.160582,-8.436462
1212,2200,Rua da Chanfurrina - sent. Assafarge,,40.160685,-8.436284
1213,2199,Palheira (zona Industrial) - Estrada Principal - sent. Antanhol,,40.162138,-8.446529
1214,2198,Palheira (zona Industrial) - Estrada Principal - sent. Assafarge,,40.161958,-8.446394
1215,2197,Palheira (escola) - Estrada Principal - sent. Antanhol,,40.163291,-8.448874
1216,2196,Palheira (escola) - Estrada Principal - sent. Assafarge,,40.163049,-8.448681
1217,2195,Palheira (centro) - Estrada Principal - sent. Antanhol,,40.163477,-8.45057
1218,2194,Palheira (centro) - Estrada Principal - sent. Assafarge,,40.16342,-8.450382
1219,2193,Palheira 2 - Estrada Principal - sent. Cernache,,40.164171,-8.452581
1220,2192,Palheira 2 - Estrada Principal - sent. Assafarge,,40.163911,-8.452348
1221,2191,Palheira 1 - Estrada Principal - sent. Antanhol,,40.162868,-8.454331
1222,2190,Palheira 1 - Estrada Principal - sent. Assafarge,,40.162819,-8.454159
1223,2189,Palheira (cruzamento) - Rua da Fontita - sent. Antanhol,,40.161736,-8.456683
1224,2188,Palheira (cruzamento) - Rua da Fontita - sent. Palheira,,40.161908,-8.456531
1225,2187,Casa Meada (viaduto) - Rua da Fontita - sent. Antanhol,,40.161024,-8.459436
1226,2186,Casa Meada (viaduto) - Rua da Fontita - sent. Palheira,,40.160898,-8.459108
1227,2204,Casa Nova (cruzamento) - Rua da Fonte - sent. Assafarge,,40.157617,-8.43292
1228,2203,Casa Nova (cruzamento) - Rua Nova - sent. Assafarge,,40.15768,-8.432318
1229,2202,Casa Nova (cruzamento) - Rua Nova - sent. Abrunheira,,40.158012,-8.432775
1230,2211,Vale de Cântaro - centro,,40.1472,-8.438616
1231,2210,Vale de Cântaro 2 - sent. Assafarge,,40.149024,-8.437773
1232,2209,Vale de Cântaro 2 - sent. V. Cântaro,,40.148588,-8.437829
1233,2208,Vale de Cântaro 1 - sent. Assafarge,,40.150806,-8.438796
1234,2207,Vale de Cântaro 1 - sent. V. Cântaro,,40.150587,-8.438984
1235,2206,Rua da Fonte - sent. Assafarge,,40.154379,-8.435445
1236,2205,Rua da Fonte - sent. Vale Cântaro,,40.154642,-8.435485
1237,2221,Abrunheira 4 - Rua Principal - sent. Assafarge,,40.14662,-8.426656
1238,2220,Abrunheira 4 - Rua Principal - sent. Loureiro,,40.146622,-8.426763
1239,2219,Abrunheira (centro) - Largo do Rabaçal - sent. Assafarge,,40.149241,-8.427755
1240,2218,Abrunheira (centro) - Largo do Rabaçal - sent. Loureiro,,40.149132,-8.427846
1241,2217,Abrunheira 2 - Rua Principal - sent. Assafarge,,40.150263,-8.429322
1242,2216,Abrunheira 2 - Rua Principal - sent. Abrunheira,,40.150052,-8.429137
1243,2215,Abrunheira 1 - Rua Principal - sent. Assafarge,,40.152586,-8.430726
1244,2214,Abrunheira 1 - Rua Principal - sent. Abrunheira,,40.152216,-8.430577
1245,2213,Assafarge (casa Nova) - Rua Principal - sent. Assafarge,,40.155643,-8.430859
1246,2212,Assafarge (casa Nova) - Rua Principal - sent. Abrunheira,,40.155323,-8.43129
1247,2236,Pousada 3 - rua Felisberto Cardoso - sent. Cernache,,40.140395,-8.458943
1248,2235,Pousada (centro) - rua do Buxo - sent. Cernache,,40.140752,-8.455955
1249,2234,Pousada (escola) - rua da Escola - sent. Cernache,,40.139939,-8.454766
1250,2233,Vendas da Pousada - Rua do Ribeiro - sent. Cernache,,40.138476,-8.454802
1251,2232,Telhadela 4 - Cm 1165-1 (entrocamento para a Feteira) - sent. Cernache,,40.137941,-8.450912
1252,2231,Telhadela 3 - Cm 1165-1 (junto à associação) - sent. Cernache,,40.138788,-8.447322
1253,2230,Telhadela (centro) - Cm 1165-1 - sent. Cernache,,40.139402,-8.445444
1254,2229,Telhadela 1 - Cm 1165-1 - sent. Cernache,,40.138389,-8.443092
1255,2228,Loureiro 4 - rua Caminho da Barreira - sent. Telhadela,,40.135046,-8.433963
1256,2227,Loureiro (centro) - rua do Pombal - sent. Assafarge,,40.134075,-8.431294
1257,2226,Loureiro (centro) - rua do Pombal - sent. C. Telhada,,40.133976,-8.43159
1258,2225,Loureiro 2 (rua das Figueiras) - sent. Assafarge,,40.135268,-8.429435
1259,2224,Loureiro 2 (rua das Figueiras) - sent. C. Telhada,,40.135253,-8.429791
