Inq	Pessoas	P_menos10anos	P_10a14anos	P_15a18anos	P_mais18anos	Alunos - viajam acompanhados ou sozinhos	Alunos - modo de transporte	Automoveis	Motas	Desp_auto	Est_privado	Lug_Dispõe	Lug_Utiliza	Alug_estac	CartaCond	Inq_idade	Inq_sexo	Pess_Emprego	Pess_carta	Inq_Instrucao	Inq_profissão	Trab_conta	Princ_cont	PrincCont_Idade	PrincCont_Sexo	PrincCont_NivInst	PrincCont_Profissão	PrincCont_Conta PO	Rendimento	STATUS SOCIAL	Coord_X	Coord_Y	GrauGeoreferenciacao	Tipo	Zona	Concelho	Tipo_Inq	Coef_Exp	SumViagens	Polo Universitário	Ramal da Lousã	Auxiliar	Inquéritos Válidos FINAIS
14370	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	70	1	98	1	6	10		1				10		1	D	176576.6422	363011.0633	2	U	336	Coimbra	2	4.8	2			4 | 1	1
14371	2	0	0	0	2	0	0	1	98	98	1		0	1	1	24	1	2	2	4	11	2	1				11		3	D	156025.27	368393.36	1	U	131	Montemor-o-Velho	2	70.7	2			1 | 1	1
14372	4	0	0	1	3	0	0	1	98	98	1		0	1	2	44	1	3	3	1	11		1				11		99	B	174439.5657	359084.6679	1	U	307	Coimbra	2	22.8	2			2 | 1	1
14373	5	0	0	1	4	0	0	3	98	98	2	2	2	0	2	21	1	3	3	3	16	2	2	52	2	1	7	2	99	B	171151.6158	359619.763	2	U	327	Coimbra	2	22.3	2			1 | 1	1
14374	2	0	0	0	2	0	0	1	98	98	1		0	1	1	30	1	2	2	3	99	2	1				99		3	99	157770.52	360550.17	4	R	55	Montemor-o-Velho	2	46.4	2			2 | 1	1
14375	4	1	0	0	3	0	0	2	98	98	2	3	2	0	2	29	1	2	1	3	9	2	1				9		2	C	175084.2812	359660.2877	2	U	305	Coimbra	2	3.5	2			2 | 1	1
14376	2	0	0	0	2	0	0	1	98	98	1		0	2	2	27	2	2	2	1	7		1				7		99	B	174488.0889	359093.3812	1	U	307	Coimbra	2	25.4	2			2 | 2	1
14377	4	2	0	0	2	0	0	2	1	98	2	2	2	0	2	21	1	2	2	3	16		2	48	1	2	3	2	99	A	175599.8185	364524.6759	2	U	335	Coimbra	2	14.4	2			1 | 1	1
14378	2	0	0	0	2	0	0	1	98	98	2	2	2	0	2	21	1	2	2	3	9	2	1				9		3	C	199042.29	327565.67	1	U	208	Pedrógão Grande	2	56.5	2			1 | 1	1
14379	2	0	0	0	2	0	0	1	1	98	2	1	1	1	2	50	1	2	2	4	11	2	1				11		4	D	173782.6222	358252.3307	2	U	324	Coimbra	2	15.2	2			3 | 1	1
14380	2	0	0	0	2	0	0	1	98	98	2	1	1	1	2	45	2	2	2	4	11	2	1				11		99	D	179208.0754	361073.2367	2	U	359	Coimbra	2	12.6	2			3 | 2	1
14381	2	0	0	0	2	0	0	1	98	98	2	2	1	0	2	21	2	2	2	3	99	2	1				99		99	99	159574.31	319471.35	1	R	116	Pombal	2	71.2	2			1 | 2	1
14382	2	0	0	0	2	0	0	2	98	98	2	1	1	0	2	27	1	2	2	1	11	2	1				11		99	B	176703.6579	373535.5863	2	U	356	Coimbra	2	37.4	2			2 | 1	1
14383	2	0	0	0	2	0	0	2	98	98	2	1	1	0	2	32	1	2	2	5	11	2	1				11		3	D	183374.8	346831.99	1	U	35	Miranda do Corvo	2	64.1	2			2 | 1	1
14384	3	0	0	0	3	0	0	1	98	98	1		0	2	2	45	1	3	1	3	11	2	1				11		99	C	169149.1928	359521.1853	2	U	347	Coimbra	2	16.5	2			3 | 1	1
14385	2	0	0	0	2	0	0	1	98	98	2	2	1	0	1	32	1	2	2	2	11	2	1				11		99	C	168379.89	388493.33	1	R	108	Anadia	2	57.5	2			2 | 1	1
14386	2	0	0	0	2	0	0	1	98	98	1		0	1	2	28	1	2	2	3	14	2	1				14		99	D	142937.35	345221.77	1	R	125	Figueira da Foz	2	43.3	2			2 | 1	1
14387	3	0	0	0	3	0	0	1	98	98	1		0	1	2	20	1	2	2	4	99	2	1				99		3	99	139732.22	355932.88	1	U	64	Figueira da Foz	2	32.5	2			1 | 1	1
14388	5	0	0	0	5	0	0	2	2	98	2	2	2	0	2	21	1	2	4	3	16		2	55	1	5	14	2	99	E	175599.8185	364524.6759	2	U	335	Coimbra	2	14.4	2			1 | 1	1
14389	4	0	0	0	4	0	0	1	1	98	2	1	1	0	2	35	1	3	99	1	7	2	1				7		99	B	169488.7892	359245.6373	2	U	347	Coimbra	2	18.2	2			2 | 1	1
14390	3	0	0	0	3	0	0	3	98	98	2	2	2	0	2	25	1	2	3	1	16	2	2	58	1	1	4	1	99	A	171151.6158	359619.763	2	U	327	Coimbra	2	24.0	4			2 | 1	1
14391	3	0	0	0	3	0	0	1	98	98	2	2	1	0	2	24	1	2	2	4	11	2	1				11		99	D	148421	337437.41	1	R	120	Pombal	2	112.8	2			1 | 1	1
14392	2	0	0	0	2	0	0	1	98	98	1		0	1	2	20	2	2	2	6	14	2	1				14		2	E	138488.23	351578.44	1	U	66	Figueira da Foz	2	44.0	2			1 | 2	1
14393	3	0	0	0	3	0	0	1	98	98	2	1	1	0	1	20	1	2	2	3	7	2	1				7		1	B	222728.12	376746.47	1	U	203	Oliveira do Hospital	2	96.7	2			1 | 1	1
14394	2	0	0	0	2	0	0	1	98	98	1		0	1	2	23	2	2	2	1	7	2	1				7		2	B	161590.96	357669.04	1	R	53	Montemor-o-Velho	2	23.8	2			1 | 2	1
14395	2	0	0	0	2	0	0	1	98	98	2	2	2	0	3	37	1	2	2	1	3	2	1				3		2	A	200211.77	381015.33	1	U	201	Santa Comba Dão	2	53.3	2			2 | 1	1
14396	3	0	0	1	2	0	0	1	1	98	2	1	1	0	3	16	1	2	1	4	16	2	2	46	1	5	14	2	99	E	173253.5176	360287.2942	2	U	323	Coimbra	2	28.2	2			1 | 1	1
14397	2	0	0	0	2	0	0	1	98	98	1		0	1	1	20	2	2	2	3	14	2	1				14		2	D	171192.47	338325.25	1	R	133	Soure	2	27.5	2			1 | 2	1
14398	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	64	2	98	1	5	10	2	2	66	1	4	10	2	3	C	177509.8537	372181.936	2	R	356	Coimbra	2	26.0	2			3 | 2	1
14399	3	0	0	0	3	0	0	1	98	98	1		0	1	2	31	1	2	2	5	11	2	1				11		3	D	200285.2	381007.8	1	U	201	Santa Comba Dão	2	53.3	2			2 | 1	1
14400	2	0	0	0	2	0	0	1	98	98	1		0	1	2	24	2	2	2	2	11	2	1				11		1	C	176053.91	347713.61	1	R	114	Condeixa-a-Nova	2	20.8	2			1 | 2	1
14401	4	0	0	0	4	0	0	2	98	98	2	2	2	0	3	15	1	98	2	4	16		2	55	1	5	99	2	99	99	172140.94	360319.5851	2	U	328	Coimbra	2	12.9	2			1 | 1	1
14402	4	0	1	0	3	1	6	2	98	2	1			1	2	40	1	3	2	3	7	2	1				7		99	B	168105.6812	359312.999	2	U	347	Coimbra	2	18.2	2			2 | 1	1
14403	2	0	0	0	2	0	0	1	98	98	2	1	1	0	1	23	2	2	1	1	7	2	1				7		2	B	184566.89	373638.34	1	R	112	Penacova	2	40.3	2			1 | 2	1
14404	2	0	0	0	2	0	0	2	98	98	2	2	2	1	2	59	2	1	2	3	9	2	1				9		99	C	175185.559	368645.8516	2	U	355	Coimbra	2	31.0	2			3 | 2	1
14405	2	0	0	0	2	0	0	1	98	98	1		0	1	2	35	2	2	2	99	9		1				9		99	99	176734.1608	359002.5446	1	U	318	Coimbra	2	30.9	2			2 | 2	1
14406	2	0	0	0	2	0	0	1	98	98	2	2	1	0	2	39	1	2	2	1	7	2	1				7		99	B	165661.12	350394.99	1	R	39	Condeixa-a-Nova	2	45.1	2			2 | 1	1
14407	2	0	0	0	2	0	0	1	98	98	1		0	1	1	69	1	1	1	99	99		1				99		99	99	176340.229	358489.1085	2	U	320	Coimbra	1	45.1	2			4 | 1	1
14408	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	24	1	2	2	1	4	1	1				4		3	A	178447.7873	356294.697	2	U	343	Coimbra	2	29.2	4			1 | 1	1
14409	2	0	0	0	2	0	0	98	98	98	1	0	0	2	2	29	2	2	2	3	11		1				11		99	C	176697.39	359004.5262	2	U	318	Coimbra	2	30.9	2			2 | 2	1
14410	5	0	1	1	3	1	5	3	98	98	2	1	1	0	2	21	1	2	3	3	16		2	50	1	1	7	2	99	B	175569.4142	362031.3941	2	U	336	Coimbra	2	23.6	2			1 | 1	1
14411	2	0	0	0	2	0	0	1	98	98	2	2	1	0	1	41	1	2	2	6	14	2	1				14		99	E	168376.48	388488.36	1	R	108	Anadia	2	57.5	2			2 | 1	1
14412	3	0	0	0	3	0	0	1	98	98	1		0	1	2	21	1	2	1	4	14	2	1				14		1	E	139738.74	348991.2	1	R	124	Figueira da Foz	2	89.7	2			1 | 1	1
14413	4	0	0	0	4	0	0	2	98	98	2	2	1	0	2	21	2	2	2	3	11	2	1				11		2	C	193255.55	354169.11	1	R	30	Lousã	2	18.4	2			1 | 2	1
14414	2	0	0	0	2	0	0	1	98	98	1		0	1	3	31	1	2	2	5	7	2	1				7		99	C	142352.82	334998.49	1	R	118	Pombal	2	73.9	2			2 | 1	1
14415	2	0	0	0	2	0	0	1	98	98	1		0	1	2	38	1	2	2	6	7	2	1				7		2	D	161322.12	337459.73	1	R	46	Pombal	2	42.6	2			2 | 1	1
14416	2	0	0	0	2	0	0	1	98	98	1		0	1	2	67	2	2	2	4	11	2	1				11		1	D	175811.58	347888.04	1	R	114	Condeixa-a-Nova	2	67.0	2			4 | 2	1
14417	2	0	0	0	2	0	0	98	98	98	1	0	0	1	3	68	2	1	98	6	15		2	37	1	1	4	1	99	A	176871.5877	358533.8485	2	U	320	Coimbra	1	42.1	0			4 | 2	1
14418	3	0	0	0	3	0	0	1	98	98	1		0	1	2	20	1	2	2	6	11	2	1				11		2	D	184522.32	373642.61	1	R	112	Penacova	2	38.8	2			1 | 1	1
14419	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	40	1	2	2	1	7	2	1				7		99	B	178027.0604	359322.323	2	U	340	Coimbra	2	19.1	3			2 | 1	1
14420	2	0	0	0	2	0	0	2	98	98	1	0	0	1	2	21	1	2	1	4	11	2	1				11		1	D	196083.98	367760.35	1	R	113	Penacova	2	61.0	2			1 | 1	1
14421	2	0	0	0	2	0	0	1	98	98	2	2	1	0	1	31	1	2	2	5	11	2	1				11		2	D	156117.01	368346.73	1	R	131	Montemor-o-Velho	2	59.5	2			2 | 1	1
14422	2	0	0	0	2	0	0	1	98	98	1		0	1	3	34	1	2	2	2	11	2	1				11		3	C	144024.13	358250.63	4	R	127	Figueira da Foz	2	52.9	2			2 | 1	1
14423	2	0	0	0	2	0	0	1	98	98	2	1	1	1	2	61	1	98	1	6	10	2	1				10		99	D	168603.276	359512.0049	2	U	347	Coimbra	2	16.5	2			3 | 1	1
14424	4	0	1	1	2	2	3	1	98	98	1		0	2	3	17	2	2	2	4	16		2	67	1	99	10	99	99	99	176697.39	359004.5262	2	U	318	Coimbra	2	30.7	2			1 | 2	1
14425	2	0	0	0	2	0	0	2	98	98	2	2	2	1	2	33	2	2	2	3	11	2	2	35	1	1	7	2	99	B	174136.3976	362804.2237	2	U	330	Coimbra	2	29.8	2			2 | 2	1
14426	3	0	0	1	2	0	0	1	98	98	2	1	1	0	3	16	1	2	3	4	16		2	41	1	1	4	1	99	A	176697.39	359004.5262	2	U	318	Coimbra	2	33.8	2			1 | 1	1
14427	2	0	0	0	2	0	0	1	98	98	1		0	1	2	20	2	2	2	3	99	2	1				99		3	99	171050.37	370626.43	1	R	111	Mealhada	2	36.0	2			1 | 2	1
14428	3	0	0	0	3	0	0	3	98	98	2	2	2	0	2	53	1	3	3	3	11	2	1				11		99	C	178503.8388	356179.148	2	U	343	Coimbra	2	28.9	3			3 | 1	1
14429	3	0	0	1	2	0	0	2	98	98	2	2	2	0	2	51	1	2	2	6	10		1				10		99	D	172839.5193	356743.0984	2	U	324	Coimbra	2	15.2	2			3 | 1	1
14430	4	0	0	0	4	0	0	1	98	98	2	2	1	0	2	24	2	2	2	1	7	2	1				7		2	B	192708.29	354048.9	1	R	30	Lousã	2	18.4	2			1 | 2	1
14431	1	0	0	0	1	0	0	98	98	98	1	0	0	1	3	66	2	98	98	6	10		1				10		1	D	176610.247	358515.2067	1	U	320	Coimbra	1	42.1	2			4 | 2	1
14432	3	0	0	0	3	0	0	1	98	98	2	1	1	0	2	24	1	2	2	4	99	2	1				99		2	99	148440.54	384137.46	1	U	1	Mira	2	37.2	2			1 | 1	1
14433	5	0	0	1	4	0	0	3	98	98	2	3	3	0	2	67	1	3	4	1	10		1				10		99	B	176576.6422	363011.0633	2	U	336	Coimbra	2	4.8	2			4 | 1	1
14434	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	32	1	2	2	3	14	2	1				14		3	D	148462.24	384141.63	1	U	1	Mira	2	52.3	2			2 | 1	1
14435	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	24	1	2	2	4	11	2	1				11		2	D	168345.69	388826.98	1	R	108	Anadia	2	61.6	2			1 | 1	1
14436	2	0	0	0	2	0	0	2	98	98	2	1	1	0	2	31	1	2	2	1	9	2	1				9		4	B	171151.6158	359619.763	2	U	327	Coimbra	2	24.0	4			2 | 1	1
14437	2	0	0	0	2	0	0	1	98	98	2	1	1	2	2	20	1	1	1	3	16		2	58	1	6	14	2	1	E	175084.2812	359660.2877	2	U	305	Coimbra	2	3.3	2			1 | 1	1
14438	5	0	1	1	3	6	3	1	1	98	2	1	1	0	2	20	1	3	2	3	16		2	45	1	3	99	2	99	99	175967.316	359260.3203	2	U	317	Coimbra	1	25.6	2			1 | 1	1
14439	2	0	0	0	2	0	0	1	98	98	2	1	1	1	3	43	2	1	1	6	15	2	1				15		99	D	174136.3976	362804.2237	2	U	330	Coimbra	2	29.8	2			2 | 2	1
14440	3	0	0	0	3	0	0	2	1	98	2	2	2	0	2	52	1	3	3	3	11	2	1				11		4	C	174136.3976	362804.2237	2	U	330	Coimbra	2	34.7	2			3 | 1	1
14441	4	0	0	0	4	0	0	4	98	98	2	3	3	0	2	37	2	3	3	2	13	2	2	41	1	4	6	1	4	C	169561.0626	358933.5815	2	U	347	Coimbra	2	14.7	2			2 | 2	1
14442	3	1	0	0	2	0	0	2	98	98	2	2	2	1	2	37	1	2	2	3	14	2	1				14		99	D	175754.7489	358271.0434	2	U	320	Coimbra	2	23.9	2			2 | 1	1
14443	2	0	0	0	2	0	0	1	98	98	2	1	1	1	1	65	2	98	1	4	10	2	1				10		99	C	175057.4404	360220.9745	2	U	301	Coimbra	2	12.7	2			4 | 2	1
14444	2	0	0	0	2	0	0	1	98	98	1		0	1	2	24	1	2	2	3	9	2	1				9		3	C	209517.22	377095.36	1	U	202	Tábua	2	54.9	2			1 | 1	1
14445	4	0	1	1	2	3	1	2	98	98	1	0	0	1	2	61	2	2	2	6	15		2	66	1	6	10	2	99	D	179723.2553	359705.1459	2	U	360	Coimbra	2	6.8	2			3 | 2	1
14446	4	0	0	0	4	0	0	1	1	98	2	1	1	0	3	16	1	3	3	4	16		2	51	1	6	6	1	99	C	175084.2812	359660.2877	2	U	305	Coimbra	2	3.3	2			1 | 1	1
14447	2	0	0	0	2	0	0	2	98	98	1	0	0	1	1	31	1	2	2	5	14	2	1				14		99	E	136591.34	355503.83	1	U	67	Figueira da Foz	2	50.0	2			2 | 1	1
14448	2	0	0	0	2	0	0	1	98	98	1		0	1	2	32	1	2	2	3	14	2	1				14		99	D	176224.202	358661.72	2	U	320	Coimbra	1	23.9	2			2 | 1	1
14449	4	0	0	0	4	0	0	4	98	98	2	4	4	0	2	50	1	2	4	4	13	2	1				13		99	D	174767.2053	360666.2104	2	U	303	Coimbra	1	12.0	2			3 | 1	1
14450	2	0	0	0	2	0	0	2	98	98	2	2	1	0	3	21	2	2	2	4	14	2	1				14		2	E	139754.1	348982.97	1	R	124	Figueira da Foz	2	62.0	2			1 | 2	1
14451	2	0	0	0	2	0	0	2	98	98	1	0	0	1	1	31	1	2	2	5	4	1	1				4		3	B	157770.52	360550.17	4	R	55	Montemor-o-Velho	2	46.4	2			2 | 1	1
14452	3	0	0	0	3	0	0	1	98	98	1			1	2	24	1	2	1	3	11	2	2	61	1	5	14	2	3	E	179723.2553	359705.1459	2	U	360	Coimbra	2	9.5	2			1 | 1	1
14453	1	0	0	0	1	0	0	1	98	98	1		0	1	2	50	1	98	99	6	12	1	1				12		1	E	168445.5847	359132.4887	2	U	347	Coimbra	2	16.5	2			3 | 1	1
14454	3	0	0	0	3	0	0	1	98	98	2	2	1	0	1	20	1	2	2	3	11	2	1				11		2	C	157350.83	349187.26	1	R	50	Soure	2	12.5	2			1 | 1	1
14455	3	0	0	0	3	0	0	1	98	98	2	1	1	0	1	19	1	3	3	4	9	2	2	44	2	6	9	2	99	D	222684.93	376731.82	1	U	203	Oliveira do Hospital	2	96.7	2			1 | 1	1
14456	2	0	0	0	2	0	0	1	98	98	2	1	1	0	1	20	1	2	2	3	99	2	1				99		3	99	201583.92	354101.23	1	U	213	Góis	2	37.4	2			1 | 1	1
14457	2	0	0	0	2	0	0	1	98	98	1		0	1	2	22	2	2	2	1	7	2	1				7		2	B	167938.35	377327.78	1	R	104	Cantanhede	2	45.5	2			1 | 2	1
14458	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	29	1	2	2	3	99	2	1				99		2	99	165555.31	350269.47	1	R	39	Condeixa-a-Nova	2	45.1	2			2 | 1	1
14459	4	0	0	0	4	0	0	2	2	98	2	2	2	0	2	20	1	1	1	3	16		2	48	1	1	11	2	1	B	174578.9849	360032.0794	2	U	303	Coimbra	1	10.7	2			1 | 1	1
14460	3	0	1	0	2	2	3	1	98	98	2	1	1	0	2	47	2	2	1	4	11	2	2	51	1	4	14	2	99	E	174136.3976	362804.2237	2	U	330	Coimbra	2	25.9	2			3 | 2	1
14461	3	0	0	0	3	0	0	1	98	98	2	2	1	0	2	21	1	2	2	2	99	2	1				99		3	99	187240.49	366974.58	1	U	24	Penacova	2	16.4	2			1 | 1	1
14462	1	0	0	0	1	0	0	98	1	98	1	0	0	1	2	42	1	1	1	4	11	2	1				11		2	D	179598.7578	357394.8406	2	R	343	Coimbra	2	38.4	2			2 | 1	1
14463	2	0	0	0	2	0	0	1	98	98	1		0	1	2	23	2	2	2	1	7	2	1				7		2	B	139736.98	355887.07	1	R	64	Figueira da Foz	2	42.2	2			1 | 2	1
14464	2	0	0	0	2	0	0	2	98	98	1	0	0	1	1	20	2	2	2	3	99	2	1				99		2	99	139720.63	349030.15	1	R	124	Figueira da Foz	2	62.0	2			1 | 2	1
14465	2	0	0	0	2	0	0	1	98	98	1		0	1	2	46	1	2	2	5	14	2	1				14		3	E	209519.26	377082.08	1	U	202	Tábua	2	54.7	2			3 | 1	1
14466	3	0	0	0	3	0	0	2	1	98	2	1	1	0	2	24	2	3	3	1	7	2	2	54	1	4	11	2	99	D	171151.6158	359619.763	2	U	327	Coimbra	2	23.7	2			1 | 2	1
14467	2	0	0	0	2	0	0	2	98	98	2	1	1	1	2	49	2	2	1	4	11	2	2	50	1	5	12	1	99	D	179695.197	359797.4381	2	U	360	Coimbra	2	6.8	2			3 | 2	1
14468	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	58	2	2	1	5	14	2	2	59	1	4	11	2	3	D	173873.5602	358845.9302	2	U	323	Coimbra	2	18.9	2			3 | 2	1
14469	2	0	0	0	2	0	0	1	98	98	1		0	1	2	32	1	2	2	5	11	2	1				11		2	D	156336.21	368040.1	1	R	131	Montemor-o-Velho	2	59.5	2			2 | 1	1
14470	2	0	0	0	2	0	0	1	98	98	1		0	1	2	24	1	2	2	2	11	2	1				11		1	C	138527.62	351482.15	1	U	66	Figueira da Foz	2	45.5	2			1 | 1	1
14471	2	0	0	0	2	0	0	2	98	98	2	2	1	0	1	20	1	2	2	3	99	2	1				99		2	99	209167.31	376598.29	1	U	202	Tábua	2	54.9	2			1 | 1	1
14472	2	0	0	0	2	0	0	2	98	98	2	2	2	1	2	52	2	1	2	6	15	1	2	50	1	5	12	2	99	D	170982.8925	360271.8583	2	U	329	Coimbra	2	35.9	2			3 | 2	1
14473	2	0	0	0	2	0	0	1	98	98	1		0	1	2	38	1	2	2	6	14	2	1				14		3	E	156257.99	368129.86	1	R	131	Montemor-o-Velho	2	59.5	2			2 | 1	1
14474	4	0	0	1	3	0	0	3	98	98	2	2	2	1	2	24	2	3	3	3	16	2	2	45	2	1	7	2	99	B	174735.058	361746.3103	2	U	331	Coimbra	2	25.4	2			1 | 2	1
14475	2	0	0	0	2	0	0	1	98	98	1		0	1	2	19	2	2	2	3	14	2	2	46	1	5	6	1	99	C	139733.25	349003.27	1	R	124	Figueira da Foz	2	62.0	2			1 | 2	1
14476	2	0	0	0	2	0	0	98	1	98	1	0	0	1	2	64	1	1	99	6	11	2	1				11		99	D	175599.8185	364524.6759	2	U	335	Coimbra	2	14.9	2			3 | 1	1
14477	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	20	1	2	2	4	99	2	1				99		2	99	138591.93	351367.73	1	U	66	Figueira da Foz	2	45.5	2			1 | 1	1
14478	2	0	0	0	2	0	0	1	98	98	1		0	1	1	20	2	2	2	6	11	2	1				11		2	D	149394.65	350290.08	1	R	59	Montemor-o-Velho	2	50.3	2			1 | 2	1
14479	3	0	0	0	3	0	0	1	98	98	1		0	1	2	20	1	2	2	3	14	2	1				14		1	D	139717.89	349051	1	R	124	Figueira da Foz	2	89.7	2			1 | 1	1
14480	2	0	0	0	2	0	0	2	98	98	2	5	2	0	3	17	1	1	2	4	16		2	32	1	4	4	1	99	B	172839.5193	356743.0984	2	U	324	Coimbra	2	23.2	2			1 | 1	1
14481	3	0	0	0	3	0	0	1	98	98	2	2	1	0	2	40	1	2	2	4	9	2	1				9		99	C	154193.09	336374.11	1	R	121	Pombal	2	46.4	2			2 | 1	1
14482	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	20	1	2	2	4	99	2	1				99		99	99	154797.56	336596.22	1	R	121	Pombal	2	47.3	2			1 | 1	1
14483	3	0	0	0	3	0	0	2	98	98	2	1	1	0	2	22	1	2	2	3	16	2	2	48	1	1	7	2	99	B	172191.8711	360215.9996	2	U	328	Coimbra	2	12.9	2			1 | 1	1
14484	2	0	0	0	2	0	0	1	98	98	1		0	1	2	43	1	2	2	5	14	2	1				14		3	E	161389.14	361637.25	1	R	54	Montemor-o-Velho	2	44.7	2			2 | 1	1
14485	3	0	0	0	3	0	0	1	98	98	1		0	1	2	21	2	1	99	3	16		2	48	1	6	10	99	1	D	172140.94	360319.5851	2	U	328	Coimbra	2	10.4	2			1 | 2	1
14486	3	0	0	0	3	0	0	1	98	98	1		0	1	2	19	1	3	3	4	11	2	2	43	1	5	11	2	99	D	209050.01	376696.73	1	U	202	Tábua	2	54.9	2			1 | 1	1
14487	2	0	0	0	2	0	0	1	98	98	1			1	2	31	1	1	99	4	11	2	1				11		99	D	174774.5193	360880.6093	2	U	309	Coimbra	1	48.7	2			2 | 1	1
14488	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	22	1	2	2	4	14	2	1				14		99	E	148421	337424.31	1	R	120	Pombal	2	112.8	2			1 | 1	1
14489	4	0	0	1	3	0	0	1	1	98	2	1	1	0	2	32	2	2	3	3	11	2	1				11		99	C	175938.7701	364355.0206	2	U	335	Coimbra	2	24.6	2			2 | 2	1
14490	2	0	0	0	2	0	0	1	98	98	2	1	1	1	2	33	2	2	2	4	11	2	1				11		99	D	173253.5176	360287.2942	2	U	323	Coimbra	2	22.8	2			2 | 2	1
14491	2	0	0	0	2	0	0	1	98	98	1		0	1	1	28	1	2	2	3	11	2	1				11		99	C	136609.38	355527.97	1	U	67	Figueira da Foz	2	50.0	2			2 | 1	1
14492	3	0	0	0	3	0	0	1	98	98	2	1	1	0	3	34	1	2	2	1	7	2	1				7		99	B	165561.94	350258.11	1	R	39	Condeixa-a-Nova	2	45.1	2			2 | 1	1
14493	4	0	0	2	2	0	0	1	98	98	2	2	1	0	1	35	1	2	2	1	11	2	1				11		2	B	156300.3	368095.24	1	R	131	Montemor-o-Velho	2	59.5	2			2 | 1	1
14494	4	0	0	0	4	0	0	1	2	98	2	1	1	0	2	44	1	2	2	3	7	2	1				7		2	B	175796.4347	364477.7583	2	U	335	Coimbra	2	26.1	2			2 | 1	1
14495	2	0	0	0	2	0	0	98	1	98	2	1	1	0	3	15	1	2	1	4	16		2	48	1	2	10	99	99	B	176225.9641	360663.4265	2	U	311	Coimbra	1	21.6	2			1 | 1	1
14496	4	0	0	1	3	0	0	1	98	98	1		0	1	3	16	1	2	2	4	16		2		99	99	99	99	99	99	174655.6227	358361.7007	2	U	306	Coimbra	2	18.3	2			1 | 1	1
14497	2	0	0	0	2	0	0	1	98	98	2	2	1	0	3	23	1	2	2	1	7	2	1				7		99	B	171013.92	370621.94	1	R	111	Mealhada	2	35.3	2			1 | 1	1
14498	2	0	0	0	2	0	0	2	2	98	2	2	2	0	2	46	1	99	99	6	4	1	1				4		99	C	175599.8185	364524.6759	2	U	335	Coimbra	2	14.9	2			3 | 1	1
14499	3	0	0	0	3	0	0	1	98	98	2	1	1	0	2	41	2	1	3	2	14	2	1				14		2	D	174774.5193	360880.6093	2	U	309	Coimbra	1	26.6	2			2 | 2	1
14500	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	70	1	98	99	6	10		1				10		99	D	164007.1145	363265.1313	2	U	351	Coimbra	2	84.7	4			4 | 1	1
14501	3	0	0	0	3	0	0	1	98	98	1		0	1	3	29	1	2	2	3	3	2	1				3		3	A	198953.19	327527.3	1	U	208	Pedrógão Grande	2	92.0	2			2 | 1	1
14502	2	0	0	0	2	0	0	2	98	98	2	1	1	0	2	21	2	2	2	3	11	2	1				11		99	C	150848.78	361030.41	1	R	132	Montemor-o-Velho	2	50.5	2			1 | 2	1
14503	4	0	0	0	4	0	0	4	98	1	2	3	3	0	2	41	1	3	4	3	6	1	1				6		99	B	175569.4142	362031.3941	2	U	336	Coimbra	2	23.1	4			2 | 1	1
14504	3	0	0	0	3	0	0	2	98	98	2	2	2	1	3	18	2	2	2	3	16	2	2	38	2	3	9	2	99	C	173928.4596	361033.1897	2	U	330	Coimbra	2	39.6	2			1 | 2	1
14505	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	47	1	2	2	1	11	2	1				11		2	B	179285.19	379661.61	1	R	110	Mealhada	2	83.5	2			3 | 1	1
14506	2	0	0	0	2	0	0	1	98	98	1		0	1	2	30	1	2	2	3	11	2	1				11		99	C	176289.432	358328.1276	1	U	320	Coimbra	1	23.9	2			2 | 1	1
14507	2	0	0	0	2	0	0	1	98	98	1		0	1	2	52	1	2	2	5	99	2	1				99		2	99	161519.74	361943.92	1	R	54	Montemor-o-Velho	2	49.0	2			3 | 1	1
14508	2	0	0	0	2	0	0	2	1	98	1			1	2	51	1	2	2	6	11	2	1				11		5	D	175938.7701	364355.0206	2	U	335	Coimbra	2	14.9	2			3 | 1	1
14509	5	0	1	1	3	2	3	3	98	98	2	2	2	0	3	17	1	3	3	4	16	2	2	54	1	1	7	2	99	B	172191.8711	360215.9996	2	U	328	Coimbra	2	12.9	2			1 | 1	1
14510	1	0	0	0	1	0	0	1	98	98	1			1	2	35	2	98	99	1	3	2	1				3		99	A	172140.94	360319.5851	2	U	328	Coimbra	2	15.5	2			2 | 2	1
14511	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	52	2	2	1	5	4	1	2	55	1	4	14	2	2	E	177509.8537	372181.936	2	U	356	Coimbra	2	26.0	2			3 | 2	1
