Zone 44
09:00-10:00	1440
10:00-11:00	865
11:00-12:00	384
12:00-13:00	289
13:00-14:00	1436
14:00-15:00	792
15:00-16:00	677
16:00-17:00	785
17:00-18:00	1043
18:00-19:00	1799
19:00-20:00	721
20:00-21:00	490
21:00-22:00	94
22:00-23:00	66
23:00-24:00	77
24:00-25:00	0
Zone 322
00:00-01:00	24
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	15
06:00-07:00	0
07:00-08:00	266
08:00-09:00	983
09:00-10:00	1025
10:00-11:00	354
11:00-12:00	169
12:00-13:00	350
13:00-14:00	640
14:00-15:00	455
15:00-16:00	418
16:00-17:00	330
17:00-18:00	472
18:00-19:00	640
19:00-20:00	439
20:00-21:00	325
21:00-22:00	28
22:00-23:00	20
23:00-24:00	95
24:00-25:00	51
Zone 323
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	224
08:00-09:00	762
09:00-10:00	580
10:00-11:00	243
11:00-12:00	138
12:00-13:00	435
13:00-14:00	346
14:00-15:00	319
15:00-16:00	259
16:00-17:00	190
17:00-18:00	407
18:00-19:00	580
19:00-20:00	648
20:00-21:00	162
21:00-22:00	15
22:00-23:00	95
23:00-24:00	67
24:00-25:00	0
Zone 324
00:00-01:00	16
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	33
07:00-08:00	239
08:00-09:00	639
09:00-10:00	248
10:00-11:00	211
11:00-12:00	109
12:00-13:00	124
13:00-14:00	264
14:00-15:00	223
15:00-16:00	156
16:00-17:00	371
17:00-18:00	481
18:00-19:00	304
19:00-20:00	323
20:00-21:00	52
21:00-22:00	55
22:00-23:00	65
23:00-24:00	68
24:00-25:00	32
Zone 325
00:00-01:00	25
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	25
07:00-08:00	359
08:00-09:00	574
09:00-10:00	261
10:00-11:00	225
11:00-12:00	124
12:00-13:00	160
13:00-14:00	97
14:00-15:00	126
15:00-16:00	130
16:00-17:00	226
17:00-18:00	469
18:00-19:00	543
19:00-20:00	231
20:00-21:00	103
21:00-22:00	49
22:00-23:00	88
23:00-24:00	0
24:00-25:00	25
Zone 326
00:00-01:00	42
01:00-02:00	14
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	75
07:00-08:00	721
08:00-09:00	2597
09:00-10:00	876
10:00-11:00	469
11:00-12:00	472
12:00-13:00	674
13:00-14:00	572
14:00-15:00	443
15:00-16:00	478
16:00-17:00	826
17:00-18:00	1590
18:00-19:00	1194
19:00-20:00	469
20:00-21:00	296
21:00-22:00	71
22:00-23:00	216
23:00-24:00	346
24:00-25:00	0
Zone 327
00:00-01:00	29
01:00-02:00	23
02:00-03:00	0
03:00-04:00	0
04:00-05:00	24
05:00-06:00	48
06:00-07:00	59
07:00-08:00	184
08:00-09:00	1163
09:00-10:00	666
10:00-11:00	257
11:00-12:00	182
12:00-13:00	275
13:00-14:00	284
14:00-15:00	184
15:00-16:00	364
16:00-17:00	252
17:00-18:00	641
18:00-19:00	689
19:00-20:00	675
20:00-21:00	200
21:00-22:00	96
22:00-23:00	146
23:00-24:00	48
24:00-25:00	29
Zone 8
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	94
06:00-07:00	0
07:00-08:00	0
08:00-09:00	173
09:00-10:00	0
10:00-11:00	0
11:00-12:00	82
12:00-13:00	0
13:00-14:00	28
14:00-15:00	94
15:00-16:00	0
16:00-17:00	0
17:00-18:00	0
18:00-19:00	0
19:00-20:00	91
20:00-21:00	0
21:00-22:00	0
22:00-23:00	28
23:00-24:00	0
24:00-25:00	0
Zone 328
00:00-01:00	128
01:00-02:00	11
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	22
07:00-08:00	504
08:00-09:00	2373
09:00-10:00	917
10:00-11:00	939
11:00-12:00	340
12:00-13:00	825
13:00-14:00	752
14:00-15:00	554
15:00-16:00	860
16:00-17:00	880
17:00-18:00	1275
18:00-19:00	1851
19:00-20:00	847
20:00-21:00	420
21:00-22:00	118
22:00-23:00	355
23:00-24:00	76
24:00-25:00	42
Zone 9
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	94
06:00-07:00	0
07:00-08:00	86
08:00-09:00	127
09:00-10:00	0
10:00-11:00	17
11:00-12:00	0
12:00-13:00	0
13:00-14:00	114
14:00-15:00	150
15:00-16:00	0
16:00-17:00	56
17:00-18:00	33
18:00-19:00	94
19:00-20:00	17
20:00-21:00	0
21:00-22:00	0
22:00-23:00	28
23:00-24:00	0
24:00-25:00	0
Zone 329
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	40
06:00-07:00	0
07:00-08:00	168
08:00-09:00	563
09:00-10:00	222
10:00-11:00	214
11:00-12:00	129
12:00-13:00	182
13:00-14:00	265
14:00-15:00	186
15:00-16:00	136
16:00-17:00	121
17:00-18:00	443
18:00-19:00	705
19:00-20:00	227
20:00-21:00	114
21:00-22:00	51
22:00-23:00	50
23:00-24:00	0
24:00-25:00	0
Zone 20
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	31
08:00-09:00	219
09:00-10:00	0
10:00-11:00	0
11:00-12:00	0
12:00-13:00	0
13:00-14:00	0
14:00-15:00	0
15:00-16:00	0
16:00-17:00	38
17:00-18:00	100
18:00-19:00	0
19:00-20:00	205
20:00-21:00	0
21:00-22:00	0
22:00-23:00	0
23:00-24:00	0
24:00-25:00	0
Zone 21
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	226
08:00-09:00	76
09:00-10:00	103
10:00-11:00	171
11:00-12:00	111
12:00-13:00	72
13:00-14:00	82
14:00-15:00	131
15:00-16:00	82
16:00-17:00	89
17:00-18:00	98
18:00-19:00	308
19:00-20:00	0
20:00-21:00	0
21:00-22:00	0
22:00-23:00	29
23:00-24:00	0
24:00-25:00	0
Zone 22
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	43
08:00-09:00	163
09:00-10:00	0
10:00-11:00	120
11:00-12:00	0
12:00-13:00	0
13:00-14:00	290
14:00-15:00	0
15:00-16:00	0
16:00-17:00	0
17:00-18:00	78
18:00-19:00	117
19:00-20:00	0
20:00-21:00	0
21:00-22:00	212
22:00-23:00	0
23:00-24:00	67
24:00-25:00	0
Zone 23
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	0
08:00-09:00	192
09:00-10:00	127
10:00-11:00	0
11:00-12:00	0
12:00-13:00	96
13:00-14:00	0
14:00-15:00	80
15:00-16:00	236
16:00-17:00	108
17:00-18:00	300
18:00-19:00	187
19:00-20:00	176
20:00-21:00	0
21:00-22:00	0
22:00-23:00	0
23:00-24:00	67
24:00-25:00	0
Zone 25
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	50
06:00-07:00	76
07:00-08:00	461
08:00-09:00	1222
09:00-10:00	128
10:00-11:00	652
11:00-12:00	695
12:00-13:00	290
13:00-14:00	278
14:00-15:00	222
15:00-16:00	76
16:00-17:00	294
17:00-18:00	902
18:00-19:00	540
19:00-20:00	286
20:00-21:00	0
21:00-22:00	172
22:00-23:00	126
23:00-24:00	136
24:00-25:00	43
Zone 330
00:00-01:00	33
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	35
07:00-08:00	241
08:00-09:00	939
09:00-10:00	675
10:00-11:00	355
11:00-12:00	429
12:00-13:00	256
13:00-14:00	393
14:00-15:00	529
15:00-16:00	379
16:00-17:00	459
17:00-18:00	453
18:00-19:00	585
19:00-20:00	616
20:00-21:00	98
21:00-22:00	129
22:00-23:00	223
23:00-24:00	38
24:00-25:00	33
Zone 331
00:00-01:00	31
01:00-02:00	0
02:00-03:00	58
03:00-04:00	0
04:00-05:00	0
05:00-06:00	28
06:00-07:00	130
07:00-08:00	374
08:00-09:00	732
09:00-10:00	620
10:00-11:00	539
11:00-12:00	286
12:00-13:00	288
13:00-14:00	193
14:00-15:00	127
15:00-16:00	244
16:00-17:00	448
17:00-18:00	469
18:00-19:00	338
19:00-20:00	339
20:00-21:00	366
21:00-22:00	124
22:00-23:00	103
23:00-24:00	62
24:00-25:00	31
Zone 332
00:00-01:00	18
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	27
07:00-08:00	75
08:00-09:00	905
09:00-10:00	118
10:00-11:00	82
11:00-12:00	41
12:00-13:00	65
13:00-14:00	262
14:00-15:00	124
15:00-16:00	78
16:00-17:00	213
17:00-18:00	736
18:00-19:00	319
19:00-20:00	254
20:00-21:00	190
21:00-22:00	71
22:00-23:00	30
23:00-24:00	19
24:00-25:00	0
Zone 333
00:00-01:00	20
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	31
05:00-06:00	0
06:00-07:00	0
07:00-08:00	183
08:00-09:00	1124
09:00-10:00	369
10:00-11:00	457
11:00-12:00	146
12:00-13:00	207
13:00-14:00	194
14:00-15:00	305
15:00-16:00	215
16:00-17:00	347
17:00-18:00	457
18:00-19:00	576
19:00-20:00	261
20:00-21:00	276
21:00-22:00	95
22:00-23:00	51
23:00-24:00	20
24:00-25:00	20
Zone 334
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	31
05:00-06:00	47
06:00-07:00	78
07:00-08:00	232
08:00-09:00	1754
09:00-10:00	307
10:00-11:00	273
11:00-12:00	243
12:00-13:00	154
13:00-14:00	434
14:00-15:00	204
15:00-16:00	398
16:00-17:00	495
17:00-18:00	720
18:00-19:00	764
