Inq	Viagem	P1-Iniciou a viagem em casa	Origem_X	Origem_Y	Origem_Georef	Origem_Tipo	Origem_Zona	Origem_Conc	P3-Motivo da viagem	P4-Viagem terminou em casa	Destino_X	Destino_Y	Destino_Georef	Destino_Tipo	Destino_Zona	Destino_Conc	Hora de Inicio	Hora de Fim	Duração	P6-Mudou alguma vez de modo de transporte	P6_Vezes que mudou de modo de transporte	P9-Modo de transporte utilizado para chegar ao destino	Modo de transporte agregado	P10-Local de estacionamento	P11_a-Preço pago pelo estacionamento (base diária)	P11_b-Preço pago pelo estacionamento (base mensal)	P12-Automóvel disponível	P13_a-Primeira Razão da escolha do modo a pé / TC	P13_b-segunda Razão da escolha do modo a pé / TC	P.14-Título de transporte	P.14a-Tipo de passe	Classifica Companhia	P15_a-Fez a viagem sempre acompanhado	P15_b-Fez algum desvio ao seu percurso por ir acompanhado	P15_c_Frequencia_Viagem	Tipo de inquérito	Zona_Residencia	Coeficientes Expansão Total	Hora de Inicio	Hora de Fim	Duração	Distancia	Viagens	Velocidades
12740	1	1	171244.7576	360048.6032	2	U	329	Coimbra	5	2	177616.41	358506.73	3	U	341	Coimbra	17:00	17:15	00:15	1	0	3	TI	3	0	0						1			2	2	329	34.2	1 020	1 035	15	7	2	26.22
12740	2	2	177616.41	358506.73	3	U	341	Coimbra	3	1	171244.7576	360048.6032	2	U	329	Coimbra	19:30	19:45	00:15	1	0	3	TI	5	0	0						1			2	2	329	34.2	1 170	1 185	15	7	2	26.22
12741	1	1	158111.62	332942.13	2	U	47	Pombal	1	2	157511.85	328122.94	3	U	45	Pombal	13:50	14:05	00:15	1	0	4	TI		0	0						4		2	1	2	47	62.8	830	845	15	5	2	19.43
12741	2	2	157511.85	328122.94	3	U	45	Pombal	3	1	158111.62	332942.13	2	U	47	Pombal	20:05	20:20	00:15	1	0	4	TI		0	0						4		2	1	2	47	62.8	1 205	1 220	15	5	2	19.43
12742	1	1	176428.8054	359001.8986	2	U	318	Coimbra	1	2	176538.11	358390.54	3	U	320	Coimbra	10:30	10:50	0:20	1	0	3	TI	5	0	0						1			1	1	318	22.7	630	650	20	1	2	1.86
12742	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	176428.8054	359001.8986	2	U	318	Coimbra	17:30	17:55	00:25	1	0	3	TI	5	0	0						1			1	1	318	22.7	1 050	1 075	25	1	2	1.49
12743	1	1	176920.684	359815.8226	1	U	315	Coimbra	5	2	176624.6	359456.2	3	U	315	Coimbra	15:00	15:10	0:10	1	0	1	Pé		0	0	1	7				1			2	1	315	37.5	900	910	10	0	2	2.79
12743	2	2	176624.6	359456.2	3	U	315	Coimbra	3	1	176920.684	359815.8226	1	U	315	Coimbra	16:30	16:40	0:10	1	0	1	Pé		0	0	1	7				1			2	1	315	37.5	990	1 000	10	0	2	2.79
12744	1	1	177614.215	362306.8918	2	U	358	Coimbra	1	2	176223.45	361388.84	3	U	312	Coimbra	14:40	14:50	0:10	1	0	3	TI	5	0	0						1			1	2	358	29.8	880	890	10	2	2	10
12744	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	177614.215	362306.8918	2	U	358	Coimbra	23:00	23:10	0:10	1	0	3	TI	5	0	0						1			1	2	358	29.8	1 380	1 390	10	2	2	10
12745	1	1	176031.4337	359356.9209	2	U	317	Coimbra	4	2	173561.55	360431.34	3	U	307	Coimbra	17:30	17:45	0:15	1	0	3	TI	3	0	0						1			1	1	317	29.9	1 050	1 065	15	3	2	10.77
12745	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	176031.4337	359356.9209	2	U	317	Coimbra	20:00	20:15	00:15	1	0	3	TI	3	0	0						1			1	1	317	29.9	1 200	1 215	15	3	2	10.77
12746	1	1	172133.1086	359094.0162	2	U	326	Coimbra	1	2	172247.42	358647.27	3	U	326	Coimbra	14:30	14:39	00:09	1	0	1	Pé		0	0	2					1			1	2	326	22.8	870	879	9	0	2	3.07
12746	2	2	172247.42	358647.27	3	U	326	Coimbra	3	1	172133.1086	359094.0162	2	U	326	Coimbra	22:30	22:35	00:05	1	0	4	TI	98	0	0	2					4		2	1	2	326	22.8	1 350	1 355	5	0	2	5.53
12747	1	1	178031.5643	360637.7862	1	U	342	Coimbra	1	2	174571.96	360513.19	3	U	303	Coimbra	10:00	10:15	00:15	1	0	3	TI	5	0	0						3		2	2	2	342	66.2	600	615	15	3	2	13.85
12747	2	2	174571.96	360513.19	3	U	303	Coimbra	3	1	178031.5643	360637.7862	1	U	342	Coimbra	11:30	11:45	00:15	1	0	3	TI	5	0	0						3		2	2	2	342	66.2	690	705	15	3	2	13.85
12748	1	1	151328.7	320049.28	2	R	117	Pombal	10	2	174486.6	360510.34	2	U	303	Coimbra	14:10	15:05	00:55	1	0	4	TI		0	0						4		2	3	2	117	51.2	850	905	55	47	2	50.86
12748	2	2	174486.6	360510.34	2	U	303	Coimbra	3	1	151328.7	320049.28	2	R	117	Pombal	17:50	18:45	00:55	1	0	4	TI		0	0						4		2	3	2	117	51.2	1 070	1 125	55	47	2	50.86
12749	1	1	174927.1524	362825.9371	2	U	332	Coimbra	2	2	176402.57	359655.68	3	U	315	Coimbra	08:30	8:45	00:15	1	0	4	TI		0	0						4		2	1	2	332	29.2	510	525	15	3	4	13.99
12749	2	2	176402.57	359655.68	3	U	315	Coimbra	3	1	174927.1524	362825.9371	2	U	332	Coimbra	17:30	17:40	00:10	1	0	4	TI		0	0						4		2	1	2	332	29.2	1 050	1 060	10	3	4	20.98
12749	3	1	174927.1524	362825.9371	2	U	332	Coimbra	5	2	176622.39	359664.63	3	U	315	Coimbra	20:30	20:45	00:15	1	0	4	TI	3	0	0						4		2	2	2	332	29.2	1 230	1 245	15	4	4	14.35
12749	4	2	176622.39	359664.63	3	U	315	Coimbra	3	1	174927.1524	362825.9371	2	U	332	Coimbra	22:00	22:15	00:15	1	0	4	TI	5	0	0						4		2	2	2	332	29.2	1 320	1 335	15	4	4	14.35
12750	1	1	177655.5169	360681.4754	1	U	338	Coimbra	10	2	176969.97	359617.07	3	U	315	Coimbra	16:00	16:10	00:10	1	0	12	TC		0	0	2			2		1			2	1	338	30.4	960	970	10	1	2	7.6
12750	2	2	176969.97	359617.07	3	U	315	Coimbra	3	1	177655.5169	360681.4754	1	U	338	Coimbra	17:00	17:10	00:10	1	0	12	TC		0	0	2			2		1			2	1	338	30.4	1 020	1 030	10	1	2	7.6
12751	1	1	176576.6422	363011.0633	2	U	336	Coimbra	2	2	175004.44	359952.02	3	U	301	Coimbra	09:00	9:25	00:25	1	0	4	TI		0	0						4		2	1	2	336	27.9	540	565	25	3	2	8.25
12751	2	2	175004.44	359952.02	3	U	301	Coimbra	3	1	176576.6422	363011.0633	2	U	336	Coimbra	18:30	18:55	00:25	1	0	4	TI		0	0						4		2	1	2	336	27.9	1 110	1 135	25	3	2	8.25
12752	1	1	175152.6344	370602.5216	2	U	355	Coimbra	1	2	173453.16	363443.72	3	U	333	Coimbra	08:00	8:20	00:20	1	0	3	TI	5	0	0						1			1	2	355	31.6	480	500	20	7	2	22.07
12752	2	2	173453.16	363443.72	3	U	333	Coimbra	3	1	175152.6344	370602.5216	2	U	355	Coimbra	14:40	15:05	00:25	1	0	3	TI	1	0	0						1			1	2	355	31.6	880	905	25	7	2	17.66
12753	1	1	179692.4452	359746.2251	1	U	360	Coimbra	10	2	175100.78	360327.74	3	U	302	Coimbra	09:00	9:30	00:30	1	0	17	TC		0	0	2			1		4		2	3	2	360	5.2	540	570	30	5	2	9.26
12753	2	2	175100.78	360327.74	3	U	302	Coimbra	3	1	179692.4452	359746.2251	1	U	360	Coimbra	12:00	12:30	00:30	1	0	17	TC		0	0	2			1		4		2	3	2	360	5.2	720	750	30	5	2	9.26
12754	1	1	173644.3839	359435.5733	2	U	323	Coimbra	2	2	172438.33	360750.31	3	U	328	Coimbra	08:40	8:55	00:15	1	0	4	TI		0	0						4		2	1	2	323	28.9	520	535	15	2	4	7.14
12754	2	2	172438.33	360750.31	3	U	328	Coimbra	3	1	173644.3839	359435.5733	2	U	323	Coimbra	16:00	16:15	00:15	1	0	3	TI	5	0	0						4		2	1	2	323	28.9	960	975	15	2	4	7.14
12754	3	1	173644.3839	359435.5733	2	U	323	Coimbra	5	2	176705.13	359333.07	3	U	315	Coimbra	17:45	18:10	00:25	1	0	4	TI	5	0	0						4		2	1	2	323	28.9	1 065	1 090	25	3	4	7.35
12754	4	2	176705.13	359333.07	3	U	315	Coimbra	3	1	173644.3839	359435.5733	2	U	323	Coimbra	19:30	19:55	00:25	1	0	4	TI	5	0	0						4		2	1	2	323	28.9	1 170	1 195	25	3	4	7.35
12755	1	1	177931.9344	351204.6908	2	U	361	Coimbra	4	2	178347.19	351700.82	3	U	361	Coimbra	10:30	10:40	00:10	1	0	3	TI	1	0	0						1			2	2	361	60.8	630	640	10	1	2	3.88
12755	2	2	178347.19	351700.82	3	U	361	Coimbra	3	1	177931.9344	351204.6908	2	U	361	Coimbra	11:00	11:10	00:10	1	0	3	TI	5	0	0						1			2	2	361	60.8	660	670	10	1	2	3.88
12756	1	1	178570.23	338000.88	4	R	210	Penela	10	2	178217.28	339908.27	3	U	210	Penela	14:00	14:05	00:05	1	0	3	TI	1	0	0						1			3	2	210	76	840	845	5	2	2	23.28
12756	2	2	178217.28	339908.27	3	U	210	Penela	3	1	178570.23	338000.88	4	R	210	Penela	17:00	17:10	00:10	1	0	3	TI	5	0	0						1			3	2	210	76	1 020	1 030	10	2	2	11.64
12757	1	1	175775.2709	360846.6783	2	U	310	Coimbra	4	2	176522.2	358440.9	3	U	320	Coimbra	14:00	14:10	00:10	1	0	3	TI	5	0	0						1			2	2	310	26.2	840	850	10	3	2	15.11
12757	2	2	176522.2	358440.9	3	U	320	Coimbra	3	1	175775.2709	360846.6783	2	U	310	Coimbra	19:00	19:10	00:10	1	0	3	TI	5	0	0						1			1	2	310	26.2	1 140	1 150	10	3	2	15.11
12758	1	1	175861.0323	358010.2863	1	U	321	Coimbra	10	2	174805.48	360364.88	3	U	303	Coimbra	13:45	14:05	00:20	1	0	12	TC		0	0	2			3	2	3		2	3	1	321	28.4	825	845	20	3	2	7.74
12758	2	2	174805.48	360364.88	3	U	303	Coimbra	3	1	175861.0323	358010.2863	1	U	321	Coimbra	16:30	16:50	00:20	1	0	12	TC		0	0	2			3	2	3		2	3	1	321	28.4	990	1 010	20	3	2	7.74
12759	1	1	172498.9821	367476.3754	2	U	353	Coimbra	1	2	176538.11	358390.54	3	U	320	Coimbra	9:00	9:20	00:20	1	0	3	TI	1	0	0						1			1	2	353	43.1	540	560	20	10	2	29.83
12759	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	172498.9821	367476.3754	2	U	353	Coimbra	17:45	18:05	00:20	1	0	3	TI	1	0	0						1			1	2	353	43.1	1 065	1 085	20	10	2	29.83
12760	1	1	206973.37	351789.94	4	R	213	Góis	10	2	201916.95	354028.4	3	U	213	Góis	11:00	11:10	00:10	1	0	1	Pé		0	0	2					1			2	2	213	38.8	660	670	10	6	2	33.18
12760	2	2	201916.95	354028.4	3	U	213	Góis	3	1	206973.37	351789.94	4	R	213	Góis	12:15	12:30	00:15	1	0	1	Pé		0	0	2					1			3	2	213	38.8	735	750	15	6	2	22.12
12761	1	1	187510.85	330918.02	4	R	209	Figueiró dos Vinhos	1	2	187389.51	326095.94	3	U	209	Figueiró dos Vinhos	08:00	08:20	00:20	1	0	5	Transporte Empresa/Escola		0	0	2			3	14	3		2	1	2	209	81	480	500	20	5	2	14.47
12761	2	2	187389.51	326095.94	3	U	209	Figueiró dos Vinhos	3	1	187510.85	330918.02	4	R	209	Figueiró dos Vinhos	18:20	18:40	00:20	1	0	5	Transporte Empresa/Escola		0	0	2			2	14	3		2	1	2	209	81	1 100	1 120	20	5	2	14.47
12762	1	1	176890.4477	360815.2875	2	U	313	Coimbra	1	2	175534.4	360134.27	3	U	301	Coimbra	08:15	8:35	0:20	1	0	3	TI	5	0	0						1			1	1	313	25.7	495	515	20	2	2	4.55
12762	2	2	175534.4	360134.27	3	U	301	Coimbra	3	1	176890.4477	360815.2875	2	U	313	Coimbra	18:30	18:50	0:20	1	0	3	TI	5	0	0						1			1	1	313	25.7	1 110	1 130	20	2	2	4.55
12763	1	1	175569.4142	362031.3941	2	U	336	Coimbra	1	2	172247.42	358647.27	3	U	326	Coimbra	08:30	8:42	00:12	1	0	3	TI	5	0	0						1			1	2	336	13.1	510	522	12	5	4	23.71
12763	2	2	172247.42	358647.27	3	U	326	Coimbra	3	1	175569.4142	362031.3941	2	U	336	Coimbra	17:00	17:12	00:12	1	0	3	TI	1	0	0						1			1	2	336	13.1	1 020	1 032	12	5	4	23.71
12763	3	1	175569.4142	362031.3941	2	U	336	Coimbra	8	2	171861.4	355434.9	3	R	345	Coimbra	19:25	19:35	00:10	1	0	1	Pé		0	0	1	7	8			4			2	2	336	13.1	1 165	1 175	10	8	4	45.4
12763	4	2	171861.4	355434.9	3	R	345	Coimbra	3	1	175569.4142	362031.3941	2	U	336	Coimbra	22:00	22:10	00:10	1	0	1	Pé		0	0	1	7	8			4			2	2	336	13.1	1 320	1 330	10	8	4	45.4
12764	1	1	193028.19	350395.61	2	R	33	Lousã	2	2	190789.39	349965.08	3	U	32	Lousã	10:00	10:15	0:15	1	0	4	TI									4		99	1	2	33	50.5	600	615	15	2	2	9.12
12764	2	2	190789.39	349965.08	3	U	32	Lousã	3	1	193028.19	350395.61	2	R	33	Lousã	16:40	16:55	0:15	1	0	4	TI									4		99	1	2	33	50.5	1 000	1 015	15	2	2	9.12
12765	1	1	172081.4345	366346.3361	2	U	353	Coimbra	10	2	174722.99	360448.02	2	U	303	Coimbra	14:30	14:45	00:15	1	0	3	TI	1	0	0						1			3	2	353	85.1	870	885	15	6	2	25.85
12765	2	2	174722.99	360448.02	2	U	303	Coimbra	3	1	172081.4345	366346.3361	2	U	353	Coimbra	17:00	17:15	00:15	1	0	3	TI	5	0	0						1			3	2	353	85.1	1 020	1 035	15	6	2	25.85
12766	1	1	176342.5937	361174.2829	2	U	312	Coimbra	1	2	175338.47	359948.38	3	U	301	Coimbra	14:15	14:25	00:10	1	0	3	TI	1	0	0						1			1	2	312	13.5	855	865	10	2	2	9.51
12766	2	2	175338.47	359948.38	3	U	301	Coimbra	3	1	176342.5937	361174.2829	2	U	312	Coimbra	17:30	17:45	00:15	1	0	3	TI	5	0	0						1			1	2	312	13.5	1 050	1 065	15	2	2	6.34
12767	1	1	176048.4852	358652.9487	1	U	316	Coimbra	1	2	174548.71	360488.82	3	U	303	Coimbra	14:00	14:10	0:10	1	0	3	TI	1	0	0						1			1	1	316	21.3	840	850	10	2	2	14.22
12767	2	2	174548.71	360488.82	3	U	303	Coimbra	3	1	176048.4852	358652.9487	1	U	316	Coimbra	19:30	19:40	0:10	1	0	3	TI	1	0	0						1			1	1	316	21.3	1 170	1 180	10	2	2	14.22
12768	1	1	166804.2615	362795.8213	1	U	350	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	13:00	13:45	00:45	1	0	12	TC		0	0	2			2		3		2	3	2	350	28.6	780	825	45	10	2	12.7
12768	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	166804.2615	362795.8213	1	U	350	Coimbra	16:30	17:15	00:45	1	0	12	TC		0	0	2			2		4		2	3	2	350	28.6	990	1 035	45	10	2	12.7
12769	1	1	176769.9945	359935.9227	2	U	315	Coimbra	4	2	174304.39	360758.41	2	U	303	Coimbra	09:00	9:20	00:20	1	0	12	TC		0	0	1	1	6	2		4		2	2	2	315	30.4	540	560	20	3	2	7.8
12769	2	2	174304.39	360758.41	2	U	303	Coimbra	3	1	176769.9945	359935.9227	2	U	315	Coimbra	15:00	15:20	00:20	1	0	12	TC		0	0	1	1	6	2		4		2	2	2	315	30.4	900	920	20	3	2	7.8
12770	1	1	176377.4386	360480.6176	2	U	313	Coimbra	4	2	176538.11	358390.54	3	U	320	Coimbra	15:30	15:45	00:15	1	0	4	TI		0	0						4			3	1	313	31.7	930	945	15	2	2	8.38
12770	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	176377.4386	360480.6176	2	U	313	Coimbra	17:00	17:15	00:15	1	0	4	TI		0	0						4		2	3	1	313	31.7	1 020	1 035	15	2	2	8.38
12771	1	1	171730.84	387527.83	1	R	12	Anadia	1	2	174171.42	385760.09	4	U	12	Anadia	9:00	9:35	00:35	1	0	4	TI		0	0						4		2	1	2	12	62.4	540	575	35	3	2	5.17
12771	2	2	174171.42	385760.09	4	U	12	Anadia	3	1	171730.84	387527.83	1	R	12	Anadia	18:00	18:35	00:35	1	0	4	TI		0	0						4		2	1	2	12	62.4	1 080	1 115	35	3	2	5.17
12772	1	1	158007.35	381504.97	2	U	2	Cantanhede	1	2	160811.49	375445.59	5	U	6	Cantanhede	8:20	8:40	0:20	1	0	3	TI	1	0							1			1	2	2	37.6	500	520	20	7	2	20.03
12772	2	2	160811.49	375445.59	5	U	6	Cantanhede	3	1	158007.35	381504.97	2	U	2	Cantanhede	18:20	18:40	0:20	1	0	3	TI	1	0							1			1	2	2	37.6	1 100	1 120	20	7	2	20.03
12773	1	1	165169.36	322669.42	4	R	115	Pombal	9	2	165275.98	322804.85	3	U	115	Pombal	09:00	9:10	00:10	1	0	21	Outros		0	0						7		2	3	2	115	83.1	540	550	10	0	2	1.03
12773	2	2	165275.98	322804.85	3	U	115	Pombal	3	1	165169.36	322669.42	4	R	115	Pombal	11:30	11:40	00:10	1	0	21	Outros		0	0	2					7		2	3	2	115	83.1	690	700	10	0	2	1.03
12774	1	1	176259.0337	359357.0562	2	U	317	Coimbra	1	2	176000.87	360692.96	3	U	311	Coimbra	14:15	14:35	00:20	1	0	12	TC		0	0	2			3	1	1			2	1	317	35.5	855	875	20	1	2	4.08
12774	2	2	176000.87	360692.96	3	U	311	Coimbra	3	1	176259.0337	359357.0562	2	U	317	Coimbra	18:30	19:00	00:30	1	0	12	TC		0	0	2			3	1	1			2	1	317	35.5	1 110	1 140	30	1	2	2.72
12775	1	1	178106.7651	359625.0202	1	U	342	Coimbra	1	2	174580.93	357972.23	3	U	306	Coimbra	07:30	7:42	00:12	1	0	3	TI	5	0	0						1			1	2	342	19.1	450	462	12	4	3	19.47
12775	2	2	174580.93	357972.23	3	U	306	Coimbra	4	2	173564.52	360408.46	3	U	307	Coimbra	16:25	16:35	00:10	1	0	3	TI	5	0	0						1			2	2	342	19.1	985	995	10	3	3	15.84
12775	3	2	173564.52	360408.46	3	U	307	Coimbra	3	1	178106.7651	359625.0202	1	U	342	Coimbra	18:30	18:45	00:15	1	0	3	TI	5	0	0						1			1	2	342	19.1	1 110	1 125	15	5	3	18.44
12776	1	1	175697.4406	358574.2079	2	U	316	Coimbra	9	2	177285.28	356455.28	3	U	343	Coimbra	17:00	17:20	0:20	1	0	4	TI		0	0						4		2	2	1	316	22.6	1 020	1 040	20	3	2	7.94
12776	2	2	177285.28	356455.28	3	U	343	Coimbra	3	1	175697.4406	358574.2079	2	U	316	Coimbra	18:45	19:00	0:15	1	0	4	TI		0	0						4		2	2	1	316	22.6	1 125	1 140	15	3	2	10.59
12777	1	1	174663.9628	360495.5083	1	U	303	Coimbra	10	2	173561.55	360431.34	3	U	307	Coimbra	10:10	10:25	00:15	1	0	4	TI		0	0						4		2	2	2	303	10.8	610	625	15	1	2	4.42
12777	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	174663.9628	360495.5083	1	U	303	Coimbra	12:00	12:15	00:15	1	0	4	TI		0	0						4		2	2	2	303	10.8	720	735	15	1	2	4.42
12778	1	1	178037.312	359232.6263	2	U	340	Coimbra	2	2	175041.73	359890.56	3	U	301	Coimbra	08:30	09:00	0:30	1	0	3	TI	5	0	0						1			1	2	340	27.1	510	540	30	3	3	6.13
12778	2	2	175041.73	359890.56	3	U	301	Coimbra	1	2	176625.55	359606.84	3	U	315	Coimbra	17:45	18:00	0:15	1	0	3	TI	5	0	0						1			1	2	340	27.1	1 065	1 080	15	2	3	6.44
12778	3	2	176625.55	359606.84	3	U	315	Coimbra	3	1	178037.312	359232.6263	2	U	340	Coimbra	23:00	23:30	0:30	1	0	3	TI	5	0	0						1			1	2	340	27.1	1 380	1 410	30	1	3	2.92
12779	1	1	175566.5061	359030.9082	2	U	317	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	11:30	11:45	0:15	1	0	4	TI		0	0						4		2	2	1	317	28.9	690	705	15	2	2	9.79
12779	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	175566.5061	359030.9082	2	U	317	Coimbra	13:30	13:45	0:15	1	0	4	TI		0	0						4		2	2	1	317	28.9	810	825	15	2	2	9.79
12780	1	1	177394.7052	358912.9245	2	U	319	Coimbra	6	2	176538.11	358390.54	3	U	320	Coimbra	16:15	16:30	0:15	1	0	1	Pé		0	0	2					1			1	1	319	6.7	975	990	15	1	2	4.01
12780	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	177394.7052	358912.9245	2	U	319	Coimbra	18:20	18:35	00:15	1	0	1	Pé		0	0	2					1			1	1	319	6.7	1 100	1 115	15	1	2	4.01
12781	1	1	175155.4693	354930.0296	2	U	344	Coimbra	8	2	174955.85	360084.94	3	U	301	Coimbra	12:00	12:05	00:05	1	0	1	Pé		0	0	1	7	8			4		2	2	2	344	8	720	725	5	5	2	61.91
12781	2	2	174955.85	360084.94	3	U	301	Coimbra	3	1	175155.4693	354930.0296	2	U	344	Coimbra	14:00	14:05	00:05	1	0	1	Pé		0	0	1	7	8			4		2	2	2	344	8	840	845	5	5	2	61.91
12782	1	1	171947.7322	360238.4963	2	U	328	Coimbra	2	2	176640.63	359716.97	3	U	315	Coimbra	08:00	8:25	00:25	1	0	3	TI	5	0	0						1			1	2	328	16.1	480	505	25	5	2	11.33
12782	2	2	176640.63	359716.97	3	U	315	Coimbra	3	1	171947.7322	360238.4963	2	U	328	Coimbra	17:00	17:30	00:30	1	0	3	TI	5	0	0						1			1	2	328	16.1	1 020	1 050	30	5	2	9.44
12783	1	1	164378.3617	361038.5622	1	U	350	Coimbra	1	2	174802.68	360144.68	3	U	303	Coimbra	11:00	11:20	0:20	1	0	3	TI	1	0	0						1			1	2	350	39.4	660	680	20	10	2	31.39
12783	2	2	174802.68	360144.68	3	U	303	Coimbra	3	1	164378.3617	361038.5622	1	U	350	Coimbra	18:00	18:20	0:20	1	0	3	TI	1								1			1	2	350	39.4	1 080	1 100	20	10	2	31.39
12784	1	1	176703.6579	373535.5863	2	U	356	Coimbra	1	2	174808.65	360340.43	3	U	302	Coimbra	08:10	8:25	00:15	1	0	3	TI	1	0	0						1			1	2	356	29	490	505	15	13	2	53.32
12784	2	2	174808.65	360340.43	3	U	302	Coimbra	3	1	176703.6579	373535.5863	2	U	356	Coimbra	16:00	16:25	00:25	1	0	3	TI	5	0	0						1			1	2	356	29	960	985	25	13	2	31.99
12785	1	1	164810.0519	361579.7885	1	U	350	Coimbra	1	2	175933.27	360675.87	2	U	311	Coimbra	10:40	11:00	00:20	1	0	4	TI		0	0						4		2	1	2	350	52.2	640	660	20	11	2	33.48
12785	2	2	175933.27	360675.87	2	U	311	Coimbra	3	1	164810.0519	361579.7885	1	U	350	Coimbra	19:00	19:20	00:20	1	0	4	TI		0	0						4		2	1	2	350	52.2	1 140	1 160	20	11	2	33.48
12786	1	1	176209.7066	359052.1361	2	U	318	Coimbra	2	2	175048.35	360007.08	3	U	301	Coimbra	08:00	08:30	0:30	1	0	12	TC		0	0	1	1	5	2		4		2	2	1	318	30.7	480	510	30	2	2	3.01
12786	2	2	175048.35	360007.08	3	U	301	Coimbra	3	1	176209.7066	359052.1361	2	U	318	Coimbra	18:15	18:40	00:25	1	0	12	TC		0	0	1	1	5	2		4		2	2	1	318	30.7	1 095	1 120	25	2	2	3.61
12787	1	1	160878.6	375668.42	1	U	6	Cantanhede	2	2	161622.11	375064.86	3	U	6	Cantanhede	8:40	8:50	0:10	1	0	4	TI		0	0						4		2	1	2	6	50.8	520	530	10	1	2	5.75
12787	2	2	161622.11	375064.86	3	U	6	Cantanhede	3	1	160878.6	375668.42	1	U	6	Cantanhede	15:20	15:30	00:10	1	0	4	TI		0	0						4		2	1	2	6	50.8	920	930	10	1	2	5.75
12788	1	1	175376.5726	360633.2666	2	U	308	Coimbra	4	2	174851.42	360348.77	3	U	302	Coimbra	08:30	8:40	00:10	1	0	1	Pé		0	0	2			2		1			2	1	308	23.1	510	520	10	1	2	3.58
12788	2	2	174851.42	360348.77	3	U	302	Coimbra	3	1	175376.5726	360633.2666	2	U	308	Coimbra	10:30	10:45	00:15	1	0	12	TC		0	0	2			2		1			2	1	308	23.1	630	645	15	1	2	2.39
12789	1	1	172591.6558	356073.5912	2	U	345	Coimbra	10	2	175780.75	359768.34	3	U	314	Coimbra	07:30	7:45	00:15	1	0	3	TI	1	0	0						1			1	2	345	70.5	450	465	15	5	2	19.52
12789	2	2	175780.75	359768.34	3	U	314	Coimbra	3	1	172591.6558	356073.5912	2	U	345	Coimbra	19:00	19:15	00:15	1	0	3	TI	5	0	0						1			1	2	345	70.5	1 140	1 155	15	5	2	19.52
12790	1	1	176927.8289	358878.0974	2	U	318	Coimbra	1	2	176016.7	358182.29	3	U	322	Coimbra	08:30	8:45	00:15	1	0	3	TI	5	0	0						1			1	2	318	29.2	510	525	15	1	3	4.59
12790	2	2	176016.7	358182.29	3	U	322	Coimbra	4	2	176522.2	358440.9	3	U	320	Coimbra	18:15	18:20	00:05	1	0	3	TI	5	0	0						1			2	2	318	29.2	1 095	1 100	5	1	3	6.81
12790	3	2	176522.2	358440.9	3	U	320	Coimbra	3	1	176927.8289	358878.0974	2	U	318	Coimbra	19:30	19:45	00:15	1	0	3	TI	5	0	0						1			2	2	318	29.2	1 170	1 185	15	1	3	2.39
12791	1	1	158263.94	332997.03	4	R	47	Pombal	7	2	158003.45	327971.72	3	U	45	Pombal	13:15	13:25	00:10	1	0	3	TI	1	0	0						1			1	2	47	50.2	795	805	10	5	2	30.19
12791	2	2	158003.45	327971.72	3	U	45	Pombal	3	1	158263.94	332997.03	4	R	47	Pombal	17:10	17:20	00:10	1	0	3	TI	1	0	0						3		2	1	2	47	50.2	1 030	1 040	10	5	2	30.19
12792	1	1	174850.5627	360567.8944	1	U	309	Coimbra	4	2	173561.55	360431.34	3	U	307	Coimbra	10:00	10:15	00:15	1	0	3	TI	5	0	0						1			2	1	309	32.6	600	615	15	1	2	5.18
12792	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	174850.5627	360567.8944	1	U	309	Coimbra	11:00	11:15	00:15	1	0	3	TI	1	0	0						1			2	1	309	32.6	660	675	15	1	2	5.18
12793	1	1	176342.5937	361174.2829	2	U	312	Coimbra	2	2	175041.73	359890.56	3	U	301	Coimbra	09:50	10:00	00:10	1	0	1	Pé		0	0	2					4		2	1	2	312	8	590	600	10	2	2	10.97
12793	2	2	175041.73	359890.56	3	U	301	Coimbra	3	1	176342.5937	361174.2829	2	U	312	Coimbra	18:30	18:40	00:10	1	0	1	Pé		0	0	2					4		2	1	2	312	8	1 110	1 120	10	2	2	10.97
12794	1	1	180388.05	328379.6	2	R	135	Ansião	1	2	174722.99	360448.02	2	U	303	Coimbra	09:00	09:30	0:30	1	0	3	TI	6	3							4		2	2	2	135	58.6	540	570	30	33	2	65.13
12794	2	2	174722.99	360448.02	2	U	303	Coimbra	3	1	180388.05	328379.6	2	R	135	Ansião	11:30	12:30	1:00	1	0	3	TI	2	0.6							4		2	2	2	135	58.6	690	750	60	33	2	32.56
12795	1	1	170856.92	332452.7	4	R	134	Ansião	1	2	174144.31	328098.73	5	U	135	Ansião	09:45	10:00	0:15	1	0	5	Transporte Empresa/Escola				2					4		2	2	2	134	59.3	585	600	15	5	2	21.82
