Inq	Viagem	P1-Iniciou a viagem em casa	Origem_X	Origem_Y	Origem_Georef	Origem_Tipo	Origem_Zona	Origem_Conc	P3-Motivo da viagem	P4-Viagem terminou em casa	Destino_X	Destino_Y	Destino_Georef	Destino_Tipo	Destino_Zona	Destino_Conc	Hora de Inicio	Hora de Fim	Duração	P6-Mudou alguma vez de modo de transporte	P6_Vezes que mudou de modo de transporte	P9-Modo de transporte utilizado para chegar ao destino	Modo de transporte agregado	P10-Local de estacionamento	P11_a-Preço pago pelo estacionamento (base diária)	P11_b-Preço pago pelo estacionamento (base mensal)	P12-Automóvel disponível	P13_a-Primeira Razão da escolha do modo a pé / TC	P13_b-segunda Razão da escolha do modo a pé / TC	P.14-Título de transporte	P.14a-Tipo de passe	Classifica Companhia	P15_a-Fez a viagem sempre acompanhado	P15_b-Fez algum desvio ao seu percurso por ir acompanhado	P15_c_Frequencia_Viagem	Tipo de inquérito	Zona_Residencia	Coef_Exp	Hora de Inicio	Hora de Fim	Duração	Distancia	Viagens	Velocidades
13707	2	2	172469.64	360324.62	3	U	328	Coimbra	3	1	173782.6222	358252.3307	2	U	324	Coimbra	16:30	16:35	0:05	1	0	3	TI	5	0	0						1			1	1	324	13.1	990	995	5	2	2	29.44
13708	1	1	168603.276	359512.0049	2	U	347	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	10:00	10:15	0:15	1	0	4	TI		0	0						4		2	3	2	347	22.1	600	615	15	8	2	31.39
13708	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	168603.276	359512.0049	2	U	347	Coimbra	13:45	14:05	0:20	1	0	4	TI		0	0						4		2	3	2	347	22.1	825	845	20	8	2	23.54
13709	1	1	168312.6607	363542.5464	2	U	352	Coimbra	1	2	174525.05	360321.47	2	U	303	Coimbra	9:00	9:15	0:15	1	0	3	TI	1	0	0						1			1	2	352	85.2	540	555	15	7	2	27.99
13709	2	2	174525.05	360321.47	2	U	303	Coimbra	3	1	168312.6607	363542.5464	2	U	352	Coimbra	18:00	18:20	0:20	1	0	3	TI	5	0	0						1			1	2	352	85.2	1 080	1 100	20	7	2	20.99
13710	1	1	179723.2553	359705.1459	2	U	360	Coimbra	1	2	167451.86	358639.19	3	U	347	Coimbra	7:30	7:45	0:15	1	0	3	TI	3	0	0						1			1	2	360	7.6	450	465	15	12	2	49.27
13710	2	2	167451.86	358639.19	3	U	347	Coimbra	3	1	179723.2553	359705.1459	2	U	360	Coimbra	17:30	17:45	0:15	1	0	3	TI	5	0	0						1			1	2	360	7.6	1 050	1 065	15	12	2	49.27
13711	1	1	172191.8711	360215.9996	2	U	328	Coimbra	1	2	174418.08	360544.6	2	U	303	Coimbra	9:00	9:20	0:20	1	0	3	TI	1	0	0						1			1	2	328	15.5	540	560	20	2	4	6.75
13711	2	2	174418.08	360544.6	2	U	303	Coimbra	8	2	176625.55	359606.84	3	U	315	Coimbra	12:30	12:40	0:10	1	0	3	TI	5	0	0						4		2	2	2	328	15.5	750	760	10	2	4	14.39
13711	3	2	176625.55	359606.84	3	U	315	Coimbra	1	2	174418.08	360544.6	2	U	303	Coimbra	13:45	13:55	0:10	1	0	3	TI	1	0	0						4		2	2	2	328	15.5	825	835	10	2	4	14.39
13711	4	2	174418.08	360544.6	2	U	303	Coimbra	3	1	172191.8711	360215.9996	2	U	328	Coimbra	19:30	19:50	0:20	1	0	3	TI	5	0	0						1			1	2	328	15.5	1 170	1 190	20	2	4	6.75
13712	3	2	175532.82	368812.51	3	R	355	Coimbra	3	1	175128.8072	368489.0361	2	U	355	Coimbra	11:20	11:25	0:05	1	0	1	Pé		0	0	2					1			3	2	355	40.5	680	685	5	1	1	6.21
13713	1	1	168603.276	359512.0049	2	U	347	Coimbra	12	2	174620.78	360200.09	3	U	303	Coimbra	9:00	9:25	0:25	2	1	1	TC		0	0	2			2		1			3	2	347	22.1	540	565	25	6	2	14.54
13713	2	2	174620.78	360200.09	3	U	303	Coimbra	3	1	168603.276	359512.0049	2	U	347	Coimbra	12:00	12:30	0:30	2	1	12	TC		0	0	2			2		1			3	2	347	22.1	720	750	30	6	2	12.11
13714	1	1	174732.2887	360349.7488	2	U	303	Coimbra	2	2	175982.93	357533.16	3	U	321	Coimbra	8:18	8:38	0:20	1	0	3	TI	1	0	0						1			1	2	303	10.4	498	518	20	3	2	9.25
13714	2	2	175982.93	357533.16	3	U	321	Coimbra	3	1	174732.2887	360349.7488	2	U	303	Coimbra	19:10	19:30	0:20	1	0	3	TI	5	0	0						1			1	2	303	10.4	1 150	1 170	20	3	2	9.25
13718	1	1	169488.7892	359245.6373	2	U	347	Coimbra	4	2	167938.8	358117.44	3	U	347	Coimbra	13:00	13:20	0:20	1	0	3	TI	1	0	0						1			3	2	347	31.3	780	800	20	2	2	5.75
13718	2	2	167938.8	358117.44	3	U	347	Coimbra	3	1	169488.7892	359245.6373	2	U	347	Coimbra	14:00	14:20	0:20	1	0	3	TI	5	0	0						1			3	2	347	31.3	840	860	20	2	2	5.75
13720	1	1	178462.5289	351600.7771	2	U	361	Coimbra	1	2	176463.1	361043.1	3	U	312	Coimbra	16:00	16:35	0:35	1	0	3	TI	1	0	0						1			1	2	361	37.8	960	995	35	10	2	16.55
13720	2	2	176463.1	361043.1	3	U	312	Coimbra	3	1	178462.5289	351600.7771	2	U	361	Coimbra	22:30	23:05	0:35	1	0	3	TI	5	0	0						1			1	2	361	37.8	1 350	1 385	35	10	2	16.55
13721	1	1	176455.8136	358881.0497	2	U	318	Coimbra	10	2	174505.55	360563.46	3	U	303	Coimbra	14:00	14:15	0:15	1	0	3	TI	1	0	0						1			1	1	318	30.9	840	855	15	3	2	10.3
13721	2	2	174505.55	360563.46	3	U	303	Coimbra	3	1	176455.8136	358881.0497	2	U	318	Coimbra	17:00	17:20	0:20	1	0	3	TI	1	0	0						1			1	1	318	30.9	1 020	1 040	20	3	2	7.73
13722	1	1	164159.592	361174.0369	1	U	350	Coimbra	1	2	176144.52	360890.24	2	U	311	Coimbra	8:00	8:35	0:35	1	0	12	TC				2			2		1			1	2	350	52.2	480	515	35	12	2	20.55
13722	2	2	176144.52	360890.24	2	U	311	Coimbra	3	1	164159.592	361174.0369	1	U	350	Coimbra	16:00	16:35	0:35	1	0	12	TC				2			2		1			1	2	350	52.2	960	995	35	12	2	20.55
13723	1	1	177774.8475	362773.934	1	U	358	Coimbra	13	2	174722.99	360448.02	2	U	303	Coimbra	17:30	17:40	0:10	1	0	3	TI	3	0	0						1			3	2	358	8.2	1 050	1 060	10	4	2	23.02
13723	2	2	174722.99	360448.02	2	U	303	Coimbra	3	1	177774.8475	362773.934	1	U	358	Coimbra	20:30	20:40	0:10	1	0	3	TI	5	0	0						1			3	2	358	8.2	1 230	1 240	10	4	2	23.02
13726	1	1	172191.8711	360215.9996	2	U	328	Coimbra	1	2	175523.96	358559.81	3	U	316	Coimbra	8:00	8:30	0:30	1	0	3	TI	5	0	0						1			1	2	328	13.8	480	510	30	4	2	7.44
13726	2	2	175523.96	358559.81	3	U	316	Coimbra	3	1	172191.8711	360215.9996	2	U	328	Coimbra	18:00	18:30	0:30	1	0	3	TI	1	0	0						1			1	2	328	13.8	1 080	1 110	30	4	2	7.44
13727	1	1	171442.2776	359772.0095	2	U	327	Coimbra	1	2	174620.78	360200.09	3	U	303	Coimbra	8:20	8:35	0:15	1	0	3	TI	1	0	0						1			1	2	327	24	500	515	15	3	2	12.83
13727	2	2	174620.78	360200.09	3	U	303	Coimbra	3	1	171442.2776	359772.0095	2	U	327	Coimbra	20:20	20:45	0:25	1	0	3	TI	1	0	0						1			1	2	327	24	1 220	1 245	25	3	2	7.7
13729	1	1	178223.3487	356383.8656	1	U	343	Coimbra	10	2	174138.02	360960.59	3	U	303	Coimbra	9:00	9:10	0:10	1	0	3	TI	1	0	0						1			3	2	343	28.9	540	550	10	6	2	36.81
13729	2	2	174138.02	360960.59	3	U	303	Coimbra	3	1	178223.3487	356383.8656	1	U	343	Coimbra	12:30	12:40	0:10	1	0	3	TI	5	0	0						1			3	2	343	28.9	750	760	10	6	2	36.81
13730	1	1	174217.224	362767.4166	1	U	330	Coimbra	1	2	176223.45	361388.84	3	U	312	Coimbra	8:00	8:15	0:15	1	0	3	TI	1	0	0						3		2	1	2	330	29.8	480	495	15	2	2	9.74
13730	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	174217.224	362767.4166	1	U	330	Coimbra	16:30	16:45	0:15	1	0	3	TI	5	0	0						1			1	2	330	29.8	990	1 005	15	2	2	9.74
13732	1	1	174139.519	361536.3532	1	U	331	Coimbra	1	2	174201.94	362558.68	2	U	330	Coimbra	9:00	9:20	0:20	1	0	4	TI		0	0						4		2	1	2	331	38.8	540	560	20	1	2	3.07
13732	2	2	174201.94	362558.68	2	U	330	Coimbra	3	1	174139.519	361536.3532	1	U	331	Coimbra	19:00	19:20	0:20	1	0	4	TI		0	0						4		2	1	2	331	38.8	1 140	1 160	20	1	2	3.07
13733	1	1	164802.6193	361576.5676	1	U	350	Coimbra	1	2	175598.15	360181.69	3	U	302	Coimbra	10:00	10:20	0:20	1	0	3	TI	5	0	0						4		2	1	2	350	34.5	600	620	20	11	2	32.66
13733	2	2	175598.15	360181.69	3	U	302	Coimbra	3	1	164802.6193	361576.5676	1	U	350	Coimbra	20:00	20:20	0:20	1	0	3	TI	5								4		2	1	2	350	34.5	1 200	1 220	20	11	2	32.66
13734	1	1	180106.4435	359535.4596	2	U	360	Coimbra	4	2	176625.55	359606.84	3	U	315	Coimbra	14:30	14:46	0:16	1	0	3	TI	5	0	0						4		2	2	2	360	4.8	870	886	16	3	2	13.06
13734	2	2	176625.55	359606.84	3	U	315	Coimbra	3	1	180106.4435	359535.4596	2	U	360	Coimbra	16:30	16:50	0:20	1	0	3	TI	5	0	0						4		2	2	2	360	4.8	990	1 010	20	3	2	10.44
13735	1	1	174647.0234	360752.6474	1	U	303	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	10:00	10:15	0:15	1	0	4	TI		0	0						4		2	3	2	303	16.7	600	615	15	2	2	6.8
13735	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	174647.0234	360752.6474	1	U	303	Coimbra	11:30	11:45	0:15	1	0	4	TI		0	0						4		2	3	2	303	16.7	690	705	15	2	2	6.8
13738	2	2	175004.44	359952.02	3	U	301	Coimbra	3	1	176769.9945	359935.9227	2	U	315	Coimbra	14:40	14:45	0:05	1	0	4	TI	98	0	0	2					4		2	1	2	315	27.6	880	885	5	2	1	21.19
13739	1	1	173782.6222	358252.3307	2	U	324	Coimbra	1	2	174620.78	360200.09	3	U	303	Coimbra	14:30	14:40	0:10	1	0	3	TI	1	0	0						1			2	2	324	15.2	870	880	10	2	2	12.72
13739	2	2	174620.78	360200.09	3	U	303	Coimbra	3	1	173782.6222	358252.3307	2	U	324	Coimbra	17:45	17:55	0:10	1	0	3	TI	5	0	0						1			1	2	324	15.2	1 065	1 075	10	2	2	12.72
13740	1	1	166621.3271	358004.5454	2	U	364	Coimbra	1	2	167644.04	358648.49	3	U	347	Coimbra	8:15	8:20	0:05	1	0	2	TI	5	0	0						4		2	1	2	364	104.5	495	500	5	1	2	14.5
13740	2	2	167644.04	358648.49	3	U	347	Coimbra	3	1	166621.3271	358004.5454	2	U	364	Coimbra	17:30	17:35	0:05	1	0	2	TI	5	0	0						4		2	1	2	364	104.5	1 050	1 055	5	1	2	14.5
13741	1	1	177820.3009	351768.8392	2	U	361	Coimbra	10	2	174535.15	360673.76	3	U	303	Coimbra	9:00	9:30	0:30	1	0	4	TI		0	0						4		2	3	2	361	37.8	540	570	30	9	2	18.98
13741	2	2	174535.15	360673.76	3	U	303	Coimbra	3	1	177820.3009	351768.8392	2	U	361	Coimbra	12:30	13:00	0:30	1	0	4	TI		0	0						4		2	3	2	361	37.8	750	780	30	9	2	18.98
13744	1	1	176377.8185	361001.7329	1	U	312	Coimbra	4	2	176538.11	358390.54	3	U	320	Coimbra	10:00	10:15	0:15	1	0	3	TI	3	0	0						3		2	3	1	312	9.4	600	615	15	3	2	10.46
13744	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	176377.8185	361001.7329	1	U	312	Coimbra	12:30	12:45	0:15	1	0	3	TI	5	0	0						1			3	1	312	9.4	750	765	15	3	2	10.46
13745	1	1	171336.9553	359771.2132	2	U	327	Coimbra	1	2	174808.65	360340.43	3	U	302	Coimbra	8:50	9:00	0:10	1	0	3	TI	5	0	0						1			1	2	327	24	530	540	10	4	4	21.11
13745	2	2	174808.65	360340.43	3	U	302	Coimbra	3	1	171336.9553	359771.2132	2	U	327	Coimbra	16:00	16:15	0:15	1	0	3	TI	1	0	0						1			1	2	327	24	960	975	15	4	4	14.07
13745	3	1	171336.9553	359771.2132	2	U	327	Coimbra	8	2	174802.68	360144.68	3	U	303	Coimbra	20:30	20:40	0:10	1	0	3	TI	1	0	0						4		2	2	2	327	24	1 230	1 240	10	3	4	20.91
13745	4	2	174802.68	360144.68	3	U	303	Coimbra	3	1	171336.9553	359771.2132	2	U	327	Coimbra	23:00	23:10	0:10	1	0	3	TI	5	0	0						4		2	2	2	327	24	1 380	1 390	10	3	4	20.91
13746	1	1	176455.8136	358881.0497	2	U	318	Coimbra	1	2	175406.79	360307.81	3	U	302	Coimbra	8:30	8:40	0:10	1	0	4	TI		0	0						4		2	1	1	318	30.9	510	520	10	2	2	10.63
13746	2	2	175406.79	360307.81	3	U	302	Coimbra	3	1	176455.8136	358881.0497	2	U	318	Coimbra	19:20	19:30	0:10	1	0	4	TI		0	0						4		2	1	1	318	30.9	1 160	1 170	10	2	2	10.63
13748	1	1	173253.5176	360287.2942	2	U	323	Coimbra	1	2	174329.13	359387.5	3	U	307	Coimbra	8:35	8:45	0:10	1	0	5	Transporte Empresa/Escola		0	0	1	6	7			4		2	1	2	323	22.8	515	525	10	1	2	8.41
13748	2	2	174329.13	359387.5	3	U	307	Coimbra	3	1	173253.5176	360287.2942	2	U	323	Coimbra	19:10	19:20	0:10	1	0	5	Transporte Empresa/Escola		0	0	1	6	3			4		2	1	2	323	22.8	1 150	1 160	10	1	2	8.41
13749	1	1	177220.1782	360373.3078	1	U	339	Coimbra	2	2	176625.55	359606.84	3	U	315	Coimbra	8:20	8:30	0:10	1	0	4	TI		0	0						4		2	1	1	339	35.2	500	510	10	1	2	5.82
13749	2	2	176625.55	359606.84	3	U	315	Coimbra	3	1	177220.1782	360373.3078	1	U	339	Coimbra	20:30	20:40	0:10	1	0	4	TI		0	0						4		2	1	1	339	35.2	1 230	1 240	10	1	2	5.82
13750	1	1	174702.3522	360707.6241	1	U	303	Coimbra	1	2	172273.97	358095.41	3	U	325	Coimbra	8:10	8:25	0:15	1	0	3	TI	5	0	0						1			1	2	303	18.6	490	505	15	4	2	14.27
13750	2	2	172273.97	358095.41	3	U	325	Coimbra	3	1	174702.3522	360707.6241	1	U	303	Coimbra	18:30	18:55	0:25	1	0	3	TI	1	0	0						1			1	2	303	18.6	1 110	1 135	25	4	2	8.56
13751	1	1	177820.3009	351768.8392	2	U	361	Coimbra	2	2	176265.93	360353.95	3	U	314	Coimbra	8:00	8:35	0:35	1	0	3	TI	2	0	0						1			1	2	361	55.6	480	515	35	9	2	14.96
13751	2	2	176265.93	360353.95	3	U	314	Coimbra	3	1	177820.3009	351768.8392	2	U	361	Coimbra	17:30	18:10	0:40	1	0	3	TI	5	0	0						1			1	2	361	55.6	1 050	1 090	40	9	2	13.09
13754	1	1	175501.6436	358726.9854	2	U	316	Coimbra	10	2	174583.87	360068.79	2	U	303	Coimbra	10:15	10:25	0:10	1	0	12	TC		0	0	2			3	1	1			2	1	316	21.6	615	625	10	2	2	9.75
13754	3	2	174571.96	360513.19	3	U	303	Coimbra	3	1	175501.6436	358726.9854	2	U	316	Coimbra	12:15	12:30	0:15	1	0	12	TC		0	0	2			3	1	1			2	1	316	21.6	735	750	15	2	2	8.05
13755	1	1	175720.1767	359944.6893	2	U	302	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	8:00	8:20	0:20	1	0	4	TI		0	0						4		2	3	2	302	12.1	480	500	20	2	2	4.59
13755	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	175720.1767	359944.6893	2	U	302	Coimbra	12:00	12:20	0:20	1	0	4	TI		0	0						4		2	3	2	302	12.1	720	740	20	2	2	4.59
13756	1	1	174989.7735	371530.4655	2	U	355	Coimbra	9	2	175159.05	369321.53	3	U	355	Coimbra	10:15	10:20	0:05	1	0	3	TI	1	0	0						1			2	2	355	20.4	615	620	5	2	2	26.58
13756	2	2	175159.05	369321.53	3	U	355	Coimbra	3	1	174989.7735	371530.4655	2	U	355	Coimbra	11:10	11:15	0:05	1	0	3	TI	5	0	0						1			2	2	355	20.4	670	675	5	2	2	26.58
13757	1	1	174910.1882	369495.3116	2	U	355	Coimbra	1	2	175961.41	357465.75	3	U	321	Coimbra	13:50	14:20	0:30	1	0	3	TI	1	0	0						1			2	2	355	26.4	830	860	30	12	2	24.15
13757	2	2	175961.41	357465.75	3	U	321	Coimbra	3	1	174910.1882	369495.3116	2	U	355	Coimbra	18:00	18:40	0:40	1	0	3	TI	5	0	0						4		2	2	2	355	26.4	1 080	1 120	40	12	2	18.11
13758	1	1	172191.8711	360215.9996	2	U	328	Coimbra	4	2	174851.42	360348.77	3	U	302	Coimbra	7:45	8:00	0:15	1	0	3	TI	1	0	0						4		2	2	2	328	15.5	465	480	15	3	2	10.65
13758	2	2	174851.42	360348.77	3	U	302	Coimbra	3	1	172191.8711	360215.9996	2	U	328	Coimbra	11:00	11:15	0:15	1	0	3	TI	5	0	0						4		2	2	2	328	15.5	660	675	15	3	2	10.65
13759	1	1	180124.3318	359910.272	2	U	360	Coimbra	1	2	175982.93	357533.16	3	U	321	Coimbra	8:30	8:40	0:10	1	0	3	TI	5	0	0						1			1	2	360	8.6	510	520	10	5	2	28.65
13759	2	2	175982.93	357533.16	3	U	321	Coimbra	3	1	180124.3318	359910.272	2	U	360	Coimbra	19:30	19:40	0:10	1	0	3	TI	5	0	0						1			1	2	360	8.6	1 170	1 180	10	5	2	28.65
13760	1	1	176302.525	359205.1891	2	U	318	Coimbra	4	2	175598.15	360181.69	3	U	302	Coimbra	14:20	14:35	0:15	1	0	3	TI	5	0	0						4		2	3	1	318	29.2	860	875	15	1	2	4.82
13760	2	2	175598.15	360181.69	3	U	302	Coimbra	3	1	176302.525	359205.1891	2	U	318	Coimbra	15:50	16:00	0:10	1	0	3	TI	5	0	0						4		2	3	1	318	29.2	950	960	10	1	2	7.22
13761	1	1	164798.1599	361570.126	1	U	350	Coimbra	10	2	175608.29	360134.09	3	U	302	Coimbra	15:00	15:30	0:30	1	0	3	TI	1								4		2	3	2	350	45.9	900	930	30	11	2	21.81
13761	2	2	175608.29	360134.09	3	U	302	Coimbra	3	1	164798.1599	361570.126	1	U	350	Coimbra	18:00	18:30	0:30	1	0	3	TI	1								4		2	3	2	350	45.9	1 080	1 110	30	11	2	21.81
13762	1	1	175775.2709	360846.6783	2	U	310	Coimbra	2	2	174955	360377.51	3	U	302	Coimbra	8:50	9:05	0:15	1	0	12	TC		0	0	2			3	3	1			1	1	310	33.1	530	545	15	1	2	3.78
13762	2	2	174955	360377.51	3	U	302	Coimbra	3	1	175775.2709	360846.6783	2	U	310	Coimbra	16:15	16:30	0:15	1	0	12	TC		0	0	2			3	3	1			1	1	310	33.1	975	990	15	1	2	3.78
13764	1	1	174990.9013	360480.3624	2	U	308	Coimbra	7	2	174303.83	360744.52	1	U	303	Coimbra	12:30	12:36	0:06	1	0	3	TI	1	0	0						1			1	1	308	17.9	750	756	6	1	6	7.36
13764	2	2	174303.83	360744.52	1	U	303	Coimbra	8	1	174990.9013	360480.3624	2	U	308	Coimbra	12:40	12:45	0:05	1	0	3	TI	1	0	0						4		2	1	1	308	17.9	760	765	5	1	6	8.83
13764	3	1	174990.9013	360480.3624	2	U	308	Coimbra	7	2	174303.83	360744.52	1	U	303	Coimbra	13:15	13:25	0:10	1	0	3	TI	1	0	0						4		2	1	1	308	17.9	795	805	10	1	6	4.42
13764	4	2	174303.83	360744.52	1	U	303	Coimbra	3	1	174990.9013	360480.3624	2	U	308	Coimbra	13:40	13:50	0:10	1	0	3	TI	1	0	0						1			1	1	308	17.9	820	830	10	1	6	4.42
13764	5	1	174990.9013	360480.3624	2	U	308	Coimbra	7	2	174303.83	360744.52	1	U	303	Coimbra	15:30	15:40	0:10	1	0	3	TI	1	0	0						1			1	1	308	17.9	930	940	10	1	6	4.42
13764	6	2	174303.83	360744.52	1	U	303	Coimbra	3	1	174990.9013	360480.3624	2	U	308	Coimbra	15:40	15:50	0:10	1	0	3	TI	1	0	0						4		2	1	1	308	17.9	940	950	10	1	6	4.42
13765	1	1	175075.6865	360456.7567	1	U	308	Coimbra	7	2	174677.85	361038.19	3	U	309	Coimbra	9:30	9:40	0:10	1	0	3	TI	3	0	0						3		2	1	1	308	22.7	570	580	10	1	4	4.23
13765	2	2	174677.85	361038.19	3	U	309	Coimbra	2	2	172481.24	360478.01	3	U	328	Coimbra	9:50	10:05	0:15	1	0	3	TI	3	0	0						1			1	1	308	22.7	590	605	15	2	4	9.07
13765	3	2	172481.24	360478.01	3	U	328	Coimbra	7	2	174677.85	361038.19	3	U	309	Coimbra	16:30	16:50	0:20	1	0	3	TI	3	0	0						1			1	1	308	22.7	990	1 010	20	2	4	6.8
13765	4	2	174677.85	361038.19	3	U	309	Coimbra	3	1	175075.6865	360456.7567	1	U	308	Coimbra	17:00	17:10	0:10	1	0	3	TI	5	0	0						3		2	1	1	308	22.7	1 020	1 030	10	1	4	4.23
13766	1	1	173792.5847	353261.9737	2	U	344	Coimbra	2	2	175982.93	357533.16	3	U	321	Coimbra	13:00	13:10	0:10	1	0	3	TI	1	0	0						1			1	2	344	42.2	780	790	10	5	4	28.8
13766	2	2	175982.93	357533.16	3	U	321	Coimbra	3	1	173792.5847	353261.9737	2	U	344	Coimbra	19:00	19:10	0:10	1	0	3	TI	5	0	0						1			1	2	344	42.2	1 140	1 150	10	5	4	28.8
13766	3	1	173792.5847	353261.9737	2	U	344	Coimbra	5	2	174802.68	360144.68	3	U	303	Coimbra	23:00	23:10	0:10	1	0	3	TI	1	0	0						4		2	2	2	344	42.2	1 380	1 390	10	7	4	41.74
13766	4	2	174802.68	360144.68	3	U	303	Coimbra	3	1	173792.5847	353261.9737	2	U	344	Coimbra	4:00	4:10	0:10	1	0	3	TI	5	0	0						4		2	2	2	344	42.2	240	250	10	7	4	41.74
13767	1	1	177543.0917	360357.4018	2	U	337	Coimbra	2	2	176402.57	359655.68	3	U	315	Coimbra	8:20	8:35	0:15	1	0	4	TI		0	0						4		2	1	2	337	19.5	500	515	15	1	2	5.36
13767	2	2	176402.57	359655.68	3	U	315	Coimbra	3	1	177543.0917	360357.4018	2	U	337	Coimbra	17:30	17:45	0:15	1	0	4	TI		0	0						4		2	1	2	337	19.5	1 050	1 065	15	1	2	5.36
13768	1	1	179665.9367	364647.1332	2	U	358	Coimbra	9	2	176223.45	361388.84	3	U	312	Coimbra	15:00	15:20	0:20	1	0	6	Táxi		0	0	2					4		2	3	2	358	7.5	900	920	20	5	2	14.22
13768	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	179665.9367	364647.1332	2	U	358	Coimbra	16:30	16:50	0:20	1	0	6	Táxi		0	0	2					4		2	3	2	358	7.5	990	1 010	20	5	2	14.22
13771	1	1	176117.0566	360490.235	2	U	311	Coimbra	10	2	176223.45	361388.84	3	U	312	Coimbra	9:00	9:05	0:05	1	0	3	TI	5	0	0						1			2	1	311	24.9	540	545	5	1	3	10.86
13771	2	2	176223.45	361388.84	3	U	312	Coimbra	10	2	175575.62	359485	3	U	314	Coimbra	10:30	10:40	0:10	1	0	3	TI	1	0	0						1			2	1	311	24.9	630	640	10	2	3	12.07
13771	3	2	175575.62	359485	3	U	314	Coimbra	3	1	176117.0566	360490.235	2	U	311	Coimbra	12:00	12:15	0:15	1	0	3	TI	5	0	0						1			2	1	311	24.9	720	735	15	1	3	4.57
13772	1	1	179723.2553	359705.1459	2	U	360	Coimbra	1	2	164298.85	357257.15	4	R	364	Coimbra	8:00	8:20	0:20	1	0	3	TI	1	0	0						1			1	2	360	8.6	480	500	20	16	2	46.85
13772	2	2	164298.85	357257.15	4	R	364	Coimbra	3	1	179723.2553	359705.1459	2	U	360	Coimbra	17:30	17:50	0:20	1	0	3	TI	5	0	0						1			1	2	360	8.6	1 050	1 070	20	16	2	46.85
13773	1	1	170124.2586	359140.1628	2	U	327	Coimbra	1	2	174887.86	360622.84	2	U	308	Coimbra	8:40	8:50	0:10	1	0	3	TI	1	0	0						1			1	2	327	23.7	520	530	10	5	2	29.93
13773	2	2	174887.86	360622.84	2	U	308	Coimbra	3	1	170124.2586	359140.1628	2	U	327	Coimbra	18:20	18:35	0:15	1	0	3	TI	5	0	0						1			1	2	327	23.7	1 100	1 115	15	5	2	19.96
13774	1	1	175569.4142	362031.3941	2	U	336	Coimbra	1	2	167567.27	358312.43	3	U	347	Coimbra	7:30	7:45	0:15	1	0	5	Transporte Empresa/Escola		0	0	2					4		2	1	2	336	25.1	450	465	15	9	2	35.3
13774	2	2	167567.27	358312.43	3	U	347	Coimbra	3	1	175569.4142	362031.3941	2	U	336	Coimbra	17:00	17:15	0:15	1	0	5	Transporte Empresa/Escola		0	0	2					4		2	1	2	336	25.1	1 020	1 035	15	9	2	35.3
13775	1	1	173644.3839	359435.5733	2	U	323	Coimbra	2	2	176465.08	361208.17	3	U	312	Coimbra	9:25	9:55	0:30	1	0	12	TC		0	0	2			3	3	1			1	2	323	23.1	565	595	30	3	2	6.66
13775	2	2	176465.08	361208.17	3	U	312	Coimbra	3	1	173644.3839	359435.5733	2	U	323	Coimbra	15:00	15:30	0:30	1	0	12	TC		0	0	2			3	3	1			1	2	323	23.1	900	930	30	3	2	6.66
13780	1	1	176526.4575	358908.4919	2	U	318	Coimbra	2	2	174910.08	360222.75	3	U	301	Coimbra	9:10	9:30	0:20	1	0	12	TC		0	0	1	3	5	3	3	1			1	1	318	30.7	550	570	20	2	2	6.25
13780	2	2	174910.08	360222.75	3	U	301	Coimbra	3	1	176526.4575	358908.4919	2	U	318	Coimbra	18:45	19:00	0:15	1	0	12	TC		0	0	1	3	5	3	3	1			1	1	318	30.7	1 125	1 140	15	2	2	8.33
13781	1	1	173253.5176	360287.2942	2	U	323	Coimbra	9	2	176010.68	360426.85	3	U	311	Coimbra	14:00	14:20	0:20	1	0	12	TC		0	0	2			2		4		2	1	2	323	23.5	840	860	20	3	2	8.28
13781	2	2	176010.68	360426.85	3	U	311	Coimbra	3	1	173253.5176	360287.2942	2	U	323	Coimbra	17:30	17:50	0:20	1	0	12	TC		0	0	2			2		4		2	1	2	323	23.5	1 050	1 070	20	3	2	8.28
13782	1	1	176890.4477	360815.2875	2	U	313	Coimbra	4	2	176538.11	358390.54	3	U	320	Coimbra	14:30	14:45	0:15	1	0	4	TI		0	0						4		2	2	1	313	25.8	870	885	15	2	2	9.8
13782	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	176890.4477	360815.2875	2	U	313	Coimbra	16:00	16:15	0:15	1	0	4	TI		0	0						4		2	2	1	313	25.8	960	975	15	2	2	9.8
13783	1	1	169488.7892	359245.6373	2	U	347	Coimbra	1	2	172247.42	358647.27	3	U	326	Coimbra	14:00	14:08	0:08	1	0	3	TI	5	0	0						1			1	2	347	18.2	840	848	8	3	2	21.17
13783	2	2	172247.42	358647.27	3	U	326	Coimbra	3	1	169488.7892	359245.6373	2	U	347	Coimbra	22:30	22:40	0:10	1	0	3	TI	5	0	0						1			1	2	347	18.2	1 350	1 360	10	3	2	16.94
