"route_id","trip_id","service_id"
"7474","7474-1-001-E-U-06h50-Pedreira","E-U"
"244","3918","Sábados"
"244","3919","Sábados"
"5026","5026-2-002-E-2356-13h40-EXPOFACIC","E-2356"
"7579","7579-1-003-A-3-07h55-Pena","A-3"
"5506","5506-1-001-A-U-13h50-FigueiradaFozTe","A-U"
"244","3910","Sábados"
"244","3911","Sábados"
"244","3912","Sábados"
"5323","5323-2-001-E-4-13h45-MortaguaEB23","E-4"
"5507","5507-1-005-A-U-14h20-SantoAmarodaBoi","A-U"
"7431","7431-1-005-A-U-07h25-BrasfemesLargo","A-U"
"5166","5166-2-012-JA-DF-13h00-PraiadaTocha","JA-DF"
"244","3924","Sábados"
"244","3925","Sábados"
"5501","5501-1-001-A-U-06h04-CarapinheiraPar","A-U"
"38F","3926","Domingos e Feriados"
"38F","3927","Domingos e Feriados"
"38F","3928","Domingos e Feriados"
"38F","3929","Domingos e Feriados"
"5524","5524-1-001-E-U-07h00-TojeiroIgreja","E-U"
"5166","5166-1-004-FE-U-12h30-CantanhedeEstac","FE-U"
"244","3920","Sábados"
"7472","7472-1-004-FE-U-07h45-MirandadoCorvoM","FE-U"
"244","3921","Sábados"
"244","3922","Sábados"
"5205","5205-2-001-E-U-06h22-ArganilCamara","E-U"
"244","3923","Sábados"
"5329","5329-1-001-E-U-07h40-Cortegaca","E-U"
"5321","5321-1-001-E-U-07h30-Meligioso","E-U"
"7452","7452-2-001-E-U-08h30-Vacarica","E-U"
"5503","5503-1-002-FE-U-06h34-TromelgoX","FE-U"
"5201","5201-2-005-E-5-17h25-ArganilEB23","E-5"
"50T","2603","Sábados"
"38F","3935","Domingos e Feriados"
"7431","7431-2-009-E-U-16h30-PenacovaEB23S","E-U"
"38F","3936","Domingos e Feriados"
"50T","2602","Sábados"
"2T","2601","Sábados"
"38F","3937","Domingos e Feriados"
"2TD","2600","Sábados"
"38F","3938","Domingos e Feriados"
"38F","3939","Domingos e Feriados"
"5004","5004-2-001-A-U-08h40-PraiadeMiraExte","A-U"
"50T","2609","Sábados"
"38F","3930","Domingos e Feriados"
"50T","2608","Sábados"
"50T","2607","Sábados"
"38F","3931","Domingos e Feriados"
"38F","3932","Domingos e Feriados"
"50T","2606","Sábados"
"5328","5328-2-002-E-4-17h35-MortaguaCentroE","E-4"
"50T","2605","Sábados"
"38F","3933","Domingos e Feriados"
"38F","3934","Domingos e Feriados"
"50T","2604","Sábados"
"5201","5201-2-001-E-U-07h25-CojaPonte","E-U"
"38F","3946","Domingos e Feriados"
"50TB","2614","Sábados"
"27F","2613","Sábados"
"38F","3947","Domingos e Feriados"
"5201","5201-2-002-A-5-13h00-ArganilCamara","A-5"
"38F","3948","Domingos e Feriados"
"27F","2612","Sábados"
"50TD","2611","Sábados"
"38F","3949","Domingos e Feriados"
"50T","2610","Sábados"
"7472","7472-2-001-E-U-07h40-Semide","E-U"
"38F","3940","Domingos e Feriados"
"7475","7475-2-003-E-2356-14h00-LousaEBn1","E-2356"
"50T","2619","Sábados"
"38F","3941","Domingos e Feriados"
"38F","3942","Domingos e Feriados"
"50T","2618","Sábados"
"7435","7435-2-001-FE-U-14h20-PenacovaCamaraM","FE-U"
"2T","2617","Sábados"
"38F","3943","Domingos e Feriados"
"2T","2616","Sábados"
"38F","3944","Domingos e Feriados"
"50T","2615","Sábados"
"38F","3945","Domingos e Feriados"
"7485","7485-1-009-A-S-08h00-VilaNovadePoiar","A-S"
"2T","3957","Domingos e Feriados"
"2T","2625","Sábados"
"2T","2624","Sábados"
"50T","3958","Domingos e Feriados"
"50T","3959","Domingos e Feriados"
"50T","2623","Sábados"
"50T","2622","Sábados"
"2T","2621","Sábados"
"2T","2620","Sábados"
"38","3950","Domingos e Feriados"
"38F","3951","Domingos e Feriados"
"38","3952","Domingos e Feriados"
"2T","2629","Sábados"
"38F","3953","Domingos e Feriados"
"2T","2628","Sábados"
"38","3954","Domingos e Feriados"
"38FA","3955","Domingos e Feriados"
"50T","2627","Sábados"
"5508","5508-1-001-E-U-07h23-CasaldoRaposo","E-U"
"2T","3956","Domingos e Feriados"
"50T","2626","Sábados"
"7433","7433-1-001-E-U-07h30-LorvaoJardim","E-U"
"7431","7431-2-020-A-DF-07h00-CoimbraPortagem","A-DF"
"50T","3970","Domingos e Feriados"
"5501","5501-2-014-E-U-14h10-CoimbraPortagem","E-U"
"2T","2636","Sábados"
"19T","1305","Dias Úteis"
"50T","3968","Domingos e Feriados"
"19T","1304","Dias Úteis"
"50TA","3969","Domingos e Feriados"
"2T","2635","Sábados"
"2T","2634","Sábados"
"19T","1303","Dias Úteis"
"19T","1302","Dias Úteis"
"2T","2633","Sábados"
"2T","2632","Sábados"
"19T","1301","Dias Úteis"
"19R","1300","Dias Úteis"
"2T","2631","Sábados"
"2T","2630","Sábados"
"50T","3960","Domingos e Feriados"
"50T","3961","Domingos e Feriados"
"50T","3962","Domingos e Feriados"
"50T","3963","Domingos e Feriados"
"7431","7431-2-013-FE-U-17h45-CoimbraPortagem","FE-U"
"20","1309","Dias Úteis"
"50T","3964","Domingos e Feriados"
"20","1308","Dias Úteis"
"50T","3965","Domingos e Feriados"
"2T","2639","Sábados"
"7380","7380-2-003-E-U-18h30-SoureEB23","E-U"
"2T","2638","Sábados"
"20","1307","Dias Úteis"
"50T","3966","Domingos e Feriados"
"50T","3967","Domingos e Feriados"
"2T","2637","Sábados"
"19TG","1306","Dias Úteis"
"25","3980","Domingos e Feriados"
"25A","3981","Domingos e Feriados"
"2T","2650","Sábados"
"7431","7431-2-005-E-U-13h35-EirasEB3S","E-U"
"7556","7556-1-001-E-U-07h50-CasaldaLapa","E-U"
"7406","7406-2-005-E-U-14h30-CondeixaaNovaTe","E-U"
"20","1316","Dias Úteis"
"50B","3979","Domingos e Feriados"
"2T","2647","Sábados"
"2T","2646","Sábados"
"20","1315","Dias Úteis"
"7047","7047-2-001-A-U-16h15-CoimbraRodoviar","A-U"
"20","1314","Dias Úteis"
"50T","2645","Sábados"
"20","1313","Dias Úteis"
"50T","2644","Sábados"
"20","1312","Dias Úteis"
"50T","2643","Sábados"
"20","1311","Dias Úteis"
"50TA","2642","Sábados"
"20","1310","Dias Úteis"
"2T","2641","Sábados"
"2T","2640","Sábados"
"50T","3971","Domingos e Feriados"
"50T","3972","Domingos e Feriados"
"50T","3973","Domingos e Feriados"
"50T","3974","Domingos e Feriados"
"50T","3975","Domingos e Feriados"
"20","1319","Dias Úteis"
"50T","3976","Domingos e Feriados"
"20","1318","Dias Úteis"
"50T","3977","Domingos e Feriados"
"50T","2649","Sábados"
"20","1317","Dias Úteis"
"50B","3978","Domingos e Feriados"
"50T","2648","Sábados"
"7248","7248-1-002-E-U-08h15-SaoJoaodaBoaVis","E-U"
"5205","5205-1-008-E-U-17h21-Chapinheira","E-U"
"30F","3990","Domingos e Feriados"
"30FB","3991","Domingos e Feriados"
"2T","3992","Domingos e Feriados"
"21RD","1330","Dias Úteis"
"5F","2661","Sábados"
"5F","2660","Sábados"
"7513","7513-1-002-E-U-07h35-Padroes","E-U"
"7527","7527-2-002-A-U-09h00-SantaCombaDaoHe","A-U"
"20","1327","Dias Úteis"
"5F","2658","Sábados"
"20","1326","Dias Úteis"
"50T","2657","Sábados"
"20","1325","Dias Úteis"
"50T","2656","Sábados"
"20","1324","Dias Úteis"
"2T","2655","Sábados"
"2T","2654","Sábados"
"20","1323","Dias Úteis"
"20","1322","Dias Úteis"
"50T","2653","Sábados"
"20","1321","Dias Úteis"
"50T","2652","Sábados"
"20A","1320","Dias Úteis"
"2T","2651","Sábados"
"2T","3982","Domingos e Feriados"
"2T","3983","Domingos e Feriados"
"7406","7406-1-009-E-U-15h30-SoureCorreios","E-U"
"30F","3984","Domingos e Feriados"
"30FB","3985","Domingos e Feriados"
"2T","3986","Domingos e Feriados"
"2T","3987","Domingos e Feriados"
"2T","3988","Domingos e Feriados"
"21R","1329","Dias Úteis"
"20","1328","Dias Úteis"
"5F","2659","Sábados"
"2T","3989","Domingos e Feriados"
"5527","5527-2-002-E-U-18h00-MontemoroVelhoS","E-U"
"21R","1341","Dias Úteis"
"5F","2672","Sábados"
"21D","1340","Dias Úteis"
"5F","2671","Sábados"
"5F","2670","Sábados"
"21T","1338","Dias Úteis"
"5F","2669","Sábados"
"21T","1337","Dias Úteis"
"5F","2668","Sábados"
"21T","1336","Dias Úteis"
"5F","2667","Sábados"
"7431","7431-1-013-A-U-17h00-MataMaxial","A-U"
"5F","2666","Sábados"
"21","1335","Dias Úteis"
"21RA","1334","Dias Úteis"
"5F","2665","Sábados"
"5F","2664","Sábados"
"21RC","1333","Dias Úteis"
"21R","1332","Dias Úteis"
"5F","2663","Sábados"
"5F","2662","Sábados"
"21","1331","Dias Úteis"
"2T","3993","Domingos e Feriados"
"25","3994","Domingos e Feriados"
"25A","3995","Domingos e Feriados"
"2T","3996","Domingos e Feriados"
"2T","3997","Domingos e Feriados"
"25","3998","Domingos e Feriados"
"5148","5148-1-001-E-U-07h45-PedrasAsperasLa","E-U"
"25A","3999","Domingos e Feriados"
"21C","1339","Dias Úteis"
"5034","5034-1-001-E-U-07h00-HospitalRovisco","E-U"
"5501","5501-2-028-A-DF-08h30-CoimbraPortagem","A-DF"
"47","1352","Dias Úteis"
"103","2683","Sábados"
"50TB","2682","Sábados"
"47B","1351","Dias Úteis"
"21R","1350","Dias Úteis"
"50TA","2681","Sábados"
"5T","2680","Sábados"
"7431","7431-2-017-A-U-19h00-CoimbraPortagem","A-U"
"21R","1349","Dias Úteis"
"21R","1348","Dias Úteis"
"5T","2679","Sábados"
"5T","2678","Sábados"
"32R","1347","Dias Úteis"
"32B","1346","Dias Úteis"
"5T","2677","Sábados"
"5T","2676","Sábados"
"21D","1345","Dias Úteis"
"21C","1344","Dias Úteis"
"5T","2675","Sábados"
"5T","2674","Sábados"
"21","1343","Dias Úteis"
"21R","1342","Dias Úteis"
"5T","2673","Sábados"
"7441","7441-1-001-E-U-07h50-PortodaRaiva","E-U"
"5325","5325-2-004-E-U-17h35-MortaguaCentroE","E-U"
"7446","7446-1-001-E-U-07h20-Adoes","E-U"
"7470","7470-2-001-A-U-06h20-VilaNovadePoiar","A-U"
"5507","5507-2-001-E-U-07h40-CasaldoMato","E-U"
"103","2694","Sábados"
"21R","1363","Dias Úteis"
"21RC","1362","Dias Úteis"
"103","2693","Sábados"
"103","2692","Sábados"
"21R","1361","Dias Úteis"
"21","1360","Dias Úteis"
"103","2691","Sábados"
"103","2690","Sábados"
"7444","7444-1-004-E-4-15h25-GoisVila","E-4"
"21D","1359","Dias Úteis"
"7436","7436-1-008-A-U-14h25-Paradela","A-U"
"21","1358","Dias Úteis"
"103","2689","Sábados"
"103","2688","Sábados"
"32","1357","Dias Úteis"
"32RB","1356","Dias Úteis"
"103","2687","Sábados"
"103","2686","Sábados"
"21","1355","Dias Úteis"
"21R","1354","Dias Úteis"
"103","2685","Sábados"
"103","2684","Sábados"
"21R","1353","Dias Úteis"
"7465","7465-2-006-E-4-14h00-VilaNovadePoiar","E-4"
"7527","7527-2-003-A-U-14h20-SantaCombaDaoHe","A-U"
"7433","7433-2-006-A-U-19h25-RebordosaOficin","A-U"
"22","1374","Dias Úteis"
"22","1373","Dias Úteis"
"22","1372","Dias Úteis"
"22","1371","Dias Úteis"
"22","1370","Dias Úteis"
"7457","7457-1-001-A-U-07h00-ValedoTroncoX","A-U"
"7432","7432-1-002-FE-U-13h50-GavinhosX","FE-U"
"21","1369","Dias Úteis"
"21","1368","Dias Úteis"
"5F","2699","Sábados"
"21TB","1367","Dias Úteis"
"5F","2698","Sábados"
"21TB","1366","Dias Úteis"
"5F","2697","Sábados"
"103","2696","Sábados"
"21R","1365","Dias Úteis"
"21RC","1364","Dias Úteis"
"103","2695","Sábados"
"14T","4410","Domingos e Feriados"
"22","1385","Dias Úteis"
"7436","7436-1-010-A-U-17h55-Roxo","A-U"
"22","1384","Dias Úteis"
"22","1383","Dias Úteis"
"22","1382","Dias Úteis"
"22","1381","Dias Úteis"
"22","1380","Dias Úteis"
"14T","4408","Domingos e Feriados"
"14T","4409","Domingos e Feriados"
"22","1379","Dias Úteis"
"22","1378","Dias Úteis"
"22","1377","Dias Úteis"
"22","1376","Dias Úteis"
"22A","1375","Dias Úteis"
"14T","4400","Domingos e Feriados"
"14T","4401","Domingos e Feriados"
"14T","4402","Domingos e Feriados"
"5208","5208-2-010-E-2356-14h30-ArganilCamara","E-2356"
"14T","4403","Domingos e Feriados"
"14T","4404","Domingos e Feriados"
"14T","4405","Domingos e Feriados"
"14T","4406","Domingos e Feriados"
"14T","4407","Domingos e Feriados"
"5005","5005-2-002-FE-U-06h40-PraiadeMiraExte","FE-U"
"5501","5501-2-029-A-DF-17h30-CoimbraPortagem","A-DF"
"7252","7252-2-001-E-4-13h40-TabuaEspacoCULT","E-4"
"14T","4420","Domingos e Feriados"
"14T","4421","Domingos e Feriados"
"22","1396","Dias Úteis"
"5501","5501-1-020-A-S-06h24-MontemoroVelhoN","A-S"
"22","1395","Dias Úteis"
"22","1394","Dias Úteis"
"22","1393","Dias Úteis"
"7252","7252-2-002-E-U-18h20-TabuaEspacoCULT","E-U"
"22","1392","Dias Úteis"
"22","1391","Dias Úteis"
"22","1390","Dias Úteis"
"7406","7406-2-004-E-U-13h40-CondeixaaNovaTe","E-U"
"14T","4419","Domingos e Feriados"
"22","1389","Dias Úteis"
"22","1388","Dias Úteis"
"22","1387","Dias Úteis"
"22","1386","Dias Úteis"
"14T","4411","Domingos e Feriados"
"14T","4412","Domingos e Feriados"
"14T","4413","Domingos e Feriados"
"14T","4414","Domingos e Feriados"
"7406","7406-1-001-A-U-18h30-SoureCorreios","A-U"
"14T","4415","Domingos e Feriados"
"14T","4416","Domingos e Feriados"
"14T","4417","Domingos e Feriados"
"14T","4418","Domingos e Feriados"
"14TA","4430","Domingos e Feriados"
"5522","5522-2-004-E-U-17h55-MontemoroVelhoP","E-U"
"16G","4431","Domingos e Feriados"
"16GA","4432","Domingos e Feriados"
"38FA","3101","Sábados"
"38F","3100","Sábados"
"5325","5325-2-007-E-2356-18h05-MortaguaSecunda","E-2356"
"7499","7499-1-003-E-MPPS-13h15-Fajao","E-MPPS"
"22","1399","Dias Úteis"
"7493","7493-2-009-E-U-19h15-FozdeArouceX","E-U"
"7260","7260-2-004-E-U-18h05-TabuaEspacoCULT","E-U"
"7472","7472-1-005-E-U-07h45-MirandadoCorvoM","E-U"
"22","1398","Dias Úteis"
"7493","7493-2-003-E-4-14h35-LousaSegurancaS","E-4"
"22","1397","Dias Úteis"
"5503","5503-2-004-E-2356-16h35-FigueiradaFozTe","E-2356"
"14T","4422","Domingos e Feriados"
"14T","4423","Domingos e Feriados"
"14T","4424","Domingos e Feriados"
"14T","4425","Domingos e Feriados"
"14TA","4426","Domingos e Feriados"
"7470","7470-1-003-E-U-17h10-CeiraEB23","E-U"
"14T","4427","Domingos e Feriados"
"14T","4428","Domingos e Feriados"
"14T","4429","Domingos e Feriados"
"14T","4440","Domingos e Feriados"
"14T","4441","Domingos e Feriados"
"31","4442","Domingos e Feriados"
"31B","4443","Domingos e Feriados"
"24T","3112","Sábados"
"24T","3111","Sábados"
"5501","5501-1-024-A-DF-07h44-CarapinheiraPar","A-DF"
"24T","3110","Sábados"
"7491","7491-2-004-E-U-17h45-PampilhosadaSer","E-U"
"5501","5501-2-006-E-U-09h30-CoimbraPortagem","E-U"
"5012","5012-2-003-E-U-17h30-FigueiradaFozTe","E-U"
"24T","3109","Sábados"
"24T","3108","Sábados"
"24T","3107","Sábados"
"5004","5004-1-005-JA-U-19h30-CoimbraRodoviar","JA-U"
"24T","3106","Sábados"
"5205","5205-2-002-E-2346-08h35-CasaldoFradeX","E-2346"
"24T","3105","Sábados"
"14","500","Dias Úteis"
"24T","3104","Sábados"
"24T","3103","Sábados"
"14","501","Dias Úteis"
"14","502","Dias Úteis"
"24T","3102","Sábados"
"14","503","Dias Úteis"
"16G","4433","Domingos e Feriados"
"14","504","Dias Úteis"
"16G","4434","Domingos e Feriados"
"14","505","Dias Úteis"
"16G","4435","Domingos e Feriados"
"14","506","Dias Úteis"
"16GA","4436","Domingos e Feriados"
"14TA","4437","Domingos e Feriados"
"14","507","Dias Úteis"
"14","508","Dias Úteis"
"14T","4438","Domingos e Feriados"
"5052","5052-2-001-A-U-17h45-CoimbraPortagem","A-U"
"5208","5208-2-001-E-U-06h35-ArganilCamara","E-U"
"14T","4439","Domingos e Feriados"
"14","509","Dias Úteis"
"24T","4450","Domingos e Feriados"
"24T","4451","Domingos e Feriados"
"24T","4452","Domingos e Feriados"
"24T","4453","Domingos e Feriados"
"24T","4454","Domingos e Feriados"
"24T","3123","Sábados"
"24T","3122","Sábados"
"24T","3121","Sábados"
"24T","3120","Sábados"
"24T","3119","Sábados"
"24TA","3118","Sábados"
"24T","3117","Sábados"
"7557","7557-1-002-V-U-15h00-ParquedeExposic","V-U"
"14","510","Dias Úteis"
"24T","3116","Sábados"
"24T","3115","Sábados"
"14","511","Dias Úteis"
"14","512","Dias Úteis"
"24TA","3114","Sábados"
"24T","3113","Sábados"
"14","513","Dias Úteis"
"14","514","Dias Úteis"
"24TA","4444","Domingos e Feriados"
"24T","4445","Domingos e Feriados"
"14","515","Dias Úteis"
"14","516","Dias Úteis"
"24T","4446","Domingos e Feriados"
"24T","4447","Domingos e Feriados"
"14","517","Dias Úteis"
"14","518","Dias Úteis"
"24T","4448","Domingos e Feriados"
"24T","4449","Domingos e Feriados"
"14","519","Dias Úteis"
"7472","7472-2-013-FE-U-18h20-CoimbraRodoviar","FE-U"
"24T","4460","Domingos e Feriados"
"24T","4461","Domingos e Feriados"
"24T","4462","Domingos e Feriados"
"24T","4463","Domingos e Feriados"
"24TA","4464","Domingos e Feriados"
"24T","4465","Domingos e Feriados"
"7447","7447-1-008-E-2356-18h30-PampilhosaEB1n2","E-2356"
"24","3134","Sábados"
"24TB","3133","Sábados"
"24T","3132","Sábados"
"24T","3131","Sábados"
"24T","3130","Sábados"
"24T","3129","Sábados"
"5012","5012-2-001-E-U-12h00-FigueiradaFozTe","E-U"
"14","520","Dias Úteis"
"24T","3128","Sábados"
"24T","3127","Sábados"
"14","521","Dias Úteis"
"14","522","Dias Úteis"
"24T","3126","Sábados"
"24T","3125","Sábados"
"14","523","Dias Úteis"
"14","524","Dias Úteis"
"24T","3124","Sábados"
"24T","4455","Domingos e Feriados"
"14","525","Dias Úteis"
"14","526","Dias Úteis"
"24T","4456","Domingos e Feriados"
"24T","4457","Domingos e Feriados"
"14","527","Dias Úteis"
"14","528","Dias Úteis"
"24TA","4458","Domingos e Feriados"
"24T","4459","Domingos e Feriados"
"14","529","Dias Úteis"
"5201","5201-2-004-E-2346-17h25-ArganilEB23","E-2346"
"19T","4470","Domingos e Feriados"
"19T","4471","Domingos e Feriados"
"7527","7527-1-002-E-U-13h00-CoimbraRodoviar","E-U"
"19T","4472","Domingos e Feriados"
"19T","4473","Domingos e Feriados"
"7241","7241-1-001-A-U-07h05-ArganilCamara","A-U"
"19T","4474","Domingos e Feriados"
"19T","4475","Domingos e Feriados"
"7572","7572-2-004-E-U-18h25-GoisEscolas","E-U"
"19TG","4476","Domingos e Feriados"
"24","3145","Sábados"
"24","3144","Sábados"
"7444","7444-2-003-E-U-18h50-LousaSegurancaS","E-U"
"24","3143","Sábados"
"24","3142","Sábados"
"24","3141","Sábados"
"24","3140","Sábados"
"5501","5501-1-011-A-U-14h10-FigueiradaFozTe","A-U"
"5051","5051-2-002-A-U-14h00-CondeixaaNovaTe","A-U"
"5166","5166-1-011-JA-S-13h55-CantanhedeEstac","JA-S"
"14","530","Dias Úteis"
"14","531","Dias Úteis"
"24","3139","Sábados"
"7247","7247-2-003-A-U-17h30-TabuaTerminalRo","A-U"
"14","532","Dias Úteis"
"24","3138","Sábados"
"14","533","Dias Úteis"
"24","3137","Sábados"
"14","534","Dias Úteis"
"24","3136","Sábados"
"14","535","Dias Úteis"
"24","3135","Sábados"
"5001","5001-1-007-A-U-14h30-CondeixaaNovaTe","A-U"
"7485","7485-1-005-E-U-12h15-VilaNovadePoiar","E-U"
"14","536","Dias Úteis"
"24T","4466","Domingos e Feriados"
"24T","4467","Domingos e Feriados"
"14","537","Dias Úteis"
"14","538","Dias Úteis"
"24TA","4468","Domingos e Feriados"
"24TB","4469","Domingos e Feriados"
"14","539","Dias Úteis"
"19T","4480","Domingos e Feriados"
"19T","4481","Domingos e Feriados"
"19T","4482","Domingos e Feriados"
"19TA","4483","Domingos e Feriados"
"19TD","4484","Domingos e Feriados"
"19T","4485","Domingos e Feriados"
"19T","4486","Domingos e Feriados"
"19TE","4487","Domingos e Feriados"
"24","3156","Sábados"
"24","3155","Sábados"
"24","3154","Sábados"
"24","3153","Sábados"
"5026","5026-2-001-E-U-08h00-EXPOFACIC","E-U"
"24","3152","Sábados"
"24","3151","Sábados"
"24","3150","Sábados"
"14","540","Dias Úteis"
"14","541","Dias Úteis"
"17","542","Dias Úteis"
"17","543","Dias Úteis"
"24","3149","Sábados"
"17","544","Dias Úteis"
"24","3148","Sábados"
"17A","545","Dias Úteis"
"24","3147","Sábados"
"8101","8101-1-005-A-U-16h30-CoimbraRodoviar","A-U"
"38","546","Dias Úteis"
"24","3146","Sábados"
"19T","4477","Domingos e Feriados"
"38","547","Dias Úteis"
"38","548","Dias Úteis"
"19T","4478","Domingos e Feriados"
"17","549","Dias Úteis"
"19T","4479","Domingos e Feriados"
"19T","4491","Domingos e Feriados"
"19T","4492","Domingos e Feriados"
"19T","4493","Domingos e Feriados"
"19T","4494","Domingos e Feriados"
"19TG","4495","Domingos e Feriados"
"22F","4496","Domingos e Feriados"
"22F","4497","Domingos e Feriados"
"22F","4498","Domingos e Feriados"
"5507","5507-1-002-E-U-08h00-CasaisdeBaixo","E-U"
"24","3167","Sábados"
"5201","5201-1-003-E-2346-07h00-AvoIgreja","E-2346"
"24","3166","Sábados"
"24","3165","Sábados"
"24","3164","Sábados"
"24","3163","Sábados"
"24","3162","Sábados"
"24","3161","Sábados"
"24","3160","Sábados"
"19T","4490","Domingos e Feriados"
"5026","5026-1-002-E-U-08h05-MurtedeLargodaB","E-U"
"17","550","Dias Úteis"
"17","551","Dias Úteis"
"17","552","Dias Úteis"
"17","553","Dias Úteis"
"17","554","Dias Úteis"
"17","555","Dias Úteis"
"24","3159","Sábados"
"24","3158","Sábados"
"17","556","Dias Úteis"
"17","557","Dias Úteis"
"24","3157","Sábados"
"17","558","Dias Úteis"
"19T","4488","Domingos e Feriados"
"17","559","Dias Úteis"
"19T","4489","Domingos e Feriados"
"24","3170","Sábados"
"24","3178","Sábados"
"24","3177","Sábados"
"24","3176","Sábados"
"24","3175","Sábados"
"24","3174","Sábados"
"24","3173","Sábados"
"24","3172","Sábados"
"17","560","Dias Úteis"
"24","3171","Sábados"
"5205","5205-1-002-E-U-07h05-Chapinheira","E-U"
"7","561","Dias Úteis"
"7","562","Dias Úteis"
"7","563","Dias Úteis"
"7","564","Dias Úteis"
"7","565","Dias Úteis"
"7","566","Dias Úteis"
"7","567","Dias Úteis"
"24","3169","Sábados"
"24","3168","Sábados"
"7","568","Dias Úteis"
"7","569","Dias Úteis"
"22F","4499","Domingos e Feriados"
"5004","5004-2-003-JA-U-19h30-PraiadeMiraExte","JA-U"
"24T","3181","Sábados"
"24T","3180","Sábados"
"7572","7572-1-003-A-3-08h35-Bordeiro","A-3"
"5502","5502-1-003-A-U-07h13-Meco","A-U"
"7511","7511-2-001-E-U-08h40-PenacovaEB23S","E-U"
"24T","3189","Sábados"
"24T","3188","Sábados"
"24T","3187","Sábados"
"7516","7516-1-001-E-U-08h30-RabacalIgreja","E-U"
"24T","3186","Sábados"
"7472","7472-1-008-E-U-13h40-MirandadoCorvoM","E-U"
"5206","5206-1-004-E-U-18h00-ArganilEB1","E-U"
"24T","3185","Sábados"
"24T","3184","Sábados"
"24T","3183","Sábados"
"7","570","Dias Úteis"
"5522","5522-1-001-E-U-07h25-TochaLargodaFei","E-U"
"24T","3182","Sábados"
"7","571","Dias Úteis"
"7","572","Dias Úteis"
"7","573","Dias Úteis"
"7","574","Dias Úteis"
"7","575","Dias Úteis"
"5501","5501-2-017-A-U-17h20-CoimbraPortagem","A-U"
