stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10311,Espirito Santo das Touregas (Cruzamento),Esp. Sto Touregas(X),Esp. Santo das Touregas - Cruz. - Sent. Covoes,40.1859,-8.47,,,0,
10312,Espirito Santo das Touregas (Centro),Esp. Sto Touregas (C),Esp. Santo das Touregas (Centro) - Sent. Coalhadas ,40.1891,-8.4694,,,0,
10313,Espirito Santo das Touregas (Centro),Esp. Sto Touregas (C),Esp. Santo das Touregas (Centro) - Sent. Valongo,40.1886,-8.4694,,,0,
10314,Espirito Santo das Touregas (Cruzamento),Esp. Sto Touregas (X),Esp. Santo das Touregas (Cruz.) - Sent. Coalhadas,40.1864,-8.4702,,,0,
10315,Espirito Santo das Touregas (Cruzamento),Esp. Sto Touregas (X),Esp. Santo das Touregas (Cruz.) - Sent. Valoango,40.1855,-8.4705,,,0,
10316,Estrada das Touregas,Estrada das Touregas,Estrada do Espirito Santo  - Sent. Esp. Santo,40.1884,-8.4669,,,0,
10317,Estrada das Touregas,Estrada das Touregas,Estrada do Espirito Santo  - Sent. Covoes,40.1887,-8.4665,,,0,
10318,Cavaleira,R. da Cavaleira,R. da Cavaleira - Esp. Santo - Sent. Valongo,40.1833,-8.4718,,,0,
10319,Cavaleira,R. da Cavaleira,R. da Cavaleira - Esp. Santo - Sent. Esp. Santo,40.1837,-8.4715,,,0,
10320,Adoes,Adoes,C.M. 1138 - Adoes (2F Ponto de Horario) - Sent. Sgt. Mor,40.2821,-8.4521,,,0,
10321,Adoes (Sul),Adoes (Sul),C.M. 1138 - Adoes (Sul) - Sent. Adoes,40.281,-8.4538,,,0,
10322,Adoes (Sul),Adoes (Sul),C.M. 1138 - Adoes (Sul) - Sent. Coimbra,40.2807,-8.4541,,,0,
10323,Adoes,Adoes,C.M. 1138 - Adoes (2F Ponto de Horario) - Sent. Coimbra,40.2819,-8.4523,,,0,
10324,Adoes (Norte),Adoes (Norte),Rua das Chas - Adoes (norte) - Sent. Sargento Mor,40.2849,-8.4512,,,0,
10325,Adoes (Norte),Adoes (Norte),Rua das Chas - Adoes (norte) - Sent. Coimbra,40.2845,-8.4514,,,0,
10326,Trouxemil (Centro),Trouxemil (C),Trouxemil (Centro),40.275,-8.4538,,,0,
10327,Trouxemil ,Trouxemil ,C. M. 1138 - Trouxemil - Sent. Adoes,40.2779,-8.4542,,,0,
10328,Trouxemil (Junta),Trouxemil (Junta),Trouxemil (Junta de Freguesia),40.274,-8.4523,,,0,
10329,Trouxemil (Cruzamento),Trouxemil (X),Trouxemil (Inicio da Estrada para Cioga),40.2752,-8.4545,,,0,
10330,Cruzamento para Rios Frios,Cruz.Rios Frios,Estrada para Cioga do Monte (Cruz. para Rios Frios),40.2728,-8.4558,,,0,
10331,Trouxemil ,Trouxemil ,C. M. 1138 - Trouxemil -Sent. Coimbra,40.2775,-8.4544,,,0,
10332,Cioga do Monte,Cioga do Monte,,40.2675,-8.4511,,,0,
10333,Alcarraques,Alcarraques,Alcarraques - junto a Capela - Sent. Rios Frios,40.2625,-8.4604,,,0,
10334,Alto da Cioga,Alto Cioga,Alto da Cioga,40.2683,-8.4543,,,0,
10335,Cioga (Centro),Cioga do Monte (C),Cioga do Monte (Centro),40.2667,-8.4521,,,0,
10336,Alcarraques,Alcarraques,Alcarraques (terminus 2A) - junto a Capela - Sent. Ademia,40.2623,-8.4605,,,0,
10337,Alcarraques (Casa da Mestra),Alcarraques (C),Alcarraques - Casa da Mestra (Junto ao Fontenario) - Sent. Rios Frios,40.2609,-8.4598,,,0,
10338,Alcarraques (Casa da Mestra),Alcarraques (C),Alcarraques - Casa da Mestra (Junto ao Fontenario) - Sent. Ademia,40.2605,-8.4593,,,0,
10339,Alcarraques (Barrios),Alcarraques (S),Est. de Alcarraques (Barrios) - Sent. Rios Frios,40.257,-8.4606,,,0,
10340,Alcarraques (Barrios),Alcarraques (S),Est. de Alcarraques (Barrios) - Sent. Ademia,40.2564,-8.4608,,,0,
10341,Alcarraques (Celeiro),Alcarraques (S),Est. de Alcarraques (Celeiro) - Sent. Rios Frios,40.2598,-8.4588,,,0,
10342,Alcarraques (Celeiro),Alcarraques (S),Est. de Alcarraques (Celeiro) - Sent. Ademia,40.2595,-8.4589,,,0,
10343,Ademia (Centro de Saude),Ademia (C. Saude),E. N. 111 (Centro de Saude da Ademia) - Sent. Alcarraques,40.2512,-8.4551,,,0,
10344,Ademia (Centro de Saude),Ademia (C. Saude),E. N. 111 (Centro de Saude da Ademia) - Sent. Coimbra ,40.251,-8.4549,,,0,
10345,Ademia de Baixo,Ademia B.,E. N. 111 Ademia (apos P. de Nivel) - Sent. Alcarraques,40.2506,-8.4514,,,0,
10346,Sao Martinho (Cruzamento),S. Martinho (X),Est. Nova (S. M. Bispo) - Cruz das Cruzes - Sent. Bencanta,40.2097,-8.4592,,,0,
10347,Escola Superior Agraria,E. Sup. Agraria,E. N. 341 (Esc. Sup. Agraria) - Sent. Taveiro,40.2144,-8.4515,,,0,
10348,Escola Superior Agraria,E. Sup. Agraria,E. N. 341 (Esc. Sup. Agraria) - Sent. Coimbra,40.2142,-8.4509,,,0,
10349,Bencanta (Apeadeiro),Bencanta (Apeadeiro),E. N. 341 - Bencanta (Apeadeiro) - Sent. Taveiro,40.2144,-8.4561,,,0,
10350,Bencanta,Bencanta,Bencanta (Estrada de acesso a Esc. Agraria) - Sent. Coimbra,40.2139,-8.456,,,0,
10351,Tojeira Norte,R. Tojeira (N) ,Rua da Tojeira (Norte),40.2561,-8.4169,,,0,
10352,Bencanta (Junta de Freguesia),Bencanta (J. Freguesia),E. N. 110-2 - Bencanta (Junta de Freguesia) - Sent.Coimbra,40.2145,-8.4589,,,0,
10353,Ladeira de Sao Martinho,Ladeira S. Martinho,Ladeira de S. Martinho (Res. Universitaria) - Sent. Coimbra,40.2123,-8.4566,,,0,
10354,Ladeira de Sao Martinho,Ladeira S. Martinho,Ladeira de S. Martinho (Res. Universitaria) - Sent. Covoes,40.2122,-8.4566,,,0,
10355,Sao Martinho,S. Martinho,S. Martinho do Bispo (Escola) - Sent. Covoes,40.2108,-8.4574,,,0,
10356,Sao Martinho,S. Martinho,S. Martinho do Bispo (Escola) - Sent. Coimbra,40.2108,-8.4571,,,0,
10357,Sao Martinho (Cruzamento),S. Martinho (X),Av. Nova (S. M. Bispo - Cruz. das Cruzes) - Sent. Covoes,40.2099,-8.4591,,,0,
10358,Rua das Cruzes,R.Cruzes,Rua das Cruzes-Sent. S. Martinho,40.2101,-8.4606,,,0,
10359,Rua das Cruzes,R.Cruzes,Rua das Cruzes-Sent. Fala,40.2103,-8.4606,,,0,
10360,Bencanta (Apeadeiro),Bencanta (Apeadeiro),Bencanta (Apeadeiro) - Sent. Coimbra,40.2149,-8.4562,,,0,
10361,Gorgulhao,Gorgulhao,Gorgulhao - Sent. Coimbra,40.2156,-8.4534,,,0,
10362,Rua do Freixo,R. Freixo,Rua do Freixo - Sent. Coimbra,40.21648,-8.45137,,,0,
10363,Estrada de Vilarinho,Estrada de Vilarinho,,40.255,-8.4235,,,0,
10364,Bissaya Barreto,Bissaya Barreto,E. N. 110-2 - Parreiras - Bissaya Barreto - Sent. Coimbra,40.2136,-8.4611,,,0,
10365,Bayer,Bayer,Rua da Bayer - Sent. Cruzeiro,40.2003,-8.4604,,,0,
10366,Cruzeiro,Cruzeiro,S. Martinho (Largo do Cruzeiro) - Sent. Covoes,40.2057,-8.4594,,,0,
10367,Bayer,Bayer,Rua dos Covoes (Largo da Bayer) - Sent. Covoes,40.2005,-8.4605,,,0,
10368,Sao Martinho (CTT),S. Martinho (CTT),Rua dos Covoes (CTT) - Sent. Covoes,40.2025,-8.4592,,,0,
10369,Sao Martinho (CTT),S. Martinho (CTT),Rua dos Covoes (CTT) - Sent. Bencanta ,40.2028,-8.4592,,,0,
10370,Cruzeiro,Cruzeiro,Sao Martinho (Largo do Cruzeiro) - Sent. Bencanta,40.2056,-8.4591,,,0,
10371,Avenida Nova,A.Nova,S. Martinho (Av. Nova) - Sent. Covoes,40.2079,-8.4601,,,0,
10372,Avenida Nova,A.Nova,S. Martinho (Av. Nova) - Sent. Bencanta,40.2069,-8.4598,,,0,
10373,Rua da Republica 1,Rua da Republica 1,Rua da Republica (1) - Fala - Sent. Bencanta,40.2009,-8.4616,,,0,
10374,Ladeira dos Alqueves,L. Alqueves,Ladeira dos Alqueves,40.2003,-8.4498,,,0,
10375,Rua 5 de Outubro,R. 5 de Outubro,Rua 5 de Outubro - Sent. Covoes,40.1992,-8.4613,,,0,
10376,Ribeiro da Povoa (Cruzamento),Ribeira da Povoa (X),E.N. 341 (Est. Covoes) - Cruz. Rib. da Povoa - Sent. Covoes,40.1957,-8.4563,,,0,
10377,Cimo de Fala,Cimo de Fala ,Cimo de Fala - Pr. Joao Serrano (Esc. de Enfermagem) - Sent. Covoes,40.198,-8.4616,,,0,
10378,Rua 5 de Outubro,R. 5 de Outubro,Rua 5 de Outubo (Esc. de Enfermagem) - Sent. S. Martinho,40.1982,-8.4616,,,0,
10379,Ribeiro da Povoa (Cruzamento),Rib. da Povoa (X),E. N. 341 (Est. Covoes) - Cruz. Rib. Povoa - Sent. Sta. Clara,40.1947,-8.4564,,,0,
10380,Povoa (Centro),Povoa (C),E. N.341 - Povoa - Sent. Santa Clara,40.1965,-8.4538,,,0,
10381,Povoa (Centro),Povoa (C),E. N. 341 - Povoa - Sent. Covoes,40.196,-8.4538,,,0,
10382,Dom Francisco de Lemos,Fran.Lemos,Rua Dom Francisco de Lemos - Polo II,40.1844,-8.416,,,0,
10383,Covoes (Hospital),Covoes (Hospital),Rua dos Covoes (Hospital) - Sent. Santa Clara,40.1961,-8.4614,,,0,
10384,Covoes (Hospital),Covoes (Hospital),Rua dos Covoes (Hospital) - Sent. S. Martinho,40.1951,-8.461,,,0,
10385,Covoes (Centro de Saude),Covoes (C. Saude),Est. das Touregas (C. Saude-S. Martinho) - Sent. Esp. Santo ,40.1939,-8.4606,,,0,
10386,Covoes (Centro de Saude),Covoes (C. Saude),Est.das Touregas (C. Saude-S. Martinho)- Sent. Covoes,40.194,-8.4606,,,0,
10387,Bairro das Flores (Cruzamento),B. das Flores (X),Rua das Touregas (Cruz. p/ a Esc. Ines de Castro)- Sent. Esp. Santo,40.1922,-8.4611,,,0,
10388,Bairro das Flores (Cruzamento),B. das Flores (X),Rua das Touregas (Cruz. p/ a Esc. Ines de Castro)- Sent. Covoes,40.1917,-8.4612,,,0,
10389,Escola Ines de Castro,Esc. Ines Castro,Esc. 2- 3 Ines de Castro - Sent. Covoes,40.1915,-8.4581,,,0,
10390,Escola Ines de Castro,Esc. Ines Castro,Esc. 2- 3 Ines de Castro - Sent. Santa Clara,40.1914,-8.4578,,,0,
10391,Povoa,Povoa,E. N. 341 - Povoa - (Cruz. Quinta Cabeleira) - Sent. Santa Clara,40.1955,-8.4526,,,0,
10392,Caminho das Vinhas 1,Caminho Vinhas 1,Caminho das Vinhas (Paragem 1),40.1972,-8.4521,,,0,
10393,Caminho das Vinhas 2,Caminho Vinhas 2,Caminho das Vinhas (Paragem 2),40.1989,-8.4525,,,0,
10394,Cruz dos Moroucos,Cruz Moroucos,Est. Cruz dos Moroucos - Sent. Cruz dos Moroucos,40.1832,-8.4513,,,0,
10395,Cruz dos Moroucos (Centro),Cruz Moroucos (C),Cruz dos Moroucos (Centro - terminus),40.1813,-8.4519,,,0,
10396,Cruz dos Moroucos,Cruz Moroucos,Est. Cruz dos Moroucos - Sent. Coimbra,40.1828,-8.4509,,,0,
10397,Sargento Mor (Sul),Sarg. Mor (S),Estrada do Lameirao - sent. Sargento-Mor,40.2878,-8.4491,,,0,
10398,Fornos (Este),Fornos (E),Fornos (Rot. Cioga do Monte) - Sent. Trouxemil,40.2677,-8.4444,,,0,
10399,Fornos (Este),Fornos (E),Fornos (Fundo da Est. da Cioga) - Sent. Coimbra,40.2674,-8.4452,,,0,
10400,Fornos,Fornos,Fornos (acesso ao viaduto) - Sent. Trouxemil,40.2667,-8.4417,,,0,
10401,Fornos,Fornos,Fornos (acesso ao viaduto) - Sent. Coimbra,40.2668,-8.4414,,,0,
10402,Vilela (Cruzamento),Vilela (X),E. N. 1 (Cruz. p/ Vilela) - Sent. Fornos,40.2624,-8.4413,,,0,
10403,Vilela (Cruzamento),Vilela (X),E. N. 1 (Cruz. p/ Vilela) - Sent. Coimbra,40.2612,-8.4418,,,0,
10404,Ademia (Norte),Ademia (N),E. N. 1 (Junto ao Betao Liz) - Sent. Fornos,40.2556,-8.4439,,,0,
10405,Ademia (Norte),Ademia (N),E. N. 1 (Junto ao Betao Liz) - Sent. Coimbra,40.2553,-8.444,,,0,
10406,Estrada Logo de Deus 1,Est. L Deus 1,Est. p/ Logo de Deus 1 -Sent. Logo de Deus ,40.2535,-8.4406,,,0,
10407,Estrada Logo de Deus 3,Estr.L. Deus 3,Estrada Logo de Deus 3 - Sent. Coimbra,40.2553,-8.4378,,,0,
10408,Estrada Logo de Deus 2,Estr.L. Deus 2,Estrada Logo de Deus - 2 - Sent. Coimbra,40.2547,-8.4393,,,0,
10409,Estrada Logo de Deus 2,Est. Logo Deus 2,Est. p/ Logo de Deus 2 -Sent. Logo de Deus,40.2546,-8.4397,,,0,
10410,Urbanizacao Colina do Sol,Urb. Colina do Sol,E. N. 1 - Urb. Colina do Sol - Sent. Fornos,40.2527,-8.4433,,,0,
10411,Urbanizacao Colina do Sol,Urb. Colina do Sol,E. N. 1- Urb. Colina do Sol - Sent. Coimbra,40.2529,-8.4436,,,0,
10412,Ademia (Centro) ,Ademia (C),E. N. 111 - Ademia (Centro) - Sent. Alcarraques,40.2511,-8.4468,,,0,
10413,Ademia (Passagem de Nivel),Ademia (P. N.),E. N. 111 Ademia (apos P. de Nivel) - Sent. Coimbra,40.2503,-8.4501,,,0,
10414,Ademia (Cruzamento),Ademia (X),Ademia (Cruzamento) - Junto a Rotunda - Sent. Coimbra,40.251,-8.444,,,0,
10415,Ponte de Eiras,Ponte de Eiras,E. M. 537-2 (Ponte de Eiras) - Sent. Coimbra,40.2504,-8.4407,,,0,
10416,Ademia (Centro) ,Ademia (C),E. N. 111 Ademia (Centro) - Sent. Coimbra,40.2509,-8.4469,,,0,
10417,Ademia (Cruzamento),Ademia (X),Ademia (Cruzamento) - Junto a Rotunda - Sent. Alcarraques,40.2511,-8.4439,,,0,
10418,Ponte de Eiras,Ponte Eiras,Estrada p/ Logo de Deus - Ponte de Eiras - Sent. Logo de Deus,40.2526,-8.4421,,,0,
10419,Ponte de Eiras (Rotunda),Ponte Eiras (Rot.),E. M. 537-2 (Rot. Ponte de Eiras) - Sent. Coimbra,40.2508,-8.4422,,,0,
10420,Ponte de Eiras,Ponte Eiras ,E. M. 537-2 (Ponte de Eiras) - Sent. Santa Apolonia,40.2503,-8.441,,,0,
10421,Bairro Nossa Senhora de Fatima,Q.Canaviais,E. N. 1 (B. Nossa Senhora de Fatima) - Sent. Ademia,40.2479,-8.4425,,,0,
10422,Bairro Nossa Senhora de Fatima,Q.Canaviais,E. N. 1 (B. Nossa Senhora de Fatima) - Sent. Coimbra,40.2475,-8.4424,,,0,
10423,Ademia (Passagem de Nivel),Ademia (P. N.),E. N. 111 Ademia (antes P. de Nivel) - Sent. Alcarraques,40.2504,-8.4494,,,0,
10424,Antonio Correia de Oliveira,Ant.Corr.Ol.,Antonio Correia de Oliveira- R - Ponte de Eiras - Sent. Coimbra,40.2527,-8.4415,,,0,
10425,Ponte de Eiras ,P.te Eiras - Bombas,Estrada Logo de Deus - Ponte de Eiras ( Bombas )- Sent. Coimbra,40.2509,-8.4423,,,0,
10426,Pedrulha (Centro),Pedrulha (C),Pedrulha (Centro) - Sent. Coimbra,40.2425,-8.4459,,,0,
10427,Pedrulha (Sul),Pedrulha (S),E. N.1 - Pedrulha (Estaco) - Sent. Coimbra,40.2385,-8.4446,,,0,
10428,Pedrulha (Cruzamento),Pedrulha (X),Cruz. da Pedrulha (ex-matadouro) - Sent. Ademia,40.2419,-8.4422,,,0,
10429,Pedrulha (Sul),Pedrulha (S),E. N. 1 - Pedrulha (Estaco) - Sent. Ademia,40.2388,-8.4442,,,0,
10430,Pedrulha (Cruzamento),Pedrulha (X),Cruz. da Pedrulha (Churrasqueira) - Sent. Pedrulha,40.2428,-8.4427,,,0,
10431,Pedrulha (Centro de Formacao),Pedrulha(C.Form.),Pedulha (Centro de Formacao) - Sent. Est. Eiras,40.2394,-8.4394,,,0,
10432,Pedrulha (Centro de Formacao),Pedrulha(C.Form.),Pedrulha (Centro de Formacao) - Sent. Pedrulha (Centro),40.2391,-8.4391,,,0,
10433,Pedrulha (Cruzamento),Pedrulha (X),Cruz. da Pedrulha (ex-matadouro) - Sent. Estacao Velha,40.2418,-8.442,,,0,
10434,Pedrulha,Pedrulha,Rua 1o de Maio 1 - Sent. Coimbra,40.2409,-8.4468,,,0,
10435,Pedrulha (Escola),Pedrulha (Esc.),Rua 1o de Maio 2 (Escola ) - Sent. Coimbra,40.2395,-8.4454,,,0,
10436,Loreto (Passag. Nivel),Loreto (Passag. Nivel),Rua da Constituicao (passagem nivel Loreto ) -  Sent. Coimbra,40.23572,-8.44518,,,0,
10437,Loreto ,Loreto (Passag. Nivel),Rua da Constituicao (passagem nivel Loreto ) -  Sent. Pedrulha,40.236605,-8.444977,,,0,
10438,Loreto (Cruzamento),Loreto (X),E. N. 1 - Loreto - Sent. Pedrulha,40.2329,-8.4388,,,0,
10439,Loreto (Cruzamento),Loreto (X),E. N. 1 - Loreto - Sent. Coimbra,40.233,-8.4391,,,0,
10440,Alto da Estacao Velha,Alto Est. Velha,Alto da Est. Velha - Sent. Coimbra,40.2266,-8.4398,,,0,
10441,Alto da Estacao Velha,Alto Est. Velha,Alto da Est. Velha - Sent. Pedrulha,40.2268,-8.4396,,,0,
10442,Relvinha,Relvinha,E. N. 1 (Zona Industrial - Fabrica da Cerveja) - Sent. Coimbra,40.2351,-8.4432,,,0,
10443,Relvinha,Relvinha,E. N. 1 (Zona Industrial - Fabrica da Cerveja) - Sent. Pedrulha,40.2349,-8.4424,,,0,
10444,Estacao Coimbra B,Est. Coimbra B,Estrada de Eiras (Rot. da Estacao Velha) - Sent. Centro,40.224,-8.4388,,,0,
10445,Estacao Coimbra B,Est. Coimbra B,Estacao Velha - Sent. Centro,40.2241,-8.4399,,,0,
10446,Estacao Coimbra B,Est. Coimbra B,Rua do Padrao (Est. Velha) - Sent. Pedrulha,40.2226,-8.4394,,,0,
10447,Rua do Padrao,P.Ecovia1,Casa do Sal Norte (Parque Ecovia 1) - Sent.Centro,40.222,-8.4394,,,0,
10448,Casa do Sal 2,P.Ecovia2,Casa do Sal Sul (Parque Ecovia 2) - Sent.Centro,40.2186,-8.4386,,,0,
10449,Casa do Sal,Parque Ecovia,Casa do Sal Sul (Parque Ecovia) - Sent.Centro,40.2175,-8.4384,,,0,
10450,Guarda Inglesa,G. Inglesa,Av. Guarda Inglesa (Guarda Inglesa) - Sent. Taveiro,40.211,-8.4398,,,0,
10451,Forum de Coimbra,Forum,Jose Bonifacio A. Silva- R. (Forum) - Sent. Desc.,40.2128,-8.4436,,,0,
10452,Almegue,Almegue,Almegue (sob a Ponte Acude) - Sent. Taveiro,40.215,-8.4416,,,0,
10453,Cruzamento Bairro das Fachadas,Cz. B.ro Fachadas,Est. Principal do Vale Velho - Cz. Bairro das Fachadas - sent. S. Paulo Frades,40.242144,-8.402386,,,0,
10454,Vale Gemil,Vale Gemil,E.N. 341 (Vale Gemil) - Sent. Taveiro,40.2145,-8.4482,,,0,
10455,Vale Gemil,Vale Gemil,Estrada de acesso a Esc. Sup. Agraria (Vale Gemil) - Sent. Coimbra,40.2145,-8.4469,,,0,
10456,Vale Gemil,Vale Gemil,Vale Gemil - Entrada E.N. 341 - Sent Coimbra,40.2144,-8.4466,,,0,
10457,Forum de Coimbra,Forum,Jose Bonifacio A. Silva- Av. (Forum) - Sent. Sta Clara,40.2125,-8.4451,,,0,
10458,Almas de Freire,Almas Freire,Carrington da Costa- R. - Almas de Freire - Dir. Covoes,40.1993,-8.441,,,0,
10459,Almas de Freire,Almas Freire,Carrington da Costa- R. - Almas de Freire - Dir. Portagem,40.1992,-8.4411,,,0,
10460,Santa Clara (Centro de Saude),S.ta Clara (C. Saude),C. Saude de Santa Clara - Via Nova St. Clara - Sent. Rot. do Lagar,40.2025,-8.4431,,,0,
10461,Vale do Rosal 1,Vale do Rosal 1,Vale do Rosal (Paragem 1),40.1992,-8.4477,,,0,
10462,Caminho do Cabeco,Caminho do Cabeco,Caminho do Cabeco - sent. Q. da Portela,40.1869,-8.4094,,,0,
10463,Ruben A.,R. Ruben A.,R. Ruben A. - Quinta da Portela,40.1848,-8.4054,,,0,
10464,Rua o Conimbricence 1,R. Conimbricence ,R. Conimbricence 1 - sent. Polo II,40.1833,-8.4052,,,0,
10465,Rotunda do Lagar,Rot. das Almas,Jose Almeida Balbino- Rua - Rotunda do Lagar - Term. 38,40.2004,-8.4405,,,0,
10466,Urbanizacao Santa Isabel,Urb. S. Isabel,Jose Almeida Balbino- Rua - Urb. Santa Isabel - Sent. C. Saude S. Clara,40.2007,-8.4409,,,0,
10467,Augusto Matos 2,Aug. Matos 2,Augusto de Matos- R. (Paragem 2) - Sent. G. Inglesa,40.2022,-8.44,,,0,
10468,Augusto Matos 3,Aug. Matos 3,Augusto de Matos- R. (Paragem 3) - Sent. G. Inglesa,40.2039,-8.4415,,,0,
10469,Coelho Rocha 1,Coelho Rocha 1,Coelho da Rocha- R. (Paragem 1) - Sent. G. Inglesa,40.2055,-8.4406,,,0,
10470,Jose Bonifacio de Andrade e Silva,Planalto,Jose Bonifacio A. Silva- Av. (Via do Planalto) - Sent. Centro Saude Sta Clara,40.2059,-8.4443,,,0,
10471,Jose Bonifacio de Andrade e Silva,Planalto,Jose Bonifacio A. Silva- Av. (Via do Planalto) - Sent. Forum,40.206,-8.4441,,,0,
10472,Santa Clara (Centro de Saude),S.ta Clara (C. Saude),C. Saude de Santa Clara - Via Nova St. Clara - Sent. Forum,40.2026,-8.4439,,,0,
10473,Bairro Azul,Bairro Azul,E.N. 341/Est. dos Covoes - Bairro Azul - Dir. Covoes,40.1979,-8.4445,,,0,
10474,Mesura,Mesura,E.N. 341/Est. dos Covoes - Mesura - Dir. Portagem,40.1962,-8.4466,,,0,
10475,Bairro Azul,Bairro Azul,E.N. 341/Est. dos Covoes - Bairro Azul - Dir. Portagem,40.1979,-8.4444,,,0,
10476,Mesura,Mesura,E.N. 341 (Est. Covoes - Mesura) -Sent. Covoes,40.1961,-8.4468,,,0,
10477,Vitorino Planas 1,Vit. Planas 1,Vitorino Planas- R. (Paragem 1)- Sent. Alto dos Barreiros,40.199,-8.4388,,,0,
10478,Vitorino Planas 1,Vit. Planas 1,Vitorino Planas- R. (Paragem 1) - Sent. Santa Clara,40.1992,-8.4386,,,0,
10479,Capitao Pereirinha 1,Cap.Pereirinha 1,Capitao Pereirinha- R. (Paragem 1) - Sent. Alto dos Barreiros,40.1954,-8.4399,,,0,
10480,Capitao Pereirinha 1,Cap.Pereirinha 1,Capitao Pereirinha- R. (Paragem 1) - Sent. Santa Clara,40.1958,-8.4398,,,0,
10481,Barreiros 1,Barreiros 1,Barreiros (Paragem 1) - Sent. Alto dos Barreiros,40.1908,-8.4396,,,0,
10482,Barreiros 1,Barreiros 1,Barreiros (Paragem 1) - Sent. Santa Clara,40.1909,-8.4395,,,0,
10483,Alqueves,Alqueves,E. N. 341 (Est. dos Covoes - Alqueves) - Sent. Covoes,40.1953,-8.4498,,,0,
10484,Alqueves,Alqueves,E. N. 341 (Est. dos Covoes - Alqueves) - Sent. Almas de Freire,40.1953,-8.4492,,,0,
10485,Alqueves,Alqueves,Caminho das Vinhas (Ponto de Horario L. 41),40.196,-8.4502,,,0,
10486,Vale do Rosal 2,V. Rosal 2,Vale do Rosal (Paragem 2),40.1979,-8.4455,,,0,
10487,10 de Junho 1,10 de Junho 1,10 de Junho- R. (Paragem 1) - Sent. Alqueves,40.1928,-8.4484,,,0,
10488,10 de Junho 2,10 de Junho 2,10 de Junho- R. (Paragem 2) - Sent. Alqueves,40.1942,-8.4492,,,0,
10489,Capitao Pereirinha 2,Cap.Pereirinha 2,Capitao Pereirinha- R. (Paragem 2) - Sent. Alto dos Barreiros,40.1922,-8.4404,,,0,
10490,Capitao Pereirinha 2,Cap.Pereirinha 2,Capitao Pereirinha- R. (Paragem 2) - Sent. Santa Clara,40.1934,-8.4403,,,0,
10491,Vitorino Planas 2,Vit. Planas 2,Vitorino Planas- R. - Cemiterio de Santa Clara (Paragem 2) - Sent. Alto dos Barreiros,40.197,-8.4392,,,0,
10492,Vitorino Planas 2,Vit. Planas 2,Vitorino Planas- R. - Cemiterio de Santa Clara (Paragem 2) - Sent. Santa Clara,40.1974,-8.4391,,,0,
10493,Alto dos Barreiros 1,Alt.Barreiros 1,Alto dos Barreiros - (Paragem 1 junto Moveis Tenreiro)  - Sent. Santa Clara,40.1862,-8.4415,,,0,
10494,Senhora dos Aflitos,S.ra Aflitos,Senhora dos Aflitos (Rotunda),40.1824,-8.4481,,,0,
10495,Barreiros 2,Barreiros 2,Barreiros (Paragem 2) - Sent. Santa Clara,40.1888,-8.4408,,,0,
10496,Avelar Brotero,Avelar Brotero,Rua D. Manuel I - Esc. Avelar Brotero,40.2055,-8.4089,,,0,
10497,Barreiros 2,Barreiros 2,Barreiros (Paragem 2) - Sent. Alto dos Barreiros,40.1883,-8.4409,,,0,
10498,Alto dos Barreiros 1,Alt.Barreiros 1,Alto dos Barreiros (Paragem 1 junto Moveis Tenreiro)  - Sent. Cruz dos Moroucos,40.1859,-8.4418,,,0,
10499,Rua de Santa Clara,R.Sta.Clara,Rua de Santa Clara (No dos Carvalhais) - Sent. Assafarge,40.1809,-8.4428,,,0,
10500,Rua de Santa Clara,R.Sta.Clara,Rua de Santa Clara (No dos Carvalhais) - Sent. Coimbra,40.1806,-8.4417,,,0,
10501,Cruz dos Moroucos (Jardim de Infancia),C. Moroucos- J. Inf.,E. N. 1 Cruz Moroucos (Jardim Infancia) - Sent. Cruz Moroucos,40.1831,-8.4458,,,0,
10502,Cruz dos Moroucos (Jardim de Infancia),C. Moroucos- J. Inf.,E. N. 1 Cruz Moroucos (Jardim Infancia) - Sent. Santa Clara,40.1833,-8.445,,,0,
10503,Alto dos Barreiros 2,Alt.Barreiros 2,Alto dos Barreiros (Paragem 2)  - Sent. Cruz dos Moroucos,40.1847,-8.4426,,,0,
10504,Rua Principal,R. Principal - Carvalhais,Rua Principal - Carvalhais de Baixo - Sent. Assafarge,40.1723,-8.4389,,,0,
10505,Rua Principal,R. Principal - Carvalhais,Rua Principal - Carvalhais de Baixo - Sent. Coimbra,40.1724,-8.4388,,,0,
10506,Quinta da Machada,Q.ta Machada,Estrada Antiga de Lisboa (Quinta da Machada),40.1874,-8.4361,,,0,
10507,Algar,Algar,Rua Principal (Cruz. do Algar) - Sent. Assafarge,40.1754,-8.4407,,,0,
10508,Algar,Algar,Rua Principal (Cruz. do Algar) - Sent. Coimbra,40.1756,-8.4408,,,0,
10509,Caminho da Valdeira,Cam-Valdeira,Caminho da Valdeira - Sent. Ribeiro de Vilela,40.2754,-8.4269,,,0,
10510,Troviscal,Troviscal,Vilela - Rua do Troviscal - Sent. Coimbra,40.272,-8.4312,,,0,
10511,Ribeiro de Vilela,R. Vilela,Ribeiro de Vilela (Terminus L. 39),40.2772,-8.4288,,,0,
10512,Vilela (Centro),Vilela (C),Vilela (Centro) - Sent. Torre de Vilela,40.2686,-8.4303,,,0,
10513,Vilela (Centro),Vilela (C),Vilela (Centro) - Sent. Coimbra,40.2685,-8.4304,,,0,
